ACC-X-Ring1,ACC-Y-Ring1,ACC-Z-Ring1,GYRO-X-Ring1,GYRO-Y-Ring1,GYRO-Z-Ring1,ACC-X-Ring2,ACC-Y-Ring2,ACC-Z-Ring2,GYRO-X-Ring2,GYRO-Y-Ring2,GYRO-Z-Ring2,ACC-X-Ring3,ACC-Y-Ring3,ACC-Z-Ring3,GYRO-X-Ring3,GYRO-Y-Ring3,GYRO-Z-Ring3,TEST
8.7,-19.81,15.3,14.99,1.42,15.14,5.4,-4.35,18.67,28.56,-11.18,93.7,-5.26,17.58,4.55,-5.47,104.05,5.32,61
7.85,-14.82,15.13,50.49,-5.62,59.86,3.72,-0.84,19.22,36.82,-13.67,76.32,-7.15,15.24,1.96,17.24,85.74,13.67,61
8.71,-8.06,17.73,66.45,-8.89,84.28,5.74,5.03,20.79,42.68,-10.74,48.49,-11.5,18.99,-1.05,2.69,70.8,18.65,61
6.33,-4.66,17.74,36.18,-9.77,84.91,6.8,6.29,21.58,9.37,-10.89,29.93,-13.05,19.91,-2.02,-3.61,39.26,12.4,61
4.45,-2.3,18.74,43.31,-16.65,69.38,5.57,3.8,19.87,0.78,-4.3,10.4,-11.83,19.63,0.25,0.73,21.14,5.37,61
5.66,2.77,21.11,46.73,-15.92,49.8,3.52,1.66,20.57,-16.8,-1.46,8.06,-12.35,17.26,0.92,-23.54,6.74,3.81,61
5.77,4.95,22.43,13.96,-15.09,30.86,3.76,-1.93,20.71,-20.8,1.37,5.18,-10.19,15.84,3.13,-18.55,-1.51,-4.83,61
5.25,2.02,20.88,9.08,-11.08,13.18,5.15,-1.69,21.14,-3.13,-7.71,5.47,-9.91,15.71,3.6,-9.91,1.76,2.64,61
4.2,0.81,21.12,-12.26,-4.3,10.84,4.22,-2.41,21.04,-4.2,5.37,0.2,-10.84,18.86,2.83,-3.13,2.15,3.52,61
5.33,-3.16,20.59,-21.14,3.08,6.98,3.03,-2.97,20.59,-0.98,-0.78,-0.73,-10.14,17.09,3.89,2.78,-0.68,-2.64,61
3.67,-3.77,20.75,-6.25,-4.05,6.4,5.08,-1.91,20.71,2.73,-7.03,-0.88,-10.12,16.68,3.55,0.1,4.74,0.98,61
5.78,-2.74,21.2,-2.2,-2.64,3.81,3.41,-1.57,19.99,1.61,0.68,-0.39,-10.13,18.2,3.62,-1.37,4.49,-4.69,61
4.66,-4.09,20.35,-3.96,0.88,-1.81,3.43,-2.42,20.41,-0.2,3.42,1.07,-10.09,17.26,3.26,1.12,1.42,-1.03,61
3.77,-3.85,20.06,1.95,-6.69,1.27,3.97,-1.97,20.52,2.29,-0.34,-2.39,-10.49,16.83,3.04,2.88,0.73,-0.2,61
4.04,-3.89,19.82,1.37,2.44,0.98,4.06,-2.59,20.65,3.76,-2.44,-0.98,-10.43,15.44,3.03,-6.74,4.39,0.59,61
4.13,-4.53,18.27,-57.72,3.66,-86.72,5.12,-5.27,17.96,-67.29,3.17,-84.96,-9.2,17.86,2.62,14.21,-100.05,0.1,62
4.42,-10.58,17.18,-58.35,-0.83,-75.05,4.2,-8.86,16.65,-66.99,-0.39,-83.69,-6.16,17.16,6.51,22.66,-97.61,2.54,62
1.83,-17.71,16.46,-16.99,4.25,-50.39,0.51,-18.28,16.82,-34.52,7.42,-51.12,-6.0,11.83,14.06,17.92,-58.84,-0.2,62
2.44,-19.25,14.52,6.93,-7.08,-5.52,1.61,-17.17,14.73,12.35,-0.93,-7.76,-5.34,11.44,15.96,7.13,-3.71,1.51,62
1.36,-12.85,17.47,33.06,-8.79,40.72,1.69,-14.29,17.16,34.18,-7.62,37.6,-6.66,14.03,11.9,-5.18,48.54,3.71,62
3.91,-9.57,20.83,36.43,1.42,52.39,4.74,-8.84,20.96,33.74,-1.56,49.32,-9.56,17.71,6.63,-9.03,60.25,-1.22,62
4.37,-9.5,18.94,30.66,-2.1,62.4,3.16,-9.32,19.35,20.75,0.1,55.03,-6.96,17.65,5.66,-11.72,61.28,-5.13,62
2.99,-7.31,18.31,52.34,-5.47,82.76,3.74,-11.32,20.01,25.63,-8.79,81.01,-5.55,17.77,4.4,0.54,83.54,-9.62,62
0.13,-1.02,18.65,70.8,1.66,91.8,1.8,-9.27,20.16,18.85,-5.03,88.96,-8.82,17.61,2.18,-6.59,92.77,-6.49,62
-1.69,1.49,20.77,49.02,-4.2,59.38,2.49,-5.18,21.74,19.97,-16.7,62.99,-9.96,16.43,0.22,-0.73,59.18,2.05,62
-0.18,-1.24,22.27,9.91,-2.88,35.16,1.43,0.31,21.56,9.08,-4.25,35.25,-11.92,19.89,-0.58,1.86,32.47,2.59,62
-0.84,-3.76,20.81,11.38,1.27,35.25,0.55,-2.71,21.1,-6.15,-0.05,30.66,-11.49,15.59,0.23,-6.35,30.76,-4.88,62
-1.55,-2.29,21.71,10.25,8.45,39.89,1.65,-2.09,22.48,-10.35,-4.88,36.47,-12.25,15.7,-0.15,-9.81,34.33,-9.52,62
-2.47,0.82,21.8,19.19,7.96,26.03,1.15,0.81,21.24,6.49,0.2,22.61,-13.5,17.0,-1.76,8.4,27.0,-9.86,62
-1.17,0.96,21.23,5.66,3.22,6.98,1.84,1.49,20.81,7.13,1.56,5.42,-14.44,15.23,-2.15,0.15,15.82,-4.83,62
-0.2,0.71,22.15,4.44,-2.34,-4.05,0.68,1.69,21.38,0.88,7.18,-2.83,-14.38,16.04,-2.43,12.89,-2.78,-1.51,62
-1.18,-0.73,21.91,2.15,-1.86,0.68,1.24,0.16,21.89,3.37,6.64,-0.68,-14.54,13.0,-1.86,-1.71,-0.44,-2.25,62
-3.96,-0.65,21.31,2.59,-0.78,5.76,0.12,0.47,20.91,10.99,5.08,0.15,-15.21,14.15,-1.24,-12.26,7.08,-4.59,62
-3.97,-0.15,21.24,-3.96,-3.52,6.49,0.14,0.65,21.3,3.47,-3.71,6.25,-15.41,14.78,-1.3,-11.08,7.71,-0.88,62
-3.57,-0.69,20.98,-0.44,4.3,8.4,0.15,1.15,21.54,11.18,-4.59,3.86,-14.86,15.58,-1.34,0.29,9.28,-4.69,62
2.87,-14.55,15.21,30.18,-13.13,35.3,3.15,-18.53,14.21,37.5,-13.18,36.08,-12.33,20.73,1.65,-6.45,123.68,8.89,63
6.3,-15.81,22.17,21.34,-30.27,45.07,6.54,-15.23,17.08,33.5,-16.41,57.47,-14.99,19.77,-2.01,-26.42,108.45,13.77,63
3.01,-3.62,18.27,53.76,-20.9,71.24,6.17,-10.16,15.73,94.14,-19.24,75.73,-12.33,16.68,-2.2,-35.55,62.16,7.62,63
4.53,4.1,19.77,78.61,-15.09,85.5,8.18,-3.03,18.0,104.1,-22.31,88.92,-13.37,14.43,-2.72,-4.64,32.03,-3.12,63
2.17,6.51,21.6,1.32,-17.48,68.99,6.84,2.61,19.1,85.74,-6.84,76.66,-15.58,12.89,-1.94,1.07,16.89,-0.1,63
1.83,0.23,21.43,10.4,-16.94,55.32,0.67,4.71,19.43,6.1,-3.42,53.71,-12.35,15.64,-0.57,-6.54,12.99,2.2,63
0.73,1.27,21.48,6.84,2.54,12.94,-0.54,1.72,20.31,1.22,2.73,20.61,-12.78,17.2,-0.38,-10.6,8.5,1.32,63
-0.86,-0.15,21.65,6.4,5.08,2.2,-0.41,1.83,21.15,8.5,-4.44,-0.63,-12.53,16.12,0.03,-15.48,2.59,-4.3,63
1.84,-1.34,21.37,7.37,2.54,7.37,2.39,0.53,20.7,4.2,-0.05,3.27,-13.57,15.3,0.17,0.1,0.68,-5.62,63
2.18,-0.99,21.56,-8.64,-1.71,10.3,3.8,1.3,21.07,-4.0,1.81,6.25,-13.49,15.81,0.37,-9.23,7.81,-7.32,63
0.55,-2.07,21.12,-9.57,1.56,6.05,1.54,-0.17,20.35,-3.91,5.32,4.88,-12.91,15.2,0.59,-7.13,25.59,1.42,63
-0.56,-1.96,21.1,-5.32,7.28,0.63,0.1,0.84,20.25,-3.27,4.0,-0.54,-13.28,16.43,-0.76,3.86,21.48,8.2,63
-0.54,-2.45,21.28,-2.78,12.6,7.13,-0.0,0.35,20.42,-1.47,8.89,6.15,-14.68,15.84,-1.78,-5.86,-0.05,-3.42,63
0.2,-3.27,20.99,7.47,-3.03,24.12,0.67,-1.87,20.99,16.36,1.32,23.34,-13.57,13.15,-1.28,-8.3,1.46,-4.69,63
0.41,-0.46,21.9,13.04,-14.79,12.4,1.76,1.89,20.45,12.21,-4.0,15.67,-13.28,16.49,-0.6,4.59,-4.98,-0.88,63
0.53,0.5,21.84,-13.38,2.69,0.68,0.3,2.42,20.55,-24.51,4.0,-1.66,-13.01,15.94,-0.42,0.44,4.05,-4.3,63
-0.8,-0.16,21.26,-1.86,3.32,-4.88,0.8,2.04,20.64,4.69,3.17,-7.67,-13.21,16.34,-1.37,8.74,-0.98,-5.27,63
0.19,-1.78,22.68,0.15,1.46,-7.13,1.32,-0.21,21.98,2.54,4.44,-8.2,-14.46,14.14,-1.2,5.62,4.98,-8.01,63
-0.17,-1.56,21.49,2.78,3.56,1.86,1.12,0.21,21.12,9.42,6.25,-3.12,-13.44,15.0,-0.93,10.45,2.2,1.86,63
-1.41,0.17,20.99,1.95,3.08,-4.2,0.62,1.85,20.01,7.28,3.86,-3.91,-13.15,16.95,-1.42,18.12,0.05,11.47,63
-4.49,-5.4,18.66,-24.27,12.55,-106.35,5.42,-8.82,19.03,-22.71,-26.66,-26.32,-4.34,21.92,7.41,13.53,-37.01,15.82,64
1.05,-6.36,20.49,-3.27,-23.73,-69.43,5.57,-12.81,18.56,-10.5,-8.2,-10.25,-4.6,20.12,8.96,11.72,-17.72,3.71,64
2.57,-7.5,20.6,-43.55,-42.82,-43.8,6.56,-13.22,16.13,-7.42,-2.54,15.38,-3.08,17.59,9.4,-2.0,17.43,-1.42,64
4.36,-6.57,20.78,-29.74,-32.71,-32.03,5.67,-10.72,17.96,31.84,2.34,55.52,-3.63,18.26,7.19,-10.89,61.77,-20.02,64
3.6,-9.23,20.17,-9.03,-4.83,-14.01,7.16,-10.98,18.77,63.77,14.99,119.87,-2.78,19.92,3.92,-47.22,116.11,-25.93,64
3.46,-11.61,21.04,-21.68,-7.67,7.28,1.58,5.53,18.93,34.33,21.83,111.38,-6.24,14.47,1.22,-80.57,120.95,-16.99,64
5.29,-12.35,19.04,10.74,7.37,58.06,4.21,10.57,17.35,169.78,20.12,105.57,-14.76,13.69,-2.53,-7.08,128.47,-1.81,64
6.5,-11.18,16.72,71.92,8.59,131.3,2.1,3.33,19.31,17.28,3.03,55.32,-16.47,16.3,-3.45,-45.07,69.38,-5.71,64
1.24,-15.31,22.39,-49.66,0.73,121.53,0.95,5.54,19.6,1.42,0.39,27.44,-13.74,18.26,-3.81,10.79,26.9,-8.98,64
0.36,5.08,20.94,54.3,-4.15,91.26,0.37,3.07,20.28,-4.74,2.73,16.41,-14.32,14.4,-1.19,0.39,10.25,-0.15,64
-0.83,5.38,20.51,6.54,7.42,65.63,2.9,3.23,21.82,0.88,-2.49,11.82,-13.89,13.27,-1.39,-14.16,13.92,2.25,64
-1.68,3.9,20.07,-2.98,-3.52,29.25,4.63,3.87,21.05,-7.28,-0.98,17.48,-10.46,21.83,-2.58,-10.79,14.55,2.78,64
-1.58,1.52,21.31,-6.64,-0.39,13.92,0.36,4.37,19.53,-5.62,9.03,0.29,-14.28,17.07,-1.3,4.44,3.61,-7.37,64
-0.42,1.21,21.84,-3.91,-3.12,14.26,0.48,2.1,20.17,-2.15,3.76,1.07,-13.66,14.38,-0.54,0.29,3.47,-1.81,64
1.07,1.9,21.77,-11.18,-8.84,19.87,1.42,3.02,19.9,-0.2,7.13,6.49,-13.16,16.4,-0.67,-7.42,6.84,-3.37,64
-1.32,2.76,21.63,0.34,8.2,-0.39,2.15,3.16,20.48,0.1,-0.83,1.22,-13.26,14.14,-1.33,3.76,4.25,4.25,64
-0.53,1.54,21.12,4.78,1.12,0.39,2.53,3.14,20.72,2.54,-0.93,2.25,-12.74,14.91,-1.14,1.03,1.12,-0.83,64
0.06,0.53,21.24,-3.27,1.61,8.01,1.59,2.25,20.34,-0.93,2.59,-1.22,-13.04,14.86,-0.83,-4.49,-0.54,-2.83,64
-0.48,1.53,21.86,6.54,-7.91,-0.54,2.29,1.81,20.91,-1.56,2.64,-0.54,-12.86,14.89,-0.87,-7.62,0.49,-0.29,64
-0.26,0.35,21.28,-0.93,-3.86,2.15,1.38,2.19,20.78,-2.05,3.37,0.63,-13.09,16.4,-0.66,-6.79,0.78,-1.07,64
3.71,1.17,18.71,-49.27,26.9,-137.7,0.78,-14.71,16.96,-64.55,13.18,-60.94,-9.88,11.65,3.35,7.67,-75.29,23.05,65
6.52,-1.42,21.91,-36.38,18.9,-155.71,2.44,-18.06,16.16,-51.47,-12.26,-54.2,-9.79,14.07,7.23,26.76,-46.48,32.52,65
-0.29,-5.55,18.46,-61.13,0.63,-111.47,2.74,-19.6,14.3,6.01,-16.89,-26.27,-7.58,17.21,9.75,35.79,-4.59,14.79,65
-2.6,-10.41,16.67,-26.17,5.37,-66.85,5.16,-16.48,15.5,28.32,-11.77,14.4,-6.45,19.87,5.38,12.55,29.1,-3.71,65
-0.28,-14.61,17.95,-14.06,-23.05,-52.05,6.42,-10.59,16.3,55.27,-9.52,37.11,-8.79,18.99,0.78,6.59,56.49,-15.67,65
2.34,-15.89,18.44,13.82,-21.73,-14.6,7.03,-7.36,16.28,73.53,-2.88,59.33,-7.91,17.02,-2.22,-12.01,78.47,-29.44,65
3.63,-12.24,18.9,25.68,-7.52,29.59,8.57,-8.39,18.88,58.74,-0.88,94.14,-7.19,12.03,-5.58,-47.95,100.73,-37.16,65
2.9,-7.53,19.98,35.2,-2.1,47.85,7.21,0.71,18.52,48.97,1.12,80.71,-12.19,14.87,-7.5,-22.61,92.04,-32.47,65
3.89,-5.51,19.4,46.83,5.13,71.53,7.38,4.02,18.75,72.66,6.3,67.24,-14.3,15.94,-8.92,-21.78,74.85,-28.56,65
4.7,-0.19,19.33,62.11,20.36,104.64,3.91,2.52,19.58,17.48,-2.98,52.34,-12.67,16.18,-8.93,-41.11,43.21,-14.5,65
1.94,7.32,19.99,45.7,16.75,86.87,5.4,3.74,20.16,13.28,-8.89,42.97,-13.31,17.41,-8.19,-39.26,36.47,-3.71,65
0.3,7.68,20.97,22.66,13.33,66.5,4.46,2.15,19.95,4.74,-6.54,40.33,-12.83,16.55,-6.87,-39.01,31.98,0.73,65
-0.75,3.3,20.7,-12.99,6.3,52.73,5.48,-0.43,20.85,-12.89,2.88,16.5,-12.31,13.71,-6.34,-25.93,13.04,-2.05,65
2.26,1.68,21.59,-20.41,-11.43,45.85,5.21,-0.31,19.92,-1.22,-1.17,11.23,-11.62,14.33,-5.15,-9.13,11.52,-7.81,65
1.89,0.37,21.67,-16.75,-10.69,41.46,4.3,-0.44,19.88,11.87,7.52,4.2,-12.14,18.16,-4.73,5.96,6.4,-6.88,65
1.09,0.52,21.9,-8.59,2.49,17.19,4.97,-2.51,20.53,2.29,10.89,2.64,-11.84,17.91,-4.32,8.45,-0.24,-4.25,65
-1.59,2.17,20.21,1.32,5.13,13.77,4.62,-1.58,20.22,8.4,12.74,2.15,-11.99,16.0,-3.94,2.54,2.0,-4.0,65
-0.15,2.69,21.09,-2.2,9.77,3.81,5.03,-1.1,20.77,1.07,4.3,3.27,-12.48,15.58,-4.09,2.83,4.59,1.22,65
0.9,0.79,21.58,-2.39,9.57,2.1,4.85,-0.73,20.71,1.95,7.08,1.12,-12.99,14.65,-4.3,-5.22,5.91,-0.83,65
0.44,0.96,21.64,3.12,6.45,2.78,4.94,-0.61,20.79,-1.76,-6.05,0.73,-12.98,15.35,-3.91,-5.13,5.57,0.1,65
1.09,6.83,21.53,14.84,20.51,-68.85,3.54,-4.12,17.87,-61.52,-16.36,-106.93,-9.59,19.48,-2.66,40.53,-111.13,50.2,66
0.26,1.44,19.56,28.03,9.62,-153.91,5.21,-10.26,17.28,-95.41,4.05,-75.39,-9.72,16.05,4.37,16.85,-65.77,31.88,66
3.3,1.04,19.74,-11.77,-25.73,-171.58,4.96,-18.48,15.6,-18.7,-9.67,-34.52,-6.33,20.33,8.53,24.95,-29.64,23.49,66
1.41,-0.1,20.29,-47.66,-41.75,-104.35,6.41,-16.54,15.02,16.75,-7.71,4.54,-6.52,20.03,6.44,13.13,14.06,-0.15,66
2.82,-9.52,13.75,-60.16,-34.37,-70.07,5.77,-13.74,15.09,38.82,-12.84,30.66,-7.06,18.23,4.25,-1.12,46.78,-10.25,66
4.73,-16.21,18.71,-20.46,-16.21,-31.93,6.8,-9.76,16.72,82.28,-10.99,67.33,-7.49,17.8,-0.91,-12.94,83.84,-22.66,66
4.39,-12.58,18.98,10.89,-5.08,6.74,7.18,-3.65,19.39,54.98,-12.6,81.35,-8.22,13.99,-4.85,-27.49,94.58,-27.34,66
4.31,-10.72,18.82,24.51,-4.35,36.52,7.69,-2.38,19.11,71.63,0.2,85.74,-11.0,14.07,-7.02,-11.43,88.72,-43.02,66
5.63,-4.91,20.78,36.47,-7.08,73.44,9.16,2.15,19.99,47.9,6.01,68.36,-15.4,19.11,-8.78,-43.9,76.51,-31.01,66
3.68,-0.8,21.16,40.97,3.86,88.77,5.24,4.16,20.71,77.05,14.16,57.32,-15.72,19.61,-8.15,-34.38,53.27,-26.12,66
2.7,1.22,20.75,54.59,26.66,85.5,4.09,2.51,19.43,46.73,9.18,47.12,-16.61,16.21,-8.23,-31.69,60.99,-22.41,66
2.18,9.73,21.15,50.63,20.51,89.4,7.7,0.09,19.16,131.93,-15.92,39.55,-17.25,12.98,-8.1,-2.2,76.95,-9.23,66
-1.27,7.55,21.06,42.77,32.62,68.7,3.09,12.41,19.19,71.14,11.82,16.26,-19.78,17.03,-11.46,-18.7,55.76,3.42,66
-3.42,11.61,20.87,22.51,13.48,57.57,3.99,7.48,20.03,14.16,9.91,-1.32,-15.81,15.57,-10.47,-0.15,24.17,-2.69,66
-1.87,2.17,17.71,118.8,29.05,58.45,4.69,3.93,20.71,-1.42,8.3,-1.51,-12.62,14.21,-8.0,-7.13,0.98,-0.15,66
-5.7,16.32,19.41,55.66,-6.98,50.24,1.89,3.18,20.13,-5.66,0.98,4.54,-12.9,13.86,-6.56,-12.7,-0.44,-0.63,66
-0.83,13.11,21.03,24.27,1.76,17.53,1.24,4.14,20.42,-8.89,-9.42,6.98,-12.64,14.1,-6.97,-5.08,2.1,-12.84,66
-1.33,7.38,21.56,2.15,5.71,2.2,1.02,3.55,19.38,-3.66,-9.62,2.54,-12.72,14.19,-7.0,0.68,1.76,-9.37,66
-1.15,5.84,19.58,-10.99,1.07,2.39,1.29,6.0,19.62,3.37,-1.81,-0.68,-14.2,14.58,-7.6,12.5,8.45,-5.27,66
-4.08,5.31,19.37,-10.79,11.04,2.83,3.97,3.71,20.48,8.01,-1.17,2.15,-12.53,13.78,-6.88,2.83,1.32,-1.46,66
-0.79,4.29,21.1,29.44,10.99,-115.53,4.59,-4.63,18.93,-65.09,2.29,-95.7,-12.48,14.06,0.1,43.7,-101.03,18.51,67
-1.31,2.02,20.5,-6.84,0.63,-110.89,1.58,-13.34,16.58,-71.44,-4.39,-92.09,-10.47,12.37,4.79,48.83,-90.82,25.15,67
-2.49,3.53,18.69,-5.22,3.76,-75.59,1.74,-19.09,16.4,-14.26,-3.86,-85.74,-7.36,19.36,6.64,65.04,-38.96,38.18,67
-0.21,-2.73,20.07,-30.52,-18.55,-100.15,7.78,-16.47,15.7,6.05,-14.26,-7.52,-4.34,20.77,6.46,38.18,18.9,4.59,67
1.02,-10.34,17.47,-21.68,-23.49,-96.34,7.05,-12.55,15.88,55.76,-6.25,42.87,-7.68,20.58,2.36,-5.81,64.21,-24.22,67
6.57,-13.0,18.53,15.97,-46.48,-62.99,9.23,-5.88,16.53,83.35,-8.45,78.76,-7.34,18.7,-2.69,-46.44,93.65,-32.32,67
8.94,-13.15,19.9,15.82,1.12,10.4,7.11,-2.61,17.69,60.06,-2.83,101.66,-7.75,14.46,-6.15,-64.7,103.13,-38.53,67
5.97,-9.05,19.38,41.89,0.24,52.93,8.93,1.82,18.88,33.5,6.84,97.85,-5.25,8.99,-8.8,-81.84,81.4,-34.72,67
5.79,-3.94,21.24,46.34,5.18,93.46,2.19,-4.27,19.84,0.73,2.39,77.83,-3.13,6.66,-6.8,-49.8,78.61,-46.68,67
3.38,-1.86,20.47,23.83,13.67,112.21,2.38,4.78,18.84,52.88,12.35,97.02,-6.19,11.72,-10.35,-4.3,84.77,-52.78,67
3.54,-5.14,21.76,-37.84,31.1,99.46,1.32,4.54,17.99,-30.08,6.05,68.75,-8.5,12.41,-8.93,-27.69,44.29,-16.11,67
1.78,-6.14,18.96,-0.0,34.52,81.79,1.2,6.75,18.17,-42.97,3.27,32.28,-11.13,12.13,-8.2,-22.22,6.79,-10.69,67
0.92,-0.01,17.25,46.53,26.22,100.39,7.49,6.99,21.07,54.78,-0.24,12.65,-16.42,14.75,-8.71,-16.36,28.71,4.25,67
-1.8,2.58,17.99,23.24,29.0,75.39,6.21,0.83,22.11,-10.45,8.15,2.93,-12.91,15.93,-8.12,-8.45,5.32,2.05,67
-0.72,1.57,19.07,-20.41,20.85,31.15,5.5,-2.3,21.25,-15.77,0.63,4.59,-11.77,14.06,-6.09,-5.03,-1.81,-1.61,67
0.71,8.52,22.39,-2.0,-14.36,11.72,4.86,-2.7,20.97,-21.78,-1.61,4.35,-10.63,14.29,-5.77,8.84,-0.93,-2.83,67
2.6,7.93,22.53,16.99,2.44,6.45,3.72,-0.51,20.88,-15.77,-8.25,-0.29,-11.83,13.65,-5.83,-5.22,-1.42,2.25,67
1.43,4.15,21.24,4.93,-2.2,2.34,3.03,0.97,19.95,-11.18,-3.71,-0.2,-13.84,14.98,-5.96,-8.35,2.73,-4.69,67
1.78,2.58,20.34,9.28,-3.12,4.93,3.5,1.76,20.34,-9.38,-5.32,2.54,-13.15,15.95,-6.21,-0.93,2.15,-3.37,67
-2.06,1.72,20.54,3.76,-7.52,2.83,3.25,1.47,20.34,-9.18,-2.64,0.93,-13.08,16.01,-6.05,-0.88,-0.39,-2.88,67
0.92,8.54,21.59,23.34,-7.52,-78.76,6.8,6.87,18.39,-62.26,15.92,-113.18,-11.34,14.74,-8.77,13.82,-125.73,7.18,68
1.57,7.38,20.7,10.84,-8.45,-113.48,3.38,-2.88,17.32,-59.62,28.71,-100.29,-12.51,15.27,-2.01,-3.71,-123.58,11.08,68
2.75,8.41,20.79,-48.93,-2.2,-118.6,3.24,-20.38,11.88,-141.31,27.29,-106.05,-9.11,17.99,8.33,41.21,-112.89,6.98,68
-0.71,1.21,18.18,-53.32,6.45,-103.32,3.78,-18.95,12.83,-57.52,0.2,-46.14,-9.46,9.07,13.27,-4.98,-57.71,10.06,68
-0.17,-14.96,18.38,-86.82,12.26,-120.65,1.58,-20.93,12.26,10.06,-14.31,10.45,-6.77,11.46,14.33,-15.19,17.68,10.5,68
1.46,-17.48,15.73,-63.43,-8.4,-58.06,3.19,-12.24,16.49,18.12,-22.17,25.2,-10.7,16.59,8.02,-24.17,38.28,18.85,68
1.22,-20.02,14.37,-8.69,-16.55,2.39,3.41,-13.54,15.46,34.96,-23.24,48.24,-9.9,17.71,7.31,-13.53,60.6,3.52,68
0.25,-8.54,20.08,33.4,-21.44,33.69,4.1,-11.35,15.41,48.58,-31.15,62.5,-9.67,14.28,4.89,-26.47,82.47,7.71,68
0.94,-10.17,18.81,30.86,-13.09,46.29,4.64,-6.65,17.1,61.57,-30.62,73.0,-9.13,13.54,1.03,-15.63,99.61,9.86,68
1.11,-6.62,18.83,40.53,-22.46,68.16,8.16,-3.53,18.53,54.1,-38.48,78.76,-11.64,14.79,-3.65,-28.17,93.95,9.96,68
3.13,-2.72,17.67,47.61,-29.05,85.25,7.87,0.06,20.48,33.94,-27.44,57.81,-13.07,21.04,-5.72,7.96,68.51,2.1,68
4.09,-3.92,19.98,21.63,-24.46,88.57,5.07,-5.1,19.97,-7.28,-5.47,44.14,-12.12,17.55,-2.87,-34.33,42.14,-5.42,68
4.05,-2.83,21.34,5.47,-8.06,61.96,3.48,-3.93,20.8,-8.89,-12.6,26.9,-12.17,14.18,-1.71,-18.07,29.3,-0.24,68
3.19,-0.36,21.84,-3.37,-0.44,49.37,7.28,-2.72,21.87,21.53,-12.99,31.45,-12.34,16.56,-3.01,-5.03,39.65,-1.46,68
1.35,1.48,21.68,-11.77,-12.35,34.72,5.74,-5.03,20.96,-2.49,-0.59,24.85,-12.04,17.51,-2.54,-13.48,17.14,-5.62,68
2.34,-0.63,22.39,-4.3,-15.77,30.71,4.69,-6.36,20.27,-6.64,0.2,16.75,-12.08,16.43,-1.72,-9.42,7.71,-5.18,68
2.18,-0.46,21.99,0.73,8.74,20.61,4.05,-5.35,20.11,-6.4,-4.59,9.81,-13.05,13.97,-1.3,-0.54,8.25,-3.76,68
1.13,-1.44,20.82,-7.42,11.33,10.6,5.42,-3.21,20.76,1.07,2.39,7.37,-13.93,14.49,-1.78,-4.0,10.6,-4.64,68
-0.03,-1.43,20.2,-5.66,9.08,11.08,4.54,-4.33,20.75,3.76,3.81,1.81,-13.95,15.68,-2.09,-5.37,4.88,-5.37,68
0.48,-0.54,21.2,-2.39,8.25,11.87,3.45,-5.53,19.84,1.51,-1.56,-0.05,-12.87,15.63,-1.31,-2.93,1.81,-4.2,68
3.53,-0.14,21.01,-31.69,5.13,-100.88,6.39,-5.01,19.62,-56.15,24.8,-94.73,-11.32,15.61,-4.56,45.9,-97.71,2.1,69
1.14,-0.55,19.49,-38.67,12.7,-102.1,4.18,-4.27,17.43,-50.49,35.74,-93.07,-12.48,15.29,-2.81,38.57,-101.46,-2.2,69
-0.56,-9.12,17.24,-62.6,26.66,-101.51,1.7,-12.64,14.21,-87.6,40.72,-96.63,-12.13,11.32,4.36,14.6,-113.67,-4.98,69
1.09,-19.47,15.25,-51.03,-3.91,-64.79,3.12,-21.8,12.19,-30.96,11.62,-58.84,-6.39,11.57,12.04,5.96,-66.6,6.15,69
-1.0,-14.76,16.8,-1.22,-0.83,-14.7,0.61,-17.02,13.51,1.61,-6.2,-11.13,-9.16,18.41,10.13,23.24,-10.64,2.44,69
0.63,-12.59,19.76,9.62,-10.16,10.11,3.05,-17.27,15.72,3.81,-13.57,12.35,-11.62,17.08,8.39,13.38,13.77,5.32,69
0.63,-11.28,20.22,15.82,-7.18,34.13,3.36,-15.7,16.88,19.58,-15.72,34.38,-12.23,19.69,6.16,-6.25,35.45,-0.2,69
0.07,-10.43,18.77,21.34,1.22,51.61,2.7,-13.31,14.81,43.31,-14.45,50.59,-10.66,17.29,5.32,-16.99,56.2,-13.04,69
0.77,-4.01,18.91,33.4,-11.77,75.29,4.79,-9.37,15.36,50.88,-27.05,64.36,-12.0,18.19,1.31,-22.31,81.79,-5.71,69
1.67,-3.41,18.14,44.04,-5.57,70.51,2.36,-4.65,17.57,74.32,-13.04,62.94,-12.52,13.11,-1.71,-17.53,90.63,-11.52,69
-0.52,0.64,20.81,21.53,-18.55,80.18,4.2,-1.71,19.53,29.0,-31.01,75.63,-13.52,15.59,-5.61,-33.15,78.66,-10.11,69
0.44,5.71,22.47,3.86,-4.88,74.37,3.84,0.75,19.54,20.36,-12.3,67.04,-15.23,15.69,-7.56,-51.12,63.13,-8.69,69
1.23,0.58,21.82,-37.55,-4.0,65.19,1.88,-2.97,20.95,-23.68,-9.42,60.21,-14.48,12.32,-5.69,-77.3,41.94,-10.16,69
0.45,-1.81,22.8,-23.24,-0.34,47.02,4.25,-4.22,22.87,-3.91,-8.5,45.07,-13.56,11.72,-5.47,-44.68,27.15,-8.11,69
