ACC-X-Ring1,ACC-Y-Ring1,ACC-Z-Ring1,GYRO-X-Ring1,GYRO-Y-Ring1,GYRO-Z-Ring1,ACC-X-Ring2,ACC-Y-Ring2,ACC-Z-Ring2,GYRO-X-Ring2,GYRO-Y-Ring2,GYRO-Z-Ring2,ACC-X-Ring3,ACC-Y-Ring3,ACC-Z-Ring3,GYRO-X-Ring3,GYRO-Y-Ring3,GYRO-Z-Ring3,TEST
-5.33,1.53,21.04,-10.25,-0.34,1.56,3.15,-12.65,16.72,-2.64,-1.03,-0.29,12.1,8.86,-9.96,7.37,-4.3,-0.29,23
-5.14,1.89,21.5,4.25,-0.2,2.39,3.58,-13.24,17.03,-0.78,-2.39,-1.61,12.03,8.99,-10.34,0.68,2.25,-3.17,23
-3.81,1.48,21.18,0.73,0.68,-0.24,3.52,-12.87,16.68,-2.0,-1.9,0.15,12.16,8.94,-10.13,0.59,1.32,-1.9,23
-4.7,1.24,20.9,0.2,2.98,-0.93,3.17,-13.27,16.32,0.24,2.69,0.54,11.66,9.44,-10.76,2.29,3.47,-2.25,23
-4.94,1.19,20.95,-0.59,-4.88,1.61,3.98,-12.83,16.7,-0.29,-2.88,0.0,11.97,8.57,-10.06,0.59,2.2,1.37,23
-4.84,0.8,20.96,-0.0,1.81,1.07,3.99,-12.66,16.77,1.22,-0.68,-0.73,12.3,8.9,-10.02,1.12,1.46,-0.54,23
-4.51,0.93,20.84,-1.07,0.78,-0.78,3.94,-12.67,16.67,-0.39,-2.73,-1.56,11.77,9.03,-10.24,1.71,2.54,-1.27,23
-4.14,1.12,21.08,-2.05,-4.1,1.71,4.04,-12.87,16.6,-0.59,-1.71,-0.24,12.19,8.85,-10.0,1.56,2.64,-0.34,23
-3.97,1.43,21.19,1.07,-2.2,0.88,3.78,-12.85,16.4,-0.54,-1.37,0.39,12.73,8.83,-10.01,0.15,0.1,-0.24,23
-4.36,1.14,21.08,0.73,-1.95,-0.05,3.9,-12.55,16.52,-0.15,-0.63,-1.07,11.93,8.7,-10.19,1.12,0.39,-0.44,23
-3.8,1.03,21.11,0.05,-2.34,1.9,4.41,-12.93,16.59,-0.44,-0.83,-0.98,12.48,8.65,-10.0,-0.54,2.34,0.15,23
-4.27,1.07,21.0,-1.76,-0.98,-0.44,3.73,-12.59,16.45,-0.15,-2.2,0.88,12.24,9.09,-9.9,0.2,0.59,-2.54,23
13.35,5.27,16.74,107.57,-133.89,89.06,8.81,-7.27,15.45,67.58,-92.97,10.4,12.13,10.24,-9.96,0.05,4.69,-2.29,24
7.89,-4.23,15.8,-38.53,-36.47,22.17,10.37,-10.85,17.51,7.81,-30.76,12.65,11.68,9.45,-10.31,0.68,3.32,-1.37,24
11.85,1.25,16.26,-3.61,-2.78,0.15,8.1,-9.22,15.73,8.11,-6.74,0.39,12.35,9.06,-9.61,-2.34,2.15,1.12,24
11.15,2.56,16.52,1.61,-10.94,3.27,9.74,-9.17,16.48,-0.59,-5.66,-1.12,11.78,8.58,-9.8,-2.44,-1.66,0.59,24
11.79,2.1,16.13,-0.63,1.17,1.03,8.6,-9.11,15.71,1.17,-2.1,0.59,12.09,8.83,-9.75,-2.1,4.15,0.63,24
14.13,2.72,18.34,-5.18,0.59,13.38,11.34,-8.62,15.52,-36.57,54.69,24.76,11.21,10.05,-10.25,0.49,4.05,-4.54,24
19.38,11.04,17.64,6.74,214.06,-145.41,0.1,-10.03,9.06,-46.29,172.22,-46.44,12.34,9.14,-9.9,-1.76,1.95,-0.05,24
-42.35,-1.13,27.35,-8.35,266.41,-175.44,1.16,-17.04,15.61,61.77,29.88,25.05,11.2,9.67,-9.62,-2.64,1.03,-2.29,24
-14.14,1.13,17.98,38.28,45.31,-2.25,1.29,-11.68,17.13,12.7,2.98,4.83,11.9,9.22,-9.82,-0.83,2.59,-0.88,24
-6.52,1.74,20.41,2.49,-12.4,4.3,4.16,-13.8,17.98,1.07,-11.43,-3.52,11.87,9.36,-9.45,-1.61,4.3,0.73,24
-6.32,0.88,21.35,-0.63,-1.46,2.34,2.07,-12.85,16.66,-0.83,-4.74,-2.39,12.49,10.09,-9.5,1.22,1.12,-0.39,24
-7.2,1.06,19.73,1.9,-1.22,0.93,2.41,-13.35,16.31,-2.15,-7.81,-4.1,11.89,9.18,-9.63,1.76,1.12,-0.1,24
-5.58,1.21,21.44,4.2,-6.93,1.51,4.05,-13.62,17.23,-0.15,1.42,1.61,12.21,9.66,-9.64,0.78,1.95,-0.05,24
-6.45,1.07,20.2,1.76,1.42,0.34,2.51,-12.62,16.28,-1.51,-7.03,-2.83,11.99,9.14,-9.65,1.56,0.73,-0.34,24
-6.27,0.86,20.82,-1.71,-6.15,-0.98,2.98,-13.75,16.39,1.42,1.95,1.22,12.01,9.36,-9.74,2.0,3.56,-0.44,24
-6.11,0.98,20.73,1.61,-0.05,1.12,2.74,-12.31,16.3,0.44,-5.71,-1.81,12.31,9.66,-9.63,0.68,2.78,-2.25,24
-6.0,1.3,20.68,1.03,-2.88,1.37,3.62,-13.23,16.28,-5.62,2.1,-0.83,12.34,9.25,-9.46,1.46,0.78,0.88,24
-5.99,-0.53,20.28,-8.55,-0.1,-3.91,2.23,-13.34,15.83,1.17,-1.07,-0.49,11.35,9.62,-9.68,-0.59,0.2,-0.24,24
-6.24,0.74,20.4,1.22,-4.39,1.66,3.11,-13.0,16.34,0.1,-3.56,-3.37,12.12,9.76,-9.73,1.76,3.03,-1.61,24
-5.16,0.51,20.97,-2.2,-6.69,-0.59,4.24,-13.29,16.51,1.12,1.12,-1.56,11.87,9.62,-9.79,3.03,1.86,-1.03,24
12.87,-3.87,17.18,76.03,-198.97,88.87,9.82,-5.14,31.2,132.32,-70.8,8.84,29.31,5.44,6.61,-88.62,-111.04,6.35,25
0.22,2.12,18.61,-47.66,23.14,-24.07,12.74,-10.44,15.59,19.14,-28.37,13.62,0.79,9.17,-15.47,2.34,29.35,8.5,25
8.98,1.82,17.93,12.35,-2.15,0.88,9.63,-8.78,15.34,-1.81,-11.08,-3.17,5.28,9.71,-14.73,0.73,10.25,-1.95,25
11.35,2.53,17.55,-0.88,-6.35,6.2,9.96,-8.48,14.45,-0.49,0.68,2.2,5.83,9.87,-13.86,2.2,0.68,-0.78,25
10.06,0.81,17.38,-4.05,-7.42,2.0,9.07,-8.6,14.25,2.44,4.35,0.29,6.92,10.32,-14.51,1.42,1.32,-4.74,25
9.61,1.54,16.7,-4.35,-4.64,2.39,9.88,-8.97,14.58,-0.59,0.54,2.15,5.95,9.95,-14.35,2.54,3.91,-4.54,25
10.11,1.57,17.15,-3.96,-3.37,1.81,9.35,-9.63,14.62,-1.66,4.64,2.29,6.07,9.66,-14.69,-5.52,0.0,-2.64,25
9.91,1.86,17.38,-4.54,-2.88,0.59,11.49,-9.58,15.29,-22.36,33.15,15.92,7.26,11.1,-14.46,32.86,-28.96,-26.42,25
12.25,4.11,20.13,-6.01,71.78,-34.37,-6.65,-16.1,14.75,-89.11,111.38,-33.74,4.26,8.16,-20.78,40.87,179.98,-38.23,25
6.34,-8.99,20.26,-53.86,222.51,-90.09,1.44,-22.52,16.25,-25.98,-5.71,-3.37,10.57,7.52,-14.91,-17.97,-6.69,-7.91,25
-1.04,3.61,18.92,25.2,-68.36,46.29,3.58,-14.13,16.97,-18.51,-19.68,-10.11,10.85,8.13,-11.38,-0.68,18.12,-7.96,25
-6.48,2.49,20.37,3.47,-17.24,-0.54,3.87,-13.47,16.11,5.18,3.22,2.34,12.14,10.41,-11.03,1.07,-0.15,-2.49,25
-5.05,1.51,20.89,2.05,-2.83,-0.24,3.93,-13.26,15.85,-1.32,-4.2,-1.07,11.66,9.41,-10.81,-2.1,-1.12,-0.54,25
-6.87,1.15,20.16,-0.73,-2.59,1.56,3.4,-13.68,15.69,1.46,2.69,1.86,10.83,9.62,-11.12,0.59,1.95,-2.34,25
-6.39,0.93,20.3,-1.61,0.34,0.59,3.95,-13.45,15.94,-1.22,-2.25,-2.59,11.31,9.17,-10.5,-1.22,3.03,0.39,25
-6.76,1.29,20.33,-0.1,-4.88,0.83,4.11,-13.72,15.91,1.27,0.73,-0.1,11.23,9.48,-10.85,2.34,-0.34,0.93,25
-6.06,1.07,20.61,-0.68,-0.44,-0.78,4.3,-13.59,16.37,0.98,-4.59,-0.59,11.28,8.63,-10.55,-2.73,2.2,-2.05,25
-6.04,1.36,20.76,1.17,-1.9,2.73,4.01,-13.37,15.53,-1.76,-3.03,-1.22,11.87,9.74,-10.35,5.62,1.32,0.2,25
-5.92,0.84,20.67,-2.54,-3.37,0.73,3.85,-13.42,15.62,2.69,1.81,0.49,11.23,8.86,-10.57,-1.47,1.17,-0.15,25
-5.88,0.73,20.64,1.37,-1.07,0.93,3.28,-12.68,15.6,-1.03,-6.01,-1.37,10.55,9.28,-10.9,-0.2,5.86,-2.73,25
8.73,2.47,16.67,0.83,-13.77,5.42,5.93,-11.41,15.72,-1.9,-51.56,17.29,6.16,14.19,-14.97,-6.05,18.16,-3.32,26
9.44,3.6,17.19,-2.44,1.86,1.42,5.92,-7.92,15.75,25.24,-9.33,2.69,5.65,8.42,-13.73,-15.33,0.68,-0.1,26
10.53,1.28,17.35,-13.97,-4.3,7.52,8.8,-8.29,17.34,2.64,-4.54,6.74,3.05,11.08,-15.86,6.54,7.81,-4.2,26
16.04,2.96,21.47,-1.47,69.04,-13.09,7.65,-9.35,16.16,-10.99,-2.98,3.22,5.09,10.35,-14.52,6.15,5.37,-4.54,26
1.23,-3.92,12.18,-10.99,232.62,-136.23,9.02,-8.12,17.1,-30.52,47.66,18.26,6.49,13.46,-13.48,44.53,-23.83,-37.7,26
-0.82,-5.64,23.52,-6.4,57.08,-7.91,4.11,-19.18,13.72,-67.29,104.3,-44.87,7.42,16.81,-20.82,135.06,203.37,-9.13,26
-6.93,3.21,18.35,-12.21,-0.39,-8.45,5.76,-24.17,17.8,15.72,11.38,24.51,9.65,10.01,-12.65,-15.14,-41.11,-27.59,26
-4.8,0.0,21.79,-1.71,-5.47,0.39,0.81,-11.4,16.22,-4.83,-9.57,-9.13,10.06,10.38,-11.12,6.49,23.05,-0.15,26
-6.72,0.36,20.13,0.44,-2.78,5.42,4.68,-15.87,16.2,-3.22,-0.49,-2.39,11.81,8.67,-10.19,-2.0,-4.93,5.32,26
-6.46,0.71,20.81,2.1,-2.83,3.22,2.47,-13.4,15.25,-1.61,-12.6,-0.54,11.75,10.06,-10.3,1.17,-0.73,-1.95,26
-6.21,0.14,20.63,-0.05,-2.05,1.66,3.2,-13.38,15.94,2.29,1.12,0.44,11.6,9.8,-10.72,5.22,1.51,-0.34,26
-5.79,1.05,20.82,2.1,-1.51,1.66,3.12,-14.03,15.52,-0.44,-2.2,-0.2,11.34,9.42,-10.68,2.0,-0.24,-0.59,26
-6.01,-0.12,20.91,-1.32,-1.42,2.69,3.54,-13.77,15.9,0.05,0.78,0.98,10.71,9.03,-11.09,-0.44,2.39,-0.49,26
-6.42,0.44,20.17,0.68,-0.59,3.03,3.7,-14.49,15.74,-1.61,-1.37,0.78,11.1,8.92,-10.63,0.88,-1.51,3.13,26
-5.27,0.15,21.27,0.59,-4.64,1.76,3.0,-13.44,15.49,0.98,-2.39,0.83,11.1,9.1,-10.76,1.12,1.17,-1.32,26
-5.86,1.48,20.9,2.39,0.59,2.05,3.92,-14.42,16.12,-2.73,-2.64,-2.15,11.12,8.74,-10.66,-0.68,0.1,4.59,26
-6.23,0.38,20.34,-0.39,-0.49,-0.73,4.06,-13.39,16.17,2.39,0.73,1.46,11.35,9.12,-11.32,2.54,3.22,-0.29,26
-6.06,0.95,20.62,3.61,-0.73,-0.05,3.06,-14.01,15.52,-0.63,1.56,-1.03,10.4,9.27,-11.3,0.2,2.15,-0.78,26
-5.91,0.73,20.98,-2.2,-1.86,-0.15,3.42,-13.66,15.51,1.86,-0.59,-1.37,11.85,9.64,-10.96,6.2,0.24,5.03,26
-5.9,1.66,20.49,2.25,-2.49,1.07,3.56,-14.58,15.83,-0.59,0.93,-0.29,10.73,8.43,-11.45,-4.1,3.96,-0.88,26
-16.99,-3.45,14.61,-19.09,-81.01,28.37,12.67,-9.88,13.17,50.98,-14.26,-8.5,9.68,13.04,-12.94,-91.75,-84.67,9.52,27
27.4,-1.09,14.65,109.86,-222.9,80.86,11.04,-10.76,13.43,9.67,-4.49,-5.66,4.27,11.41,-12.85,24.8,0.1,-0.34,27
10.66,0.93,18.99,18.75,-20.8,2.2,10.98,-9.8,13.36,1.86,1.95,0.83,5.53,10.18,-13.83,-12.65,5.18,3.37,27
9.97,0.21,17.9,-0.1,-9.62,0.29,11.89,-9.48,13.28,0.34,-1.03,2.34,5.89,11.45,-13.83,11.82,2.2,0.15,27
9.62,0.96,17.46,0.73,-0.54,0.93,12.33,-10.9,13.33,-8.45,-10.35,-4.35,6.72,10.39,-13.52,3.86,3.27,-6.1,27
9.91,1.15,17.44,0.2,-0.29,2.88,12.68,-10.02,13.79,-7.67,0.88,6.54,5.73,11.45,-13.93,-0.98,-1.76,2.2,27
10.41,0.01,17.69,-4.15,-5.86,0.15,14.72,-6.6,8.64,-74.41,97.95,-5.91,5.83,10.47,-14.14,3.81,4.25,2.69,27
11.4,1.15,18.21,-1.47,-0.83,2.69,2.51,-8.71,7.22,-42.77,173.34,-23.73,7.93,9.57,-12.58,20.21,-9.67,-38.87,27
13.38,4.41,19.94,-1.47,69.24,-43.9,7.48,-7.09,14.78,76.71,16.11,10.79,13.41,11.22,-8.61,108.25,169.63,0.59,27
6.18,-1.69,-1.66,-79.88,384.52,-172.9,7.41,-12.25,17.26,-11.57,-20.9,-4.05,5.64,5.98,-11.76,-60.21,-38.82,-23.44,27
5.8,-5.28,22.12,58.06,60.89,-14.45,6.84,-11.37,14.57,-2.34,-5.13,-3.81,11.79,10.62,-11.75,17.58,14.75,5.96,27
-6.71,0.09,21.27,-34.28,-17.97,-5.71,7.64,-14.3,15.28,-5.27,4.64,1.76,12.76,7.76,-11.18,-6.49,-17.68,2.49,27
-6.42,1.77,19.83,5.76,1.12,-2.25,7.05,-13.12,15.45,-1.9,-3.61,0.29,11.35,9.02,-10.9,-7.72,2.15,-2.1,27
-6.09,-0.49,21.83,-6.1,-2.39,-3.42,6.59,-12.35,14.64,0.29,0.24,-0.63,10.94,8.61,-11.37,2.59,0.15,-3.42,27
-7.05,-0.16,20.4,-1.32,-2.54,1.86,7.21,-13.68,15.39,-3.08,3.27,0.68,10.8,8.27,-11.33,3.12,-3.76,1.37,27
-7.02,0.39,19.94,2.78,0.39,-0.34,6.48,-13.08,15.19,1.27,0.34,0.1,11.4,8.83,-11.56,-2.25,0.83,2.25,27
-6.46,0.55,21.13,3.52,0.0,0.39,7.17,-13.34,15.27,0.59,-1.07,1.66,10.32,8.21,-11.73,-1.22,0.68,-0.1,27
-7.41,0.14,20.09,2.34,1.56,-2.29,6.61,-12.52,15.31,2.73,-1.46,-0.39,11.55,8.97,-11.28,4.0,1.17,1.81,27
-6.77,0.03,20.71,0.34,-3.56,0.68,7.59,-12.62,15.57,-1.61,-1.27,-1.76,10.95,7.93,-11.23,0.83,-1.95,1.95,27
-7.0,0.45,20.2,4.59,-1.56,4.3,6.9,-12.61,15.36,1.71,0.73,0.39,10.99,7.74,-11.97,-2.1,3.76,-0.34,27
-10.51,-2.12,14.3,2.25,-102.83,62.94,9.21,-9.16,5.81,8.06,42.48,8.94,11.51,9.2,-10.51,3.12,1.9,-1.86,28
22.75,-2.42,26.29,72.75,-72.71,12.3,12.61,-9.73,11.64,14.06,-4.25,0.0,11.4,9.54,-10.87,1.76,6.01,-4.0,28
12.17,-0.94,18.59,11.77,-25.2,13.57,14.13,-10.27,12.36,12.26,-8.45,1.32,10.68,8.88,-10.67,3.71,1.46,1.76,28
10.78,-0.29,16.45,10.35,-11.23,2.49,10.94,-10.17,12.24,17.63,-7.71,20.12,11.61,9.04,-10.44,-0.78,8.11,-0.59,28
12.7,0.78,16.81,5.03,-0.39,6.64,3.8,-4.39,7.71,-141.55,126.61,-56.79,12.33,8.75,-10.21,-1.12,5.03,1.86,28
10.9,3.73,19.02,29.93,82.62,-10.99,16.26,-19.87,13.69,-5.96,46.92,22.71,11.99,8.76,-10.31,-2.69,3.08,-1.86,28
3.82,-4.02,16.94,6.4,260.45,-139.79,7.84,-14.22,13.9,-12.35,0.34,-3.32,11.94,9.04,-10.0,-0.59,1.32,0.93,28
-0.9,-2.11,21.52,22.61,52.59,-22.71,9.74,-14.02,13.87,-4.0,-7.32,-4.79,11.98,9.32,-10.3,1.12,0.39,-1.32,28
-5.99,-0.76,21.33,-8.69,-2.54,6.64,10.16,-13.22,14.09,-1.61,-1.51,-1.9,11.67,8.8,-10.06,-0.63,3.22,1.07,28
-5.87,0.1,20.93,-4.0,6.49,-3.17,8.48,-13.57,13.28,0.34,-1.42,1.32,12.25,8.93,-9.9,-1.37,2.05,2.0,28
-4.41,0.65,21.07,2.73,1.71,0.29,8.51,-12.87,13.61,5.08,-2.34,1.46,11.87,9.24,-10.04,0.24,2.1,0.29,28
-5.59,0.13,20.53,2.98,0.2,2.69,8.28,-13.29,13.62,-1.03,2.1,-0.49,11.82,9.3,-10.19,1.27,1.32,-2.2,28
-5.27,1.43,20.73,2.93,-2.29,-1.51,7.16,-11.66,13.51,7.08,5.22,-10.16,12.2,9.22,-10.13,1.61,-1.27,-0.54,28
-6.04,-0.3,20.22,-1.42,-0.78,-3.12,11.61,-13.94,14.03,-6.1,-7.86,-8.35,11.35,8.93,-10.14,-1.9,-4.1,1.66,28
-5.24,1.78,20.19,9.81,-16.55,-6.1,9.92,-13.69,13.5,0.98,4.83,6.01,11.86,9.15,-10.46,-0.68,1.46,-2.2,28
-2.69,0.4,23.29,-2.54,-2.73,-3.66,8.32,-13.12,13.88,0.29,-3.61,2.0,11.98,9.56,-9.99,5.66,-4.64,0.39,28
-5.0,0.43,20.69,2.69,5.62,0.63,9.3,-12.94,13.71,1.27,-5.81,0.63,11.2,9.16,-10.71,2.59,2.39,-1.12,28
-5.26,0.46,20.65,1.51,-1.76,2.69,9.04,-12.97,13.74,-5.03,-1.46,-2.54,11.75,8.8,-10.31,0.24,2.59,-0.44,28
-4.87,0.94,21.46,0.83,-3.12,4.74,8.39,-12.27,13.02,5.13,-3.91,-1.56,12.1,9.27,-10.18,3.47,-0.49,-0.15,28
-5.05,-0.08,21.12,-3.17,-4.0,0.88,9.36,-13.15,13.79,-0.1,-5.13,-1.71,11.4,8.8,-10.73,-0.05,-1.66,0.78,28
8.63,-1.29,13.43,87.21,-188.62,70.51,4.99,-14.27,11.69,143.31,9.08,13.53,2.39,10.35,-16.24,-6.49,34.81,-7.03,29
9.6,0.75,18.5,25.73,-16.65,34.91,15.17,-9.73,13.8,30.57,-21.48,22.61,5.38,9.56,-14.3,6.15,-2.88,0.63,29
7.95,2.95,16.86,18.12,3.37,-3.17,10.31,-8.52,14.09,15.82,0.78,-2.34,5.87,11.29,-12.16,0.78,-4.1,-27.39,29
9.42,4.91,17.06,-18.9,13.62,17.09,9.44,-7.22,14.16,-16.8,7.32,36.91,22.25,-2.78,-21.53,135.5,318.21,42.53,29
22.24,3.68,1.82,-32.18,330.03,-230.52,3.81,-5.43,2.05,-60.5,218.75,-80.13,16.39,0.46,-3.55,-80.47,-132.28,-17.43,29
10.16,-4.74,21.63,28.22,-78.37,54.39,3.96,-3.58,5.65,164.6,86.52,30.27,12.29,3.96,-11.4,3.86,25.2,-13.28,29
-8.13,7.05,17.97,-2.93,-17.14,9.77,6.52,-14.95,17.34,-12.55,-26.51,0.24,12.79,8.15,-10.81,-9.57,-20.95,5.32,29
-7.29,1.69,20.9,12.6,3.47,-5.27,5.7,-13.09,14.88,-0.54,-0.88,1.71,11.11,7.5,-10.82,-1.27,2.44,-1.81,29
-6.77,0.16,19.74,9.13,3.27,1.03,6.13,-13.86,15.07,-4.25,-3.27,-0.88,11.71,9.06,-11.24,5.32,-2.54,-4.59,29
-5.45,-0.33,21.13,-2.54,-5.57,1.76,5.47,-12.34,14.64,4.25,-2.93,2.2,11.69,8.48,-11.53,3.22,-0.98,-2.59,29
-6.34,0.48,20.87,-0.39,-4.1,-1.56,6.8,-13.16,15.38,0.88,-6.4,-0.39,11.3,8.54,-11.34,4.15,-0.34,1.56,29
-5.56,-0.08,20.76,0.98,-3.08,0.54,6.24,-13.6,15.23,-0.63,-6.64,-0.39,11.11,8.45,-11.63,-0.29,3.42,-1.86,29
-5.53,0.53,20.66,3.42,0.83,0.44,6.56,-13.73,15.36,-3.22,1.17,-0.54,10.79,8.62,-11.5,1.12,-1.37,0.44,29
-6.14,-0.09,20.52,0.1,-3.12,-1.03,6.05,-13.46,14.9,-0.49,-1.76,-2.25,11.19,8.6,-11.84,2.25,1.61,-1.27,29
-5.08,0.56,21.07,3.66,-1.46,3.13,6.44,-13.09,15.12,-0.2,-3.47,-0.88,11.19,8.92,-11.98,2.78,-0.59,-1.76,29
-5.16,-0.14,21.45,-0.88,0.54,0.93,6.04,-13.32,14.65,-0.05,0.05,1.17,10.34,8.22,-11.95,-0.2,-0.05,1.51,29
-5.54,0.24,20.82,0.93,-2.59,-0.29,6.28,-13.7,14.88,-1.03,0.34,-0.34,10.63,8.27,-12.03,-1.03,1.42,-1.22,29
-5.16,0.56,20.98,1.27,-2.34,0.05,6.54,-13.58,14.86,-0.15,-2.73,-1.07,10.57,8.59,-12.21,1.07,0.98,-1.27,29
-5.06,0.11,20.94,0.05,-1.86,2.15,7.1,-13.25,15.03,0.1,0.44,-0.05,10.64,8.79,-11.99,0.49,1.22,-1.03,29
-5.26,0.3,20.75,-1.47,-2.2,0.78,6.26,-13.18,14.99,0.73,-0.93,-1.03,10.87,8.67,-11.8,1.22,0.59,-0.78,29
15.5,-3.69,18.71,96.73,-165.23,54.49,8.35,-7.33,13.79,14.31,6.59,1.56,22.1,3.06,-12.54,-92.43,-15.28,10.35,30
13.62,1.49,19.45,29.93,-43.51,10.3,10.65,-9.58,14.45,1.03,1.51,-0.44,3.72,15.41,-16.67,11.13,-4.54,2.0,30
8.84,3.51,15.48,8.11,-6.01,3.71,16.76,-6.52,16.78,-25.49,27.98,11.87,3.36,9.13,-14.45,2.29,10.4,5.52,30
10.06,1.57,16.61,-5.96,-1.03,1.03,5.42,-21.83,15.65,-15.82,105.37,13.23,6.17,9.47,-14.11,10.11,8.15,-8.94,30
15.62,4.75,24.22,-9.57,67.19,-62.99,2.89,-9.7,13.31,69.97,22.56,20.21,20.04,-1.91,-14.8,110.01,160.5,13.09,30
3.64,-8.63,8.49,-32.67,308.89,-100.88,7.53,-16.78,17.31,-13.53,-3.32,-2.78,1.62,1.16,-13.99,-52.78,30.42,-8.5,30
2.55,0.93,21.09,32.86,-42.04,14.21,6.84,-14.32,16.93,-6.84,-10.11,-6.25,10.85,7.98,-12.65,11.52,31.79,-22.71,30
-3.45,1.25,20.85,-13.62,-27.98,5.76,4.13,-10.51,15.54,6.25,-3.81,1.46,11.24,9.64,-11.67,6.64,-2.44,-6.05,30
-3.47,2.09,22.06,0.44,-22.75,-3.22,4.77,-13.03,16.13,-2.54,-6.15,0.63,11.14,8.3,-13.48,5.13,8.89,-6.79,30
-5.14,2.12,19.02,-2.3,-8.06,3.22,4.03,-12.82,15.18,-0.39,-1.76,-4.0,11.58,7.96,-11.82,1.9,2.78,2.29,30
-5.06,1.2,21.21,-5.91,-0.63,4.39,5.46,-12.56,16.64,2.2,-4.69,-0.73,10.3,8.35,-12.38,3.22,4.15,-3.56,30
-5.0,1.31,20.6,0.59,-7.62,-2.34,5.63,-12.89,15.75,-1.76,6.05,0.93,12.28,8.94,-11.56,5.08,5.81,-1.17,30
-4.1,2.69,21.37,4.0,-1.86,4.2,5.41,-13.5,15.59,0.29,2.0,2.83,11.56,8.05,-12.06,1.9,2.44,-2.59,30
-4.4,1.5,21.22,-5.37,-3.76,-1.42,5.24,-12.47,15.9,0.93,-3.32,-0.29,11.27,8.63,-11.37,3.76,0.68,-0.05,30
-3.87,1.4,21.27,3.95,2.59,3.37,5.33,-12.69,15.78,-0.0,-1.76,-0.49,11.18,8.31,-11.81,0.44,1.71,-4.25,30
-4.68,1.93,20.69,1.17,-2.05,2.25,6.42,-12.72,16.48,-0.1,-2.64,1.37,10.7,8.6,-12.06,2.39,2.78,-1.86,30
-4.62,1.38,20.69,0.54,-2.83,1.37,5.51,-13.26,15.91,-0.93,-3.32,0.05,11.97,8.39,-11.69,2.54,1.03,-0.59,30
-4.72,1.47,21.34,-2.44,-3.96,3.08,5.88,-12.89,16.1,0.59,-0.83,-0.29,10.68,7.97,-11.75,0.05,-1.22,-0.63,30
-4.2,0.61,21.28,-2.59,-3.66,1.46,6.88,-13.15,16.26,-3.08,-1.95,0.88,10.8,8.2,-12.1,1.22,2.39,-2.0,30
-4.19,0.99,20.99,-0.39,-3.47,0.39,5.11,-12.9,15.29,-1.51,-3.17,-1.46,11.36,8.46,-11.82,3.27,1.37,0.39,30
21.49,6.83,18.56,107.28,-153.91,68.21,10.67,-7.59,15.98,-13.97,1.66,18.65,3.24,12.03,-17.03,5.52,19.48,1.22,31
11.21,2.19,17.79,21.73,-34.23,20.41,5.15,-9.79,13.0,-143.95,84.03,-56.45,5.69,9.66,-15.35,2.59,4.93,-0.2,31
10.26,2.14,16.84,6.54,-3.03,-0.1,6.08,-13.71,13.98,27.1,47.22,16.36,5.55,9.53,-16.02,21.19,-6.79,-23.39,31
10.31,3.77,16.75,2.98,-0.05,3.66,5.54,-13.68,16.67,-4.15,-4.74,-1.9,9.54,3.22,-19.79,130.22,183.15,-10.55,31
12.93,8.33,17.4,11.47,139.31,-91.46,5.98,-13.84,15.5,-3.76,-2.69,-0.54,12.81,5.98,-12.26,-28.71,-36.96,-6.84,31
-14.08,-0.89,20.43,-27.64,216.75,-113.87,5.63,-13.56,15.79,-4.44,-5.08,-1.17,10.3,5.9,-13.04,16.36,23.39,-12.26,31
-8.99,3.44,19.09,28.12,31.84,1.17,5.52,-13.05,15.46,0.1,-1.46,-1.71,10.5,7.23,-12.18,-4.93,-5.03,-2.64,31
-6.16,0.72,20.7,-14.16,-1.37,-4.1,5.69,-13.01,15.31,-0.2,-1.86,0.49,9.97,7.54,-12.55,-2.64,2.64,-2.98,31
-6.11,1.16,20.37,-0.34,-5.22,2.05,6.14,-13.28,15.66,-0.39,-3.27,-0.2,10.69,7.51,-12.12,1.27,0.88,0.68,31
-7.17,1.63,20.44,-1.56,-4.2,-0.34,5.59,-12.93,15.39,0.2,-0.34,0.15,10.8,7.8,-11.98,0.34,0.49,-1.17,31
-7.03,1.69,20.59,-1.66,-0.05,-1.12,6.13,-13.06,15.55,-0.29,-2.2,0.29,10.93,8.07,-12.32,2.2,2.34,-1.46,31
-6.66,1.44,20.44,2.93,-3.56,0.24,5.93,-13.42,15.49,-0.05,-2.83,1.17,10.71,8.22,-12.27,1.07,2.34,-1.61,31
-6.78,1.05,20.5,-0.93,-3.47,-0.39,5.84,-13.22,15.37,-1.47,-0.68,0.15,10.75,8.38,-12.35,2.49,2.73,-1.61,31
-6.67,0.93,20.56,-0.1,-2.54,1.61,6.03,-12.68,15.54,1.27,-2.25,-0.49,10.7,8.22,-12.19,1.81,1.95,-2.44,31
-6.83,1.05,20.56,0.05,-3.08,1.61,6.03,-13.25,15.31,-0.59,-1.56,-0.59,11.0,7.67,-12.01,0.05,-1.71,1.42,31
-6.64,1.32,20.57,0.98,1.95,-0.59,5.64,-12.76,15.46,-0.68,-2.39,-1.12,10.52,8.26,-12.31,2.69,1.32,-1.86,31
-6.62,0.67,20.68,-1.22,-2.93,0.73,6.35,-13.24,15.57,-0.59,-1.07,0.0,10.46,8.16,-12.31,2.15,1.37,-0.24,31
