ACC-X-Ring1,ACC-Y-Ring1,ACC-Z-Ring1,GYRO-X-Ring1,GYRO-Y-Ring1,GYRO-Z-Ring1,ACC-X-Ring2,ACC-Y-Ring2,ACC-Z-Ring2,GYRO-X-Ring2,GYRO-Y-Ring2,GYRO-Z-Ring2,ACC-X-Ring3,ACC-Y-Ring3,ACC-Z-Ring3,GYRO-X-Ring3,GYRO-Y-Ring3,GYRO-Z-Ring3,TEST
6.2,-2.5,19.61,-0.78,-3.08,0.49,7.0,-2.25,19.29,-0.83,-3.17,-0.83,6.67,16.77,-4.42,1.81,1.12,-0.15,26
6.67,-2.6,19.93,-0.44,-2.73,0.83,7.23,-2.0,19.28,0.24,-0.34,0.39,6.56,16.24,-4.69,0.78,1.61,-0.59,26
6.88,-2.45,19.68,4.78,-10.45,-0.63,7.28,-1.7,19.08,4.69,-2.49,-0.63,6.68,16.09,-4.47,-0.05,1.61,1.07,26
7.23,-2.48,19.91,-0.93,0.15,0.88,7.57,-2.11,19.43,-1.27,-0.15,0.63,6.66,16.94,-4.67,0.78,1.71,-1.76,26
6.39,-2.37,19.37,-1.42,0.39,0.88,6.93,-2.02,18.87,-0.88,-0.34,-0.05,6.42,16.61,-4.81,0.73,2.2,0.59,26
6.83,-2.26,19.93,0.93,0.49,1.22,7.4,-1.82,19.34,0.24,0.39,0.29,6.89,17.08,-4.51,0.78,2.88,1.81,26
6.58,-2.38,19.56,-1.27,2.15,0.63,7.12,-2.03,18.96,-1.71,0.78,-0.2,6.79,16.57,-4.42,2.78,2.1,-0.2,26
6.69,-2.62,19.65,1.32,-1.17,0.83,7.44,-2.09,19.19,0.73,-0.73,-0.1,6.89,16.97,-4.65,2.88,1.46,0.2,26
7.13,-2.68,20.12,1.32,-0.93,-0.34,7.78,-2.27,19.69,0.59,0.68,-0.88,6.34,16.24,-4.68,-0.98,1.95,-0.24,26
6.19,-2.61,19.58,-0.63,0.49,0.68,6.95,-2.31,19.2,-1.61,-0.05,-0.15,6.84,16.5,-4.56,2.39,1.32,0.44,26
6.55,-2.52,19.7,-0.05,0.68,1.22,7.29,-2.14,19.27,-0.68,0.98,0.59,6.58,16.3,-4.83,-2.1,1.61,-0.93,26
6.69,-2.6,19.88,-0.63,-2.0,0.2,7.27,-2.2,19.38,-1.42,-2.15,-0.93,6.81,16.6,-4.58,1.51,1.61,-0.49,26
6.72,-2.37,19.9,-0.29,-0.98,1.27,7.32,-1.9,19.29,-0.54,-0.78,0.24,6.63,16.69,-4.86,1.46,1.95,-0.83,26
6.33,-2.39,19.55,-0.59,-0.34,1.07,6.95,-2.0,19.11,-0.59,0.73,-0.2,6.56,16.7,-4.76,3.03,-0.1,-4.15,26
7.0,-2.4,20.16,1.81,-2.15,0.83,7.26,-2.0,19.45,1.12,-0.88,-0.34,6.28,16.42,-4.99,-1.51,1.95,-8.64,26
6.28,-2.27,19.65,0.88,-0.44,1.66,7.25,-2.06,19.07,-0.0,-0.05,-0.1,5.46,17.02,-4.93,3.03,0.63,-9.28,26
6.3,-2.84,19.71,0.88,0.34,1.56,7.65,-2.43,19.26,-0.73,-0.39,-0.68,5.48,16.82,-5.11,4.15,2.2,-5.86,26
6.5,-1.98,19.84,1.27,-0.2,0.73,7.51,-2.1,19.4,0.05,0.73,-0.1,4.98,17.35,-4.9,0.59,4.64,-6.49,26
6.73,-2.25,20.03,0.44,-0.54,0.98,7.51,-2.18,19.51,0.1,0.29,-0.24,5.07,17.61,-4.99,4.44,2.29,-2.25,26
5.65,-1.84,19.7,4.69,-13.28,0.78,5.78,-2.04,19.73,1.27,-2.83,-0.24,4.45,17.22,-5.61,1.51,2.2,1.37,27
6.17,-1.77,20.11,-2.73,-1.66,1.27,6.68,-2.45,19.76,-1.32,-4.15,0.68,4.89,17.98,-5.71,1.12,2.0,0.34,27
6.32,-1.93,19.91,-1.66,-0.49,1.37,6.72,-2.88,19.68,-1.12,-4.1,-1.46,4.95,17.14,-5.61,1.12,0.78,0.63,27
6.56,-2.22,19.79,-0.98,-2.54,1.07,6.93,-2.66,19.45,2.39,-0.63,-0.1,4.82,17.22,-5.55,-0.49,2.49,0.93,27
6.71,-1.68,19.88,2.39,-3.22,0.68,6.73,-2.48,19.35,-0.93,-4.3,-0.63,4.68,17.4,-5.82,1.07,2.88,0.0,27
7.22,-2.16,19.82,-2.54,-0.83,0.49,7.12,-2.54,19.6,0.78,0.0,0.1,4.82,17.39,-5.71,1.95,1.51,-0.15,27
7.06,-2.05,19.8,0.93,0.1,1.37,6.64,-2.51,19.27,-0.49,-2.05,-1.37,4.86,17.01,-5.55,-0.83,2.1,-1.81,27
6.73,-2.18,19.58,1.37,-3.86,0.05,7.01,-2.45,19.35,1.32,-2.34,0.34,4.82,17.44,-5.5,4.2,2.25,1.17,27
7.4,-2.1,19.78,2.83,-4.0,1.61,6.68,-2.55,19.23,-0.0,0.0,0.29,4.73,17.39,-5.62,-0.1,3.52,1.07,27
7.13,-1.85,19.6,0.39,-1.17,0.54,7.25,-3.15,19.51,2.1,0.05,0.73,4.46,16.91,-5.53,2.39,2.88,0.44,27
7.04,-2.08,19.91,3.71,-2.05,1.71,7.04,-2.27,19.38,-2.3,-0.73,-0.44,4.88,17.49,-5.43,-1.9,0.78,-1.03,27
6.65,-1.84,19.44,-0.83,-0.39,0.73,6.94,-2.97,19.32,-1.32,-1.51,0.05,4.67,17.31,-5.56,2.29,1.95,0.49,27
6.92,-2.35,19.58,1.17,-3.08,0.68,6.9,-2.37,19.43,0.1,0.98,0.24,4.82,17.19,-5.41,2.1,2.83,1.07,27
7.24,-1.83,19.68,-0.15,0.0,1.22,6.82,-2.57,19.12,0.1,-1.56,-0.68,4.68,17.02,-5.59,-1.61,3.66,-0.54,27
7.03,-2.43,19.51,0.15,-3.03,0.63,7.52,-2.65,19.61,1.46,0.05,-0.24,4.53,17.38,-5.55,1.12,3.13,1.07,27
7.41,-1.62,19.78,2.69,0.78,1.56,6.93,-2.22,19.28,-1.47,0.1,-0.2,4.87,17.52,-5.57,1.27,1.51,-1.9,27
6.77,-2.13,19.45,-2.64,1.17,0.1,7.53,-2.63,19.64,-0.49,-2.73,-0.73,5.03,17.01,-5.44,3.37,-0.24,-0.1,27
7.36,-1.78,19.78,0.59,2.25,0.78,7.18,-2.57,19.42,0.78,1.66,0.24,4.93,17.0,-5.49,1.51,1.17,-1.46,27
6.97,-1.69,19.51,0.29,0.44,0.68,6.98,-2.68,19.24,-0.24,-1.56,-0.83,4.99,16.98,-5.43,2.49,1.17,-0.34,27
7.32,-2.56,19.77,1.17,-1.37,0.49,7.13,-2.37,19.37,-0.39,0.05,0.54,4.93,17.23,-5.43,5.22,2.05,0.39,27
4.68,-2.12,20.54,1.9,-3.71,2.1,7.02,-2.54,19.07,-0.2,0.83,0.68,3.93,16.97,-6.18,-0.29,1.51,0.63,28
5.0,-2.09,20.19,4.78,-3.66,1.46,7.1,-2.8,19.43,1.42,1.61,0.15,4.1,17.44,-5.95,-1.42,3.76,0.59,28
5.37,-1.82,20.33,1.86,-3.61,1.12,7.18,-2.42,19.33,-0.15,-0.1,-0.59,4.08,17.72,-6.01,0.88,2.44,-0.68,28
5.56,-1.67,19.91,3.17,-11.04,-0.44,7.01,-2.75,19.27,-0.29,0.39,-0.05,4.05,17.4,-5.93,3.47,1.07,2.1,28
6.76,-1.75,20.03,2.44,-12.65,0.44,6.91,-2.59,19.26,-0.39,2.25,0.78,3.99,16.73,-6.32,-2.39,2.34,0.78,28
6.52,-1.51,19.84,2.59,-4.49,0.24,7.77,-3.09,19.54,0.39,8.2,0.59,4.03,17.28,-6.11,0.24,3.22,0.1,28
7.06,-1.64,19.72,1.51,-11.23,3.08,6.67,-2.56,19.4,-1.22,3.56,0.88,4.11,17.44,-6.12,3.91,2.39,0.2,28
7.06,-1.51,19.6,-1.27,-3.71,0.34,6.3,-2.47,19.43,-2.78,3.27,0.1,4.4,17.11,-6.07,3.08,0.98,1.12,28
7.51,-1.64,19.83,-0.88,-9.37,0.54,6.46,-3.97,20.46,15.92,52.59,7.18,4.07,17.11,-5.99,-0.44,3.17,-0.73,28
7.71,-1.64,19.47,0.98,-0.68,0.68,2.54,-2.4,20.37,1.07,45.46,4.49,3.8,17.07,-6.14,0.49,3.56,-1.51,28
7.18,-1.88,19.28,-0.83,-1.37,1.12,0.33,-2.34,20.43,-1.27,24.9,-0.59,4.29,17.35,-5.94,0.63,2.44,0.59,28
7.4,-2.31,19.41,0.15,0.05,1.12,1.23,-2.5,20.58,1.12,7.18,0.78,4.15,17.2,-6.06,-1.76,2.2,-1.07,28
7.15,-1.6,19.41,0.93,-1.61,1.03,0.61,-2.57,21.52,3.56,7.42,1.03,4.1,17.13,-5.96,0.15,2.29,0.68,28
7.52,-1.7,19.49,1.03,-1.61,1.46,0.02,-2.2,20.96,-0.29,3.66,1.07,4.18,17.5,-5.95,-0.1,3.13,-0.93,28
7.3,-2.15,19.27,-0.73,-1.56,-0.05,-0.44,-2.54,20.55,-2.25,-2.78,-0.2,4.47,17.34,-5.96,3.22,2.39,0.63,28
7.35,-2.1,19.41,-0.15,-1.27,1.32,0.13,-2.4,21.35,-1.47,-0.44,2.73,4.33,17.36,-6.02,1.12,2.25,0.0,28
6.97,-1.82,19.18,0.2,0.34,1.32,0.12,-2.37,21.1,-0.2,1.12,-1.12,4.09,16.97,-5.9,-0.73,2.78,0.05,28
7.47,-1.78,19.6,1.17,-0.59,0.93,-0.0,-2.71,20.88,-0.49,-2.49,-0.59,4.47,17.73,-5.88,2.93,1.51,0.15,28
7.4,-1.59,19.43,1.37,-0.93,0.1,-0.04,-2.75,20.95,-1.76,-1.86,-0.24,4.0,16.73,-6.28,1.76,1.42,0.78,28
7.34,-2.01,19.55,-0.15,-0.15,0.93,0.24,-2.75,21.25,-0.05,1.27,0.29,4.2,16.84,-6.01,-0.2,1.27,-0.39,28
-8.03,2.66,20.2,4.93,-3.91,2.05,-7.3,0.55,20.47,2.88,-1.07,0.68,-2.1,15.84,-10.5,-4.39,0.98,0.39,29
-7.22,3.79,19.69,7.32,-14.7,2.44,-8.03,-0.45,19.38,-0.54,-7.42,-1.12,-1.53,16.03,-10.11,1.42,3.08,5.08,29
-7.62,3.16,19.81,1.56,-13.38,0.34,-7.78,-0.34,19.87,2.25,-18.12,-1.07,-1.17,16.16,-10.29,-2.98,3.03,1.76,29
-6.87,3.31,20.24,-1.86,-9.37,2.73,-5.86,0.07,21.14,0.88,-16.6,0.34,-1.35,15.78,-10.2,0.49,1.76,3.22,29
-5.45,3.51,20.3,-1.56,-7.81,1.42,-4.34,-0.16,20.93,0.39,-5.91,0.83,-1.19,16.42,-9.99,-2.98,4.69,2.83,29
-6.01,3.3,20.47,-0.34,2.29,1.51,-4.56,0.15,20.56,1.32,1.81,1.07,-0.72,16.27,-9.71,2.34,2.78,4.35,29
-5.84,3.55,19.96,-0.15,-8.45,0.73,-4.36,-0.16,20.96,-0.98,-5.76,-1.51,-0.78,16.42,-9.66,2.05,3.27,3.86,29
-6.23,3.82,20.23,2.0,-2.88,3.66,-4.35,0.1,21.06,0.83,-2.49,1.81,-0.75,16.07,-10.11,-3.76,5.62,1.07,29
-5.97,4.23,19.78,1.07,-2.98,1.86,-4.8,0.55,20.41,-0.05,-5.91,-0.29,0.09,17.2,-9.81,7.76,1.86,0.2,29
-5.5,3.04,20.32,-1.03,-17.53,1.9,-3.54,-0.44,21.12,2.34,-16.41,1.27,-0.37,16.05,-9.8,0.1,1.71,-0.93,29
-4.88,4.42,20.54,3.66,-2.44,2.2,-3.19,0.52,21.26,2.0,-4.25,0.29,-0.52,16.19,-9.74,1.46,0.49,-0.88,29
-4.28,3.92,20.55,0.68,-5.66,1.07,-3.19,0.12,20.99,0.73,-4.0,-0.39,-0.74,16.53,-9.77,2.93,2.05,-1.9,29
-4.26,3.8,20.47,0.63,-2.88,0.83,-3.07,-0.09,20.95,-0.39,-0.59,-0.54,-0.2,16.58,-9.62,-6.54,1.42,-3.76,29
-3.32,4.11,20.95,1.56,-16.75,2.34,-2.54,-0.27,21.03,-2.88,-5.18,-2.05,-0.5,16.72,-9.66,-0.63,3.52,0.44,29
-3.42,3.81,20.83,0.15,-0.49,0.73,-2.46,0.14,21.36,0.24,-1.46,-0.44,-0.43,16.78,-9.32,-1.42,2.29,0.93,29
-4.31,4.52,20.02,-4.0,0.15,-2.83,-2.87,0.31,20.59,-2.64,-2.49,-2.83,-0.56,17.73,-9.27,0.05,3.27,1.22,29
-2.67,1.85,21.64,-14.8,-20.21,0.73,-3.47,1.06,21.84,11.82,-8.69,5.42,-0.27,17.18,-9.3,-0.78,0.93,-3.71,29
-2.96,3.72,20.96,-1.76,0.68,0.59,-2.02,0.42,20.96,1.37,1.07,-0.2,-0.57,16.5,-9.29,-6.59,1.86,-1.56,29
-2.51,3.23,20.87,-0.15,-2.2,0.54,-1.92,0.42,21.03,-2.93,-4.15,-1.17,-1.18,16.82,-8.74,-2.73,1.37,0.78,29
-2.68,3.25,20.67,-0.59,-5.52,0.68,-1.86,0.45,20.83,-1.32,-4.88,-1.46,-0.93,17.75,-8.59,-7.62,-0.54,-2.15,29
2.68,0.06,21.03,-0.59,4.93,0.78,2.33,0.25,20.34,-2.73,7.03,1.22,0.53,17.07,-9.49,-1.37,3.08,-2.2,30
1.38,1.14,20.45,-8.4,3.52,-0.49,3.33,-0.94,20.48,-4.05,-9.08,-2.78,0.57,15.95,-9.15,-2.98,2.49,1.61,30
1.99,0.53,20.89,-0.39,-4.69,-1.03,3.47,-1.0,20.49,5.22,-5.52,0.1,1.0,17.1,-8.97,5.22,1.32,2.69,30
2.74,1.75,21.23,4.0,-8.84,2.1,3.97,-1.42,20.51,-0.93,-0.73,-0.15,0.4,15.9,-9.43,-0.78,2.73,0.68,30
3.04,1.03,21.08,1.9,-4.3,0.34,3.82,-1.33,20.35,1.07,0.73,-0.29,0.25,16.71,-9.31,0.2,2.2,-0.39,30
2.8,1.16,20.76,2.05,-3.96,0.78,3.93,-0.85,20.26,-2.49,-7.42,-0.73,0.4,16.15,-9.14,1.17,1.66,-0.44,30
3.1,1.0,20.64,-1.66,-7.23,0.88,4.52,-1.46,20.57,0.93,0.44,-0.59,0.31,15.92,-9.23,-5.57,1.42,1.03,30
3.31,1.19,20.83,2.34,-6.05,1.17,4.12,-0.87,20.31,0.39,-6.4,-0.34,0.7,17.32,-9.32,0.05,5.62,0.2,30
4.26,1.56,20.26,4.78,-16.89,1.9,5.23,-0.08,20.61,5.66,-5.03,0.63,0.97,16.58,-9.25,1.76,2.05,2.0,30
4.81,2.03,20.88,0.15,1.22,-0.83,5.14,-0.9,20.1,-1.37,-4.0,-1.03,0.59,16.8,-8.95,4.69,0.68,0.34,30
4.11,1.75,20.32,-0.15,-2.29,1.76,5.59,-0.01,20.32,0.93,-0.44,-0.68,0.85,16.16,-9.31,-0.54,2.73,0.78,30
3.85,1.25,20.31,-4.69,3.32,0.29,5.43,-1.26,20.06,0.24,-3.17,0.1,0.98,16.62,-9.08,2.29,1.32,-1.37,30
4.71,1.55,20.72,1.95,-0.34,1.42,4.76,-0.92,20.08,-1.17,2.34,-0.05,0.57,16.38,-9.4,0.2,2.1,-1.32,30
4.31,1.15,20.47,-0.93,2.05,1.51,4.83,-0.79,20.13,1.46,3.03,0.68,0.47,16.62,-9.3,-0.39,4.0,-1.66,30
3.75,1.74,20.24,-1.22,-3.27,0.24,5.57,-0.99,20.34,-2.69,-5.32,-1.22,0.94,16.45,-9.12,-0.24,1.37,1.66,30
4.39,1.33,20.71,2.34,-0.1,1.61,5.32,-0.42,19.99,0.88,-0.1,1.03,1.23,17.06,-9.04,2.0,0.63,-2.15,30
3.93,1.64,20.52,11.82,4.93,1.86,3.79,0.29,19.66,7.62,6.4,0.93,0.54,15.75,-9.34,1.03,-1.46,-0.59,30
3.86,1.69,20.58,-5.42,6.2,2.25,4.92,-1.21,20.48,-1.03,-0.63,-0.93,0.53,16.54,-9.22,-2.44,1.81,-2.54,30
4.17,2.3,20.78,3.37,-0.44,0.24,4.65,-0.99,20.17,-2.98,-2.83,0.2,0.65,16.64,-9.13,1.56,2.15,-0.44,30
3.74,1.85,20.44,2.0,-1.66,1.12,4.95,-0.65,20.26,1.32,-3.61,-1.07,0.79,16.24,-9.11,3.71,0.78,-0.34,30
-7.0,5.52,20.02,6.01,-7.23,2.0,-6.04,3.01,19.97,7.18,0.78,-3.03,-0.41,14.86,-12.25,-1.56,1.66,0.49,31
-6.93,4.96,19.28,12.01,-3.03,3.13,-6.69,3.43,20.09,2.49,-0.93,-1.95,-0.26,15.33,-12.05,-0.54,2.29,2.15,31
-6.76,6.36,19.7,12.06,-11.96,4.98,-6.65,3.08,20.01,0.49,-0.59,-0.88,0.44,15.32,-11.53,1.9,-0.29,-0.93,31
-6.56,6.01,19.53,8.45,-8.64,2.93,-6.42,3.4,19.76,1.86,1.27,-0.29,-0.11,14.98,-12.04,2.49,0.24,-0.54,31
-5.43,6.55,18.97,6.98,-8.54,2.59,-6.58,2.96,20.23,-0.05,-1.51,-0.68,-0.23,14.42,-12.0,0.15,2.69,1.51,31
-6.24,6.32,19.4,3.32,-13.33,1.95,-6.26,3.09,19.54,1.12,-0.29,1.07,0.13,14.99,-11.7,-0.0,1.56,-1.71,31
-4.63,7.35,19.64,5.37,0.1,3.27,-6.04,3.42,20.01,-0.44,-0.59,-0.05,-0.34,14.79,-12.27,6.79,0.54,0.29,31
-5.17,6.72,19.11,-0.15,0.39,1.27,-6.28,3.4,20.06,1.61,-2.1,0.1,-0.0,14.2,-11.79,-1.32,0.29,0.54,31
-5.07,7.21,19.47,3.61,-3.86,0.98,-6.47,3.6,19.6,0.73,-1.51,0.98,-0.16,15.19,-11.87,2.59,2.54,-0.24,31
-4.39,6.79,19.14,-1.66,-2.2,1.07,-6.28,3.69,20.04,2.15,-4.93,0.78,-0.18,14.08,-11.86,1.81,0.93,1.76,31
-5.24,7.33,19.42,1.9,-4.3,0.63,-3.91,4.17,20.16,1.51,-7.86,-0.2,0.32,14.52,-11.87,-1.66,-0.15,1.03,31
-5.42,6.13,19.21,2.88,-2.0,-0.34,-6.4,3.59,19.69,1.22,-9.33,-1.76,0.1,14.29,-12.04,4.69,2.54,6.15,31
-4.9,6.67,19.04,-4.59,-17.29,0.88,-5.45,3.99,20.02,1.81,-22.56,1.22,0.64,14.46,-11.83,-4.2,4.15,3.91,31
-2.88,7.36,20.06,-4.69,-1.12,-2.25,-2.74,3.56,20.77,-2.05,-7.91,-1.9,0.24,14.27,-11.72,-0.59,0.05,0.93,31
-3.02,7.81,20.04,-2.93,-5.62,-0.2,-3.66,3.67,20.71,-9.18,-24.85,-0.34,0.39,15.47,-12.12,-2.44,3.96,2.0,31
-3.0,5.57,20.18,-6.3,-5.18,0.44,-2.91,3.17,20.49,-1.61,-3.42,0.93,0.67,14.3,-11.84,-2.64,1.27,0.73,31
-3.51,6.06,20.15,-5.08,-5.96,3.22,-1.98,3.0,20.96,-9.03,-2.88,2.39,0.77,15.39,-11.66,-6.74,5.22,0.15,31
-3.56,5.76,19.79,-12.6,-2.49,4.59,-1.88,2.5,20.62,-7.52,-8.35,2.93,0.83,15.11,-11.48,-13.62,7.71,-2.25,31
-3.52,5.09,19.86,-6.15,-7.28,0.39,-1.65,2.62,20.84,-6.15,-16.16,0.39,1.31,15.22,-10.79,2.25,2.0,2.88,31
-1.98,5.27,21.23,-9.28,-8.79,-0.98,0.06,1.78,21.49,-11.43,-10.35,4.83,1.56,15.28,-10.52,-5.37,0.29,0.34,31
6.35,1.35,19.67,4.98,-13.62,0.05,5.58,-1.23,20.54,-1.76,-6.79,-0.68,3.29,16.37,-8.53,-3.86,3.91,1.07,32
6.86,0.93,19.39,-0.73,-4.64,0.39,5.64,-1.19,20.34,3.56,-2.29,-0.68,3.47,16.54,-8.41,3.32,2.1,2.2,32
7.8,1.43,19.52,4.49,-7.52,1.56,5.68,-0.66,20.38,-1.03,-3.86,0.0,3.41,16.22,-8.51,-2.49,2.83,-0.59,32
7.6,1.25,19.28,1.22,-3.03,0.24,5.46,-1.0,20.08,0.15,-0.63,-0.05,3.85,16.52,-8.2,0.39,2.2,-0.1,32
7.25,1.02,19.19,-2.0,4.05,1.56,6.18,-1.19,20.47,-2.64,2.69,1.32,3.57,17.02,-8.38,3.86,1.71,-5.42,32
6.85,0.93,19.33,0.05,12.79,2.49,5.48,-1.14,20.18,-5.27,5.66,0.78,3.02,15.58,-8.29,-2.2,1.71,-3.27,32
7.22,1.07,19.99,-1.07,39.79,-0.73,3.95,-1.61,20.34,0.63,25.49,1.12,3.54,17.06,-8.3,2.59,-0.39,0.88,32
4.29,1.13,20.57,3.47,18.12,2.49,2.55,-0.86,20.07,1.76,15.63,0.93,3.32,16.29,-7.88,5.42,-0.29,-7.86,32
2.85,0.89,20.77,0.59,22.75,5.47,3.03,-0.97,20.5,-0.0,8.5,2.73,3.58,16.21,-8.23,2.44,-3.17,1.95,32
1.77,0.63,20.54,-0.29,10.89,2.59,2.36,-0.04,20.8,1.37,4.88,-0.88,2.96,15.48,-8.65,-4.54,1.03,0.49,32
1.05,1.44,20.63,-6.98,12.89,0.29,3.23,-0.91,20.78,-5.27,-7.42,-0.24,2.55,15.82,-8.28,-2.49,3.17,1.61,32
1.94,0.58,21.03,2.1,2.15,1.9,2.16,-0.41,20.44,1.61,-2.39,2.64,3.34,16.33,-8.53,-3.86,4.05,0.93,32
2.29,1.0,21.38,-2.93,-0.59,2.39,2.98,-0.03,21.32,3.22,0.73,2.93,3.32,16.68,-8.49,4.59,3.08,-0.83,32
1.42,1.15,21.45,-7.47,12.26,3.22,2.79,-1.18,20.88,-0.0,7.71,7.32,3.34,16.52,-8.3,-0.59,3.03,-3.52,32
0.98,0.07,21.2,6.35,18.46,9.77,1.52,-0.87,20.62,3.52,15.14,3.71,3.02,15.8,-8.74,0.98,0.63,-3.22,32
-0.52,0.97,20.86,1.32,1.76,-0.44,2.05,-0.99,20.93,-2.44,-0.39,0.15,2.8,16.9,-8.52,6.45,2.83,0.0,32
0.05,0.62,21.51,4.93,0.88,0.54,1.78,-1.06,20.8,0.39,-0.24,1.03,3.25,16.65,-8.33,1.76,2.29,-1.22,32
0.58,1.76,21.53,4.83,-6.01,-0.05,2.12,-0.72,21.16,-2.3,-2.39,-0.44,2.87,16.48,-8.9,4.93,-1.81,-1.71,32
0.33,1.27,21.16,3.22,-5.86,-0.83,2.09,-0.99,21.19,-2.25,-4.39,-0.49,2.23,16.49,-8.68,-1.12,2.29,0.78,32
0.1,0.54,21.17,-2.25,0.2,0.49,1.6,-0.51,20.82,0.63,-2.15,0.73,1.85,16.7,-9.21,-2.05,2.88,-1.46,32
4.53,-0.62,20.46,8.2,-5.66,-1.66,4.83,-1.34,19.53,0.63,-2.78,-2.78,0.43,18.99,-0.36,-6.05,0.0,2.83,33
4.75,-2.35,20.81,4.54,-2.88,-1.32,6.03,-2.52,20.17,2.78,1.71,-1.86,-0.85,22.06,-0.05,-3.08,6.05,-4.1,33
4.08,-1.9,19.96,3.86,1.12,1.46,5.55,-2.22,19.8,2.2,5.08,-1.17,0.76,19.31,-0.25,-9.18,1.76,-2.15,33
4.34,-1.22,20.79,2.59,-2.0,0.49,5.73,-1.67,20.44,-2.73,-1.37,-3.47,0.81,19.07,0.17,-11.33,1.22,-1.42,33
4.32,-2.76,20.5,-7.37,6.01,-1.03,5.81,-2.23,20.11,1.81,2.69,2.88,0.53,19.15,0.24,4.44,2.34,-0.54,33
4.45,-1.87,20.55,3.12,-2.93,1.42,5.66,-1.85,19.94,3.42,1.37,0.88,0.53,19.42,0.32,-1.47,2.39,-1.56,33
3.94,-2.14,20.54,1.17,-0.29,3.91,5.21,-2.27,20.2,1.07,0.29,3.61,0.31,19.54,0.62,-2.83,2.59,-0.73,33
4.11,-1.77,20.71,2.0,-1.42,1.51,5.27,-2.18,20.16,1.12,0.24,0.2,0.42,19.32,0.55,-0.1,2.29,-1.22,33
3.91,-1.91,20.62,2.15,-0.24,1.12,5.18,-2.12,20.05,1.37,0.68,-0.29,0.37,19.55,0.84,-2.98,2.44,-1.61,33
4.25,-1.84,20.47,2.98,-3.96,0.44,5.0,-2.06,19.95,2.1,-2.73,-0.83,0.45,19.35,1.14,-11.77,3.96,-3.66,33
4.35,-1.14,21.13,5.62,1.03,0.93,5.34,-1.35,20.42,2.93,1.07,-1.95,0.34,19.26,1.61,-2.59,3.96,-2.25,33
4.57,-1.2,21.02,5.76,-0.88,1.12,5.49,-1.3,20.44,3.08,1.17,0.15,-0.11,19.26,1.96,2.59,4.88,-3.27,33
3.67,-1.06,20.25,7.08,0.24,0.88,4.67,-1.34,19.87,4.3,1.42,0.29,-0.39,19.52,1.51,2.1,3.13,-3.17,33
4.46,-0.76,21.14,2.93,1.95,1.61,5.15,-1.14,20.42,1.37,3.37,0.29,-0.22,19.11,1.67,4.49,2.78,-1.46,33
3.83,-0.5,21.03,5.52,4.15,1.76,4.55,-1.05,20.32,3.56,3.91,0.39,-0.7,19.43,1.61,5.13,3.81,-2.15,33
3.29,-0.61,20.61,3.66,-0.05,2.05,4.2,-0.92,19.87,4.05,3.08,0.39,-0.69,19.49,1.34,-0.1,3.13,-2.25,33
3.48,-0.55,20.97,-4.3,3.76,0.98,4.81,-1.42,20.6,-2.34,2.54,1.71,-0.84,19.44,1.43,4.15,4.05,-1.9,33
3.52,-0.35,21.11,2.39,2.69,3.17,4.77,-1.04,20.6,-0.59,4.15,2.88,-0.31,19.4,1.38,6.01,3.81,-2.0,33
2.9,-0.32,20.97,1.07,0.34,2.54,4.12,-0.68,20.43,-1.27,1.61,2.64,-0.8,19.4,0.96,4.3,4.0,-0.73,33
3.0,-0.6,20.84,0.73,0.1,2.15,4.17,-0.74,20.14,-0.1,7.23,1.86,-0.51,19.71,0.55,12.6,3.96,-1.51,33
5.94,-0.23,19.92,3.71,-3.22,1.86,6.77,-0.51,19.72,-3.81,-9.62,-1.03,-0.89,19.45,2.06,-3.71,1.81,-0.73,34
5.91,-0.04,19.62,3.95,-12.4,-0.24,6.91,-0.43,19.26,-1.22,-10.01,-1.71,-0.7,19.26,2.19,-1.71,1.9,0.54,34
6.45,-0.75,19.5,3.22,-8.5,0.34,6.69,-0.34,18.92,3.71,-9.37,0.15,-0.76,19.33,2.17,-1.47,1.03,-0.29,34
7.26,-0.65,19.17,0.88,-34.28,1.46,7.62,0.01,19.04,4.54,-2.78,1.51,-0.66,19.32,2.3,-1.37,1.42,0.05,34
6.52,-0.52,18.73,-1.81,12.21,0.54,7.51,-0.98,18.84,-2.05,3.03,-0.54,-0.82,19.43,2.3,1.71,1.95,-0.49,34
8.28,-0.36,19.58,1.27,5.27,1.37,7.7,-0.17,18.9,2.59,-0.34,0.98,-0.86,19.45,2.29,1.03,2.0,-0.49,34
8.27,-0.78,19.89,-0.44,-5.03,1.17,7.99,-0.97,18.98,0.15,2.05,0.54,-0.76,19.32,2.47,3.56,2.25,-0.44,34
7.09,-0.69,19.71,-1.95,-0.49,0.54,7.71,-1.24,19.08,-1.76,0.88,-0.15,-0.78,19.33,2.37,1.37,1.71,-0.39,34
7.18,-0.55,19.74,-2.54,-0.24,0.73,7.87,-1.22,19.31,-3.47,0.98,-0.68,-0.75,19.31,2.47,-0.29,1.86,-0.24,34
7.26,-0.42,19.82,1.32,1.03,1.12,8.55,-0.66,19.77,-3.32,1.56,-0.24,-0.78,19.28,2.23,0.44,2.29,-0.49,34
6.45,-0.8,19.56,3.66,14.11,2.73,7.03,-0.91,18.73,1.9,11.28,1.81,-0.89,19.48,2.13,5.66,3.66,-0.78,34
