ACC-X-Ring1,ACC-Y-Ring1,ACC-Z-Ring1,GYRO-X-Ring1,GYRO-Y-Ring1,GYRO-Z-Ring1,ACC-X-Ring2,ACC-Y-Ring2,ACC-Z-Ring2,GYRO-X-Ring2,GYRO-Y-Ring2,GYRO-Z-Ring2,ACC-X-Ring3,ACC-Y-Ring3,ACC-Z-Ring3,GYRO-X-Ring3,GYRO-Y-Ring3,GYRO-Z-Ring3,TEST
-6.1,4.34,20.02,17.43,-9.96,13.38,12.31,-11.06,12.28,4.44,2.25,1.37,-2.59,18.12,1.77,6.4,4.79,3.66,21
-5.55,3.26,20.01,0.44,-2.1,5.81,11.23,-10.95,12.27,3.66,9.47,9.33,-2.06,19.68,0.94,10.69,13.13,0.49,21
-6.45,3.95,19.91,2.2,1.76,-3.32,11.89,-12.49,12.71,-12.99,1.32,5.47,-0.89,21.19,0.73,9.47,2.34,0.49,21
-5.33,3.57,20.3,2.98,-3.86,1.46,11.46,-11.46,13.0,-0.63,5.32,2.34,-0.94,19.57,1.01,6.1,0.98,-2.39,21
-4.55,3.54,20.68,1.03,0.59,1.27,11.88,-11.36,12.82,3.71,-1.03,-0.68,-1.4,19.26,1.09,2.59,1.07,-1.12,21
-5.33,3.08,20.41,-12.5,-3.56,-0.68,11.9,-12.2,12.65,3.17,-0.59,0.54,-1.38,19.93,1.01,3.91,4.98,-1.42,21
-5.12,3.62,20.96,1.27,-3.08,-0.24,11.54,-11.84,12.84,-1.03,-1.22,-1.71,-1.72,18.82,1.21,0.49,4.64,-2.54,21
-5.61,2.98,20.65,-0.88,-2.83,0.54,11.61,-11.41,12.86,1.12,-2.69,-1.51,-1.54,19.16,1.18,1.42,2.15,2.0,21
-5.05,2.11,20.67,-0.34,-10.11,4.44,11.61,-11.11,12.74,2.69,-1.42,-1.22,-1.87,19.48,1.3,-4.39,-8.35,-2.78,21
-7.63,-23.09,-6.02,-239.89,1.46,81.4,-6.35,-16.52,-10.96,14.89,30.71,-21.68,-17.82,-16.6,1.09,51.95,-15.23,14.5,22
-8.24,-19.67,-11.47,-87.3,31.3,67.14,-8.4,-19.22,-17.28,72.9,140.09,-64.21,-16.3,-16.57,4.28,181.69,-46.48,30.57,22
-9.7,-15.99,-11.44,-19.43,5.22,8.54,-3.07,-24.4,-18.18,99.27,162.5,-87.79,-13.7,-11.6,12.46,204.0,-79.35,55.52,22
-10.61,-19.94,-8.55,52.05,0.54,-4.0,6.52,-24.67,-9.75,127.83,177.15,-101.46,-11.59,-2.38,10.75,244.48,-63.13,78.86,22
-9.36,-21.99,-10.53,183.35,12.89,-15.77,6.04,-13.48,1.64,114.26,102.29,-63.57,-6.21,22.19,10.32,188.28,-36.77,81.15,22
-8.43,-24.55,-3.14,224.51,1.66,-17.04,11.81,-12.15,8.33,21.78,6.3,-31.69,-6.31,17.27,8.48,28.56,-12.4,29.98,22
-4.77,-18.49,7.38,278.71,-9.77,-12.84,10.38,-11.26,9.35,19.09,3.37,-16.99,-5.28,18.36,6.78,27.29,-7.08,18.8,22
-5.06,-3.05,16.3,220.75,-12.11,4.44,11.42,-13.18,9.52,-2.98,-6.54,-2.69,-4.92,19.16,6.11,-2.78,1.37,4.3,22
-4.25,-1.42,20.2,43.99,-24.46,-0.98,12.81,-13.07,10.02,3.91,-3.56,-7.57,-4.39,18.54,6.54,-3.17,0.2,4.44,22
-5.83,-1.02,19.89,38.13,-15.82,3.86,13.05,-12.8,9.75,4.39,-3.47,-3.81,-4.01,18.8,7.11,0.54,1.9,2.39,22
-5.67,-0.66,20.18,0.98,-12.94,1.51,12.18,-12.49,9.46,5.66,-3.61,-1.32,-3.62,18.94,7.09,5.22,3.76,4.74,22
-4.69,-0.7,21.16,3.61,-13.43,0.98,11.99,-12.27,9.09,-1.12,-5.13,-1.17,-3.48,17.28,7.37,-3.42,3.32,3.37,22
-4.3,-0.47,21.61,3.76,-10.79,3.27,15.18,-13.85,9.14,-8.45,-6.69,-2.1,-3.97,15.55,7.43,-21.14,3.32,4.74,22
-3.82,0.09,21.18,5.03,-5.52,4.15,13.79,-12.37,8.99,-2.0,0.05,-3.81,-2.96,19.11,7.98,0.1,-1.22,6.93,22
-3.2,-0.72,20.95,-1.56,-6.98,1.37,13.62,-13.28,8.23,-6.98,-5.52,4.79,-1.71,19.74,8.74,-0.59,0.29,4.44,22
-2.57,-2.09,21.67,-18.99,-15.53,4.83,13.8,-12.78,8.09,-6.35,-2.49,1.03,-2.76,19.34,8.11,4.05,1.61,6.05,22
-1.93,-0.66,21.42,7.03,-3.17,3.03,14.0,-13.6,7.56,-10.6,-11.47,4.0,-2.41,18.11,8.92,-10.35,4.59,5.57,22
-0.37,-1.4,22.46,-5.66,-5.86,1.46,14.15,-12.76,7.68,-0.73,-5.66,0.93,-2.03,16.87,9.17,-9.33,-1.61,4.69,22
-0.23,-0.85,21.99,5.27,-22.85,3.27,14.23,-11.87,7.48,0.24,-7.67,-5.37,-1.8,17.36,9.21,-0.29,-1.32,3.27,22
-0.81,-1.41,21.17,-9.13,-8.54,4.15,13.38,-9.81,7.89,13.53,-6.45,-12.89,-1.94,17.64,9.4,3.76,0.44,2.25,22
-10.73,-19.13,-11.72,-52.64,8.3,48.34,2.71,-22.69,-15.95,-154.79,-198.44,148.14,-5.0,10.8,11.9,-254.39,134.52,-96.87,23
-10.75,-17.1,-12.09,-40.38,1.81,11.33,-4.72,-23.72,-19.09,-100.2,-189.31,130.42,-12.35,-9.14,2.81,-274.02,123.0,-91.8,23
-11.13,-14.05,-11.3,18.55,9.03,1.07,-6.94,-14.57,-11.26,-24.07,-73.54,65.82,-19.17,-31.01,-4.58,-148.05,72.46,-33.94,23
-11.01,-16.73,-8.9,79.74,10.84,-17.48,-15.23,-10.95,-13.49,-31.35,-31.84,19.34,-15.78,-15.48,-0.84,-61.28,6.54,-21.58,23
-11.71,-20.72,-10.55,179.15,7.03,-33.74,-13.61,-12.29,-11.55,11.08,-0.49,4.0,-17.67,-19.53,-2.51,2.05,13.82,-2.64,23
-8.34,-24.06,-2.96,215.48,-5.47,-39.01,-10.09,-14.39,-11.66,42.33,68.9,-28.12,-17.32,-17.18,-0.39,75.0,-7.08,5.52,23
-5.77,-13.08,10.84,221.58,-17.82,-31.49,-11.5,-19.2,-19.63,85.45,147.36,-67.48,-15.49,-16.16,3.57,181.88,-43.55,27.54,23
-2.49,-5.31,17.62,160.5,-9.67,-30.62,-4.1,-22.9,-19.64,96.44,167.77,-87.4,-12.02,-13.62,9.05,210.64,-59.28,51.66,23
-1.95,-0.37,19.91,93.9,-6.84,-6.2,0.98,-21.67,-10.29,125.44,163.09,-90.48,-9.58,1.29,12.19,262.94,-63.43,99.85,23
-1.85,-0.44,20.63,11.23,-12.3,-1.03,8.5,-15.0,2.68,73.39,97.36,-72.12,-7.33,12.66,11.95,148.58,-48.97,67.87,23
-2.67,0.81,21.15,25.44,-4.93,-1.22,8.09,-11.5,6.84,42.43,37.7,-29.83,-5.19,20.79,10.35,97.61,-26.12,39.31,23
-2.54,0.12,21.13,0.49,0.0,-2.2,11.71,-11.48,9.74,3.71,0.93,-8.79,-5.28,18.03,8.07,13.38,1.42,7.76,23
-2.71,0.76,21.29,10.79,-1.42,-1.86,11.78,-11.45,10.53,16.85,11.38,-6.93,-3.76,18.5,7.72,27.88,-1.32,8.59,23
-2.53,0.77,22.04,13.57,-0.34,-2.73,13.44,-11.67,11.14,0.63,1.37,-1.42,-4.09,18.2,7.6,-1.17,-1.9,-3.76,23
-11.03,0.37,19.4,-11.57,26.95,-5.13,12.54,-11.19,11.17,4.64,4.15,-4.69,-4.72,17.48,6.14,8.79,-5.18,4.05,23
-4.87,1.69,20.39,-1.22,-3.42,-2.88,13.72,-11.36,11.49,8.35,10.84,-2.34,-3.85,17.28,5.69,16.06,1.95,5.08,23
-4.7,0.06,21.2,-2.2,-5.37,-2.69,11.85,-12.32,11.54,-8.25,4.15,2.0,-3.66,20.04,5.67,15.53,-0.24,-10.45,23
-4.04,1.03,21.12,0.29,-4.3,-2.44,11.15,-12.35,11.16,-9.28,4.54,-4.64,-4.18,18.66,4.53,9.03,-3.71,3.42,23
-3.51,2.46,21.31,4.1,-6.64,0.24,11.62,-12.55,11.16,1.12,3.22,-4.35,-3.33,17.84,5.44,-1.37,-2.29,5.37,23
-2.66,2.67,21.09,-0.54,-4.83,-4.49,12.42,-12.4,11.74,-1.95,0.93,-4.05,-2.95,18.22,4.8,4.69,-1.03,10.01,23
4.55,-28.81,5.21,-220.36,-40.23,108.25,4.89,-23.73,-17.17,-91.41,-177.64,108.5,-7.3,-7.66,15.02,-198.05,133.35,-16.36,24
-4.9,-18.75,-3.69,-111.72,17.33,109.33,-0.0,-18.61,-18.03,-4.88,-141.11,107.52,-17.36,-8.96,8.6,-83.11,147.31,-12.55,24
-9.42,-18.68,-10.37,-83.11,14.36,74.61,-5.75,-11.45,-14.77,10.84,-95.75,70.21,-19.76,-15.04,2.34,-82.32,99.66,-5.47,24
-9.66,-19.37,-11.3,-49.85,10.64,22.71,-9.25,-11.65,-15.15,0.98,-35.4,35.6,-17.89,-13.66,3.57,-43.31,33.84,-18.8,24
-8.16,-19.47,-7.93,38.87,3.96,-6.64,-6.4,-15.44,-14.49,27.88,29.54,-14.7,-16.89,-15.03,4.08,43.99,-24.51,21.73,24
-6.39,-21.28,-7.04,147.8,13.13,-26.42,-2.74,-17.17,-16.05,77.78,123.93,-53.42,-16.12,-15.88,2.87,150.73,-58.79,30.27,24
-6.84,-24.87,-2.84,191.8,1.66,-36.08,0.58,-21.33,-18.21,86.47,151.61,-79.64,-13.07,-11.79,11.39,169.87,-85.06,41.7,24
-4.6,-20.13,8.24,221.0,-5.37,-24.76,9.9,-22.12,-8.15,108.4,158.15,-82.32,-10.41,0.68,12.75,196.04,-73.83,55.08,24
-5.06,-10.84,15.12,163.38,-0.68,-5.86,8.12,-14.09,-0.11,96.83,85.99,-51.22,-4.79,19.51,15.29,160.89,-48.44,55.13,24
-4.77,-7.43,19.05,71.83,-3.96,-2.29,10.53,-14.08,5.21,53.42,35.21,-24.17,-3.88,15.14,13.7,71.39,-31.54,30.27,24
-4.58,-4.63,19.59,36.03,-5.71,1.71,10.64,-13.38,7.6,30.47,11.28,-14.75,-3.39,14.66,10.81,31.4,-10.3,13.23,24
-2.34,-2.73,20.85,26.61,-13.87,5.22,12.58,-13.23,8.93,18.21,3.81,-14.01,-1.78,15.91,10.36,18.9,-5.18,13.96,24
-2.05,-1.59,20.83,3.81,-24.22,8.2,13.29,-11.55,9.31,21.78,-3.27,-11.04,-1.54,17.47,9.34,3.71,0.15,15.09,24
-0.83,-0.31,21.84,8.4,-9.08,5.91,14.63,-11.18,10.42,11.33,-1.07,-5.52,-0.85,18.25,8.7,6.01,-0.29,11.08,24
-0.58,0.2,22.21,5.71,-7.47,3.61,13.04,-10.88,9.84,-0.78,-1.66,0.2,-0.64,19.67,8.5,4.69,2.0,4.39,24
-0.23,-0.22,21.38,2.69,-8.06,3.13,13.01,-10.28,9.86,-0.44,-3.27,1.95,-0.5,18.37,8.28,2.1,0.83,2.15,24
-1.21,0.41,20.37,2.93,-4.44,1.95,13.98,-10.18,10.25,6.84,-5.91,-4.88,-0.61,18.45,8.18,5.03,3.22,4.15,24
-0.59,0.1,21.35,0.34,-6.49,2.05,14.77,-9.14,9.99,4.69,-3.42,-2.73,0.26,18.15,8.83,-1.71,1.32,0.83,24
-0.61,-0.57,21.29,-1.22,-3.47,2.44,14.16,-9.83,9.68,1.86,2.0,-2.54,-0.39,17.88,8.22,-1.47,1.17,-2.25,24
-0.22,-1.33,21.31,-4.64,0.54,-0.44,14.33,-11.92,9.85,-0.88,0.93,-0.34,-0.16,18.07,9.18,-0.39,0.63,-1.56,24
-0.57,-24.49,2.23,-298.88,-39.06,85.69,2.7,-15.7,-21.74,-38.09,-178.42,106.05,-13.17,-8.91,11.56,-187.99,128.17,-45.51,25
-4.1,-25.18,-5.34,-214.75,-9.08,74.85,-0.93,-16.46,-18.18,3.81,-153.03,91.46,-17.28,-26.34,-2.58,-198.97,113.28,-30.03,25
-6.72,-23.23,-11.5,-98.58,2.83,89.11,-9.1,-5.36,-12.13,11.43,-27.34,36.72,-19.31,-16.79,-2.8,-46.09,48.88,-7.32,25
-8.93,-15.7,-11.6,-44.92,8.11,27.34,-11.6,-12.18,-15.0,4.44,28.76,-11.87,-15.34,-21.4,1.64,14.45,-19.97,8.94,25
-7.99,-18.17,-11.56,34.67,5.42,-4.74,-7.18,-14.44,-14.53,33.79,107.08,-51.66,-12.38,-16.49,3.14,120.85,-51.61,24.76,25
-6.96,-18.46,-8.86,124.61,12.26,-25.1,-3.97,-19.7,-21.38,70.17,178.66,-85.79,-9.79,-16.05,7.59,196.34,-82.81,42.24,25
-5.57,-25.54,-6.02,203.91,12.99,-33.35,2.1,-18.88,-16.03,131.93,152.1,-75.78,-13.06,-0.79,13.82,249.85,-42.14,76.17,25
-5.56,-20.4,3.89,200.88,10.84,-3.52,5.94,-15.36,-5.13,146.19,132.81,-81.93,-7.09,8.85,11.31,258.84,-48.29,112.11,25
-2.95,-7.34,13.21,226.46,-19.19,-2.69,6.93,-9.19,4.48,90.19,65.38,-43.07,-4.94,20.78,10.75,146.48,-28.66,73.63,25
-2.63,3.34,18.52,136.43,-9.81,9.67,10.93,-10.33,9.4,-22.02,-12.4,-5.86,-5.14,16.14,7.91,-17.48,-1.46,6.1,25
-3.9,0.02,19.46,-21.29,-14.06,-3.32,12.47,-11.64,10.62,3.17,-1.22,-7.13,-4.48,17.78,8.18,8.3,-3.37,5.03,25
-4.64,0.37,22.51,1.76,-11.82,-0.68,12.54,-12.07,10.51,7.91,4.98,-7.67,-4.07,18.2,7.82,7.03,-3.91,5.08,25
-4.46,0.0,21.64,17.82,-12.21,3.37,13.83,-11.86,10.84,8.06,3.52,-11.57,-4.09,17.35,6.94,-1.9,0.83,5.76,25
-4.08,-0.45,20.77,13.38,-13.77,0.93,12.86,-9.3,10.43,10.25,1.27,-5.47,-2.67,18.26,7.37,2.98,-1.66,7.91,25
-1.18,1.18,21.64,12.65,-14.11,5.57,12.6,-11.71,10.76,8.59,1.42,-3.08,-2.23,16.59,6.91,1.76,-0.73,10.94,25
-0.58,0.78,20.94,15.09,-5.37,6.1,13.79,-10.97,11.69,-0.24,-6.59,-0.34,-0.9,19.3,6.64,2.78,-1.61,12.84,25
-0.84,2.98,21.17,2.39,-6.64,5.22,13.09,-10.02,11.5,-0.63,0.1,0.88,-0.86,19.25,6.14,4.93,2.49,4.54,25
-0.7,2.22,21.54,3.27,-7.67,4.74,13.23,-11.27,11.51,7.47,-1.37,-2.49,-1.09,18.12,6.3,7.03,1.76,1.46,25
-1.3,2.05,20.88,7.37,0.05,2.25,13.49,-10.18,11.29,-1.03,-0.44,-0.88,-0.84,19.02,6.25,1.12,1.32,0.78,25
-1.08,1.52,20.81,-3.13,-3.12,0.44,13.74,-9.79,11.62,3.91,1.12,-2.93,-0.9,18.04,6.15,-0.49,1.61,3.81,25
-6.34,-23.51,-1.22,-271.58,-16.36,59.08,-13.16,-11.9,-13.12,-13.57,-17.82,20.31,-16.06,-18.18,-0.28,-31.01,27.78,-14.99,26
-8.96,-24.63,-10.35,-191.02,-8.54,61.38,-10.59,-10.95,-9.99,16.26,19.78,-3.42,-17.07,-14.14,-1.3,23.83,-15.09,7.91,26
-8.37,-16.44,-11.01,-55.62,-1.46,39.75,-4.95,-13.5,-12.28,46.0,104.44,-54.88,-18.33,-17.47,-1.91,114.45,-44.48,8.11,26
-10.23,-18.13,-11.94,-25.2,4.98,15.09,-6.44,-17.97,-18.41,117.09,159.81,-89.16,-18.43,-10.8,4.27,223.97,-37.74,58.01,26
-10.16,-14.31,-10.13,27.1,5.96,1.37,0.06,-21.28,-14.16,107.91,163.77,-99.8,-14.11,-2.72,9.49,228.66,-69.38,81.74,26
-9.98,-20.91,-10.18,116.06,0.49,-30.13,3.23,-17.29,-3.56,114.26,87.55,-62.45,-9.02,14.43,14.52,165.38,-55.03,95.95,26
-9.48,-20.63,-5.51,209.42,-18.46,-27.78,9.64,-15.51,4.44,62.79,20.41,-39.5,-6.47,17.59,13.42,82.52,-18.07,70.41,26
-9.36,-19.7,3.27,221.97,-25.24,-38.92,11.87,-16.01,7.81,26.66,7.62,-35.45,-6.36,17.06,10.44,33.15,-12.94,36.13,26
-6.83,-12.86,14.63,155.13,-23.14,-9.81,11.5,-12.84,8.16,19.48,9.81,-24.37,-4.52,16.81,9.18,27.49,-8.06,20.7,26
-4.17,-5.75,19.93,80.37,-34.13,11.38,12.33,-11.33,9.43,10.84,2.88,-9.62,-3.62,17.47,7.97,16.55,0.05,13.23,26
-3.46,-4.99,20.98,49.76,-26.86,6.1,12.74,-10.27,9.68,-18.75,-12.26,-0.68,-3.87,18.3,6.41,-4.39,0.15,8.69,26
-3.04,-2.89,20.48,37.89,-15.43,1.81,13.58,-10.69,9.65,2.54,-4.39,-1.81,-3.53,17.11,7.4,2.69,0.1,1.51,26
-1.96,-1.1,20.59,19.97,-8.94,2.83,13.9,-11.42,9.47,2.88,-2.78,-1.51,-2.98,17.9,8.32,-0.0,0.34,0.24,26
-2.9,0.46,19.97,-16.8,-6.05,0.24,13.16,-12.26,9.77,6.84,0.39,-0.63,-2.29,18.3,8.33,8.2,0.2,3.56,26
-2.67,-0.9,20.8,-1.32,-2.34,0.54,14.53,-10.72,10.12,1.61,0.15,-0.54,-2.23,18.53,7.06,9.18,0.73,2.88,26
-2.13,-0.82,21.62,1.17,-2.15,-0.49,13.98,-10.22,9.84,-5.81,2.1,-0.1,-0.89,18.33,8.57,8.89,1.07,0.24,26
-1.44,-0.77,21.74,9.86,-2.88,2.64,13.86,-9.45,10.05,-7.62,-6.05,-3.56,-2.12,17.97,7.54,-7.18,11.62,4.54,26
-1.87,0.53,21.42,4.83,-3.71,-1.37,14.14,-9.96,9.53,9.67,0.73,-5.47,-1.62,18.33,7.26,0.39,3.71,6.4,26
-0.94,0.75,21.24,1.32,-5.71,-4.88,14.24,-11.64,9.57,5.86,1.42,-0.05,-0.86,18.21,8.3,-0.88,-0.1,-0.63,26
-1.67,1.38,21.08,0.34,-5.57,-1.76,13.11,-11.39,9.62,1.51,3.22,1.07,-1.67,18.58,7.23,2.93,-2.64,-2.1,26
-1.71,9.06,17.15,-198.29,21.24,0.2,2.09,-21.28,-14.11,-99.85,-169.29,97.61,-11.28,4.87,10.21,-215.72,74.32,-89.7,27
-6.37,-14.32,10.4,-222.22,-0.29,21.14,-2.94,-19.98,-17.26,-65.58,-120.12,74.85,-15.61,-6.72,12.48,-169.29,52.83,-52.34,27
-10.74,-22.66,1.74,-232.42,-9.62,32.91,-8.15,-18.54,-19.12,-88.72,-145.02,74.37,-15.22,-11.35,8.09,-195.36,49.07,-44.29,27
-7.06,-23.38,-1.99,-167.87,-14.01,43.26,-8.76,-13.86,-13.68,-6.69,-54.93,41.21,-19.1,-23.93,0.51,-85.21,45.61,-16.94,27
-6.65,-23.51,-10.01,-159.57,-13.48,44.48,-7.62,-12.45,-12.34,19.09,31.98,-20.51,-18.73,-16.68,1.87,33.11,-15.33,13.53,27
-10.2,-20.12,-12.31,-44.43,5.08,32.76,-3.73,-14.98,-15.53,68.31,115.97,-53.12,-16.36,-17.91,2.7,109.57,-19.68,16.6,27
-8.66,-19.25,-8.86,41.94,-0.49,-13.04,-3.8,-17.52,-18.46,126.95,144.48,-60.94,-17.08,-11.82,9.94,223.39,-13.72,37.55,27
-7.8,-22.6,-8.73,148.05,1.71,-28.96,1.87,-18.96,-10.44,122.95,155.27,-82.13,-16.4,-2.16,13.11,217.14,-65.72,70.75,27
-10.87,-19.61,-2.18,187.11,15.63,-18.99,7.99,-19.72,-4.29,68.6,97.22,-51.42,-12.09,12.69,13.79,124.61,-51.86,55.91,27
-7.66,-13.75,8.74,233.98,-1.07,-40.72,8.68,-15.58,0.61,88.92,51.95,-52.93,-11.03,12.49,12.34,88.77,-22.71,47.85,27
-6.78,-12.85,13.17,154.69,2.34,-27.73,11.16,-12.73,5.12,77.78,27.44,-41.65,-6.88,15.52,10.54,72.51,-11.28,54.79,27
-5.14,-8.78,16.09,121.39,-24.37,-12.4,10.84,-11.41,8.17,27.25,-16.11,-6.64,-3.2,20.82,7.39,50.2,-8.74,10.35,27
-3.08,-3.77,19.13,95.26,-25.83,-4.93,11.85,-12.95,10.4,13.53,0.54,-9.81,-4.21,15.29,4.28,12.11,6.79,3.37,27
-1.52,-1.4,19.96,24.27,-6.88,7.62,11.8,-13.81,10.82,3.37,-9.81,4.25,-3.21,20.75,3.57,-0.98,7.67,3.37,27
-3.88,-1.58,19.34,17.63,0.98,1.27,12.63,-13.62,10.32,8.79,0.24,-1.86,-2.65,18.24,4.24,11.23,2.88,13.18,27
-3.4,-0.74,21.24,-6.3,-1.07,8.25,11.53,-13.2,9.93,-1.07,-4.35,8.59,-2.14,19.21,4.8,-2.44,10.11,-5.76,27
-2.5,-0.27,21.92,12.79,-1.37,3.81,13.41,-11.47,10.72,12.94,-7.91,-7.32,-2.95,18.49,3.72,3.66,3.13,1.32,27
-2.51,-1.65,20.85,-5.27,0.73,9.52,12.91,-12.56,9.61,-7.91,3.13,-2.29,-2.49,20.34,4.06,8.11,-2.15,0.1,27
-2.48,-0.62,20.29,9.18,-4.05,1.17,11.21,-12.74,9.92,-1.56,2.2,1.71,-3.31,20.38,3.39,4.64,0.68,4.44,27
-3.17,-0.38,20.92,-3.42,0.05,-6.01,12.39,-13.45,10.04,-1.42,1.42,-3.03,-3.09,18.57,3.31,0.63,3.13,5.91,27
-3.94,-1.21,7.66,-312.45,74.61,24.9,-7.83,-16.83,-18.13,-108.74,-135.01,105.76,-13.92,-14.62,1.17,-237.5,47.85,-84.96,28
-5.35,-19.48,7.55,-211.43,29.49,38.38,-11.1,-15.13,-14.55,-19.82,-31.93,35.5,-16.78,-32.76,-2.13,-60.01,32.52,-19.04,28
-9.03,-21.05,-2.32,-230.57,-2.78,35.4,-13.01,-9.55,-11.48,4.54,-4.1,-5.76,-16.75,-15.97,-0.61,-12.35,-11.82,10.5,28
-8.89,-21.52,-13.16,-204.49,7.28,29.05,-7.48,-13.81,-11.97,54.78,72.31,-48.78,-16.68,-16.69,-0.57,94.92,-22.56,26.07,28
-11.18,-17.07,-13.89,3.66,4.93,25.34,-7.04,-21.47,-20.45,139.84,184.23,-98.88,-15.41,-18.37,2.82,227.64,-48.44,65.53,28
-9.62,-16.08,-11.24,14.11,-16.11,2.1,0.98,-23.67,-11.09,126.37,160.6,-99.9,-13.61,0.17,8.5,280.96,-49.41,79.64,28
-13.0,-18.47,-11.81,115.58,-9.57,-26.76,5.6,-24.71,-1.73,89.45,99.41,-51.56,-9.73,15.87,9.87,195.61,-53.27,93.46,28
-11.06,-20.37,-7.62,252.1,-16.11,-36.38,8.26,-14.23,5.21,22.12,36.18,-29.64,-5.94,21.59,9.55,91.8,-19.24,50.54,28
-10.6,-15.15,6.26,246.68,-13.04,-43.41,10.09,-14.14,7.4,-37.79,4.79,-2.29,-6.96,16.7,7.12,-9.57,-4.2,2.39,28
-7.45,-14.01,14.74,183.98,-13.13,4.74,9.34,-11.74,9.12,4.93,9.23,-8.74,-5.78,17.97,7.0,29.2,-10.21,6.3,28
-6.09,-8.69,19.09,37.3,-12.3,-1.66,10.04,-14.2,9.4,-15.14,-3.22,1.76,-6.97,18.19,4.58,-5.76,3.81,-3.86,28
-3.57,-6.92,19.56,-35.99,-1.9,-7.81,12.91,-14.01,9.45,15.58,-7.67,-2.34,-5.72,18.49,6.86,8.69,2.2,5.47,28
-3.56,-2.71,20.51,9.81,-0.73,-5.57,9.98,-16.11,9.02,-3.66,2.0,4.83,-5.95,17.98,5.48,-4.15,-3.76,2.0,28
-4.26,-3.0,20.59,-9.03,4.1,-4.2,9.75,-14.97,9.26,3.22,-2.25,-1.22,-5.66,18.01,5.4,5.91,0.59,3.56,28
-3.75,-3.69,21.78,-0.1,-6.49,5.37,10.86,-14.29,9.19,-0.15,1.66,-1.51,-5.83,18.96,4.97,8.15,1.66,6.79,28
-1.96,-3.38,21.11,6.54,2.39,5.37,10.99,-14.97,9.78,5.57,-1.95,0.34,-5.5,17.86,4.91,2.15,1.42,4.74,28
-3.94,-1.78,20.53,8.11,1.32,3.76,11.09,-13.87,9.49,9.81,-2.44,-0.83,-5.18,18.97,4.75,6.64,2.59,5.96,28
-2.23,-2.73,21.42,1.17,-6.05,-0.15,10.48,-14.36,9.47,2.73,1.86,-0.49,-5.03,19.25,4.46,10.5,2.88,3.08,28
-3.76,-2.21,21.39,4.54,4.74,0.44,10.84,-14.95,9.45,0.78,-1.81,-2.98,-4.56,18.22,4.54,-3.61,-0.34,2.88,28
-4.11,-2.87,20.36,-2.73,-2.98,-0.44,11.43,-14.78,9.75,-1.42,-0.34,-1.76,-4.72,20.05,3.93,0.49,3.32,3.42,28
-12.69,-7.8,13.9,-161.91,62.16,-38.09,11.48,-13.35,11.55,0.49,-8.59,5.71,-19.88,-27.94,-1.17,-227.25,68.16,-75.15,29
-8.8,-13.15,8.0,-231.64,19.58,-23.1,11.73,-11.94,11.84,-5.13,-0.44,-0.24,-17.7,-16.47,0.56,-37.7,19.73,-24.66,29
-10.07,-19.17,-9.02,-266.55,13.04,-18.8,11.49,-12.61,11.65,-1.32,1.32,-1.9,-16.92,-22.66,2.99,16.89,-20.7,9.72,29
-10.65,-23.63,-15.49,-136.47,20.56,-10.64,12.55,-12.11,11.39,3.76,2.1,-0.39,-15.0,-16.71,4.6,112.99,-49.95,35.6,29
-7.47,-15.29,-14.88,-46.44,7.57,-3.03,11.19,-12.47,11.17,0.15,2.88,0.63,-10.95,-11.33,11.4,176.66,-85.01,57.28,29
-9.14,-20.48,-13.21,28.71,-8.69,0.93,11.57,-12.89,11.14,-3.27,1.76,2.25,-13.35,-1.81,14.46,183.35,-66.99,70.46,29
-9.68,-19.74,-10.87,119.82,-27.1,0.88,11.45,-12.7,11.62,-2.98,1.66,0.49,-7.26,9.04,13.22,224.51,-53.61,78.08,29
-10.8,-24.96,-7.29,182.96,-30.96,-8.45,11.22,-13.13,11.34,-4.64,2.25,-0.05,-3.39,19.85,9.69,163.87,-37.5,72.36,29
-8.73,-21.84,5.28,195.31,-47.17,-9.42,11.87,-13.32,11.6,-4.35,3.17,1.22,-2.24,21.63,6.77,22.02,-3.27,21.19,29
-8.72,-14.92,9.61,209.72,-21.04,6.3,11.04,-13.68,11.51,-8.25,-0.68,0.0,-1.4,17.84,5.2,-7.28,3.42,2.49,29
-7.22,-3.58,14.64,200.24,-18.31,18.99,10.59,-12.74,11.42,-4.93,0.88,-0.1,-1.26,19.52,5.87,-4.25,2.64,-2.83,29
-7.15,3.61,18.19,62.26,-11.47,9.23,11.15,-13.41,11.52,-0.34,1.37,0.2,-0.48,18.52,6.27,-0.78,1.27,4.1,29
-6.79,-1.1,20.0,10.69,-3.22,7.42,11.5,-13.1,11.59,-0.1,1.03,2.15,-0.7,19.06,6.21,-3.42,0.78,3.71,29
-5.64,-0.05,20.58,-2.83,1.27,5.22,11.02,-13.66,11.52,-0.93,-1.86,1.51,0.33,18.51,6.56,-5.66,-0.63,5.47,29
-4.13,-0.17,21.01,1.9,-7.76,2.25,11.64,-13.63,11.62,-3.52,0.34,0.15,-0.74,17.81,5.89,-0.93,-0.34,3.13,29
-4.01,0.26,21.05,1.61,-8.06,4.39,11.05,-12.8,11.57,0.1,2.0,-1.81,-0.16,19.28,6.51,-1.22,1.07,-0.54,29
-2.81,0.03,21.27,-4.49,-13.28,5.81,10.83,-13.02,11.7,1.07,2.25,-2.49,-0.56,18.8,5.57,3.32,-0.15,6.4,29
