ACC-X-Ring1,ACC-Y-Ring1,ACC-Z-Ring1,GYRO-X-Ring1,GYRO-Y-Ring1,GYRO-Z-Ring1,ACC-X-Ring2,ACC-Y-Ring2,ACC-Z-Ring2,GYRO-X-Ring2,GYRO-Y-Ring2,GYRO-Z-Ring2,TEST
-17.77,-9.03,9.76,3.37,2.05,-1.86,-10.22,15.75,4.73,-13.97,-13.13,-11.57,13
-17.75,-8.98,10.22,3.32,-10.35,2.44,-10.59,15.98,5.89,-22.17,-14.84,3.81,13
-17.88,-9.21,8.25,25.78,-37.99,6.64,-10.87,16.22,6.41,-11.43,-4.35,0.29,13
-14.25,-6.37,14.5,50.49,-117.48,38.77,-10.48,16.65,6.21,-3.76,3.03,-2.2,13
-8.31,-1.98,20.4,49.27,-128.76,40.87,-10.37,16.11,6.77,-3.66,-0.83,-0.98,13
-4.57,0.19,22.33,6.93,-54.64,20.36,-10.56,15.7,6.94,-3.42,-4.2,-1.71,13
-2.47,-0.68,21.98,3.08,-46.04,16.31,-10.66,16.29,6.6,-1.17,-7.28,0.98,13
-1.39,-0.7,22.27,-3.56,-13.87,2.1,-10.25,16.16,7.37,-2.69,-0.88,0.63,13
-2.03,-0.3,21.03,-2.54,0.93,0.63,-10.16,16.4,7.38,-2.15,-0.59,0.78,13
-2.03,-0.62,21.27,-2.49,1.56,0.63,-9.3,15.91,8.37,-3.47,-11.72,4.79,13
-2.07,-1.0,21.22,0.93,-2.05,1.17,-9.38,15.81,8.13,-1.95,-11.43,3.22,13
-1.75,-0.82,21.52,-1.32,-0.34,-1.95,-9.83,15.15,7.91,-2.3,0.05,-0.2,13
-2.09,-0.9,21.49,-0.93,1.07,0.44,-8.61,17.18,8.72,0.44,-5.66,4.54,13
-2.33,-1.1,21.2,-3.08,-2.29,1.03,-8.9,16.69,7.9,-1.47,-3.22,-1.07,13
-1.96,-1.48,21.47,-0.44,-0.63,-0.05,-8.8,16.76,9.06,-1.32,-2.98,0.49,13
-14.72,-7.96,14.28,-10.25,28.27,-2.73,-9.14,15.79,7.83,9.91,15.72,11.82,14
-14.99,-7.5,16.25,-3.17,29.39,-10.99,-9.53,16.16,5.76,4.15,10.45,9.47,14
-14.83,-8.69,15.09,-0.24,24.32,-6.88,-8.03,16.54,6.73,0.1,10.5,4.15,14
-16.1,-10.57,10.07,4.05,19.97,-6.79,-9.53,15.85,4.8,2.2,20.51,-9.23,14
-17.01,-10.76,7.49,4.49,11.67,-8.74,-9.48,16.35,4.39,2.64,3.86,-1.42,14
-17.27,-9.86,10.6,4.54,-2.73,-2.88,-9.16,18.18,5.7,-2.25,0.15,0.0,14
-17.17,-10.38,8.4,6.64,-2.15,1.61,-9.32,16.28,5.42,-2.34,1.12,-5.76,14
-17.32,-10.15,8.86,10.11,-9.23,3.96,-9.53,16.8,5.66,2.69,0.49,-7.81,14
-17.29,-8.75,9.91,47.02,-68.6,19.58,-9.85,17.35,5.0,4.2,-2.54,-4.25,14
-12.22,-4.18,17.29,60.11,-133.25,48.05,-9.83,17.09,5.0,13.23,-16.89,3.42,14
-8.53,-2.28,20.04,14.01,-54.3,20.21,-8.57,17.19,6.07,-0.39,-10.5,0.93,14
-6.26,-0.5,20.8,10.64,-60.64,22.85,-8.82,16.91,5.23,-12.5,-11.23,5.47,14
-2.68,-1.4,22.73,11.52,-62.74,21.92,-8.15,18.15,7.56,-22.8,-15.62,10.89,14
-0.43,-1.82,22.17,13.33,-46.78,18.6,-6.71,18.12,9.22,-8.64,-12.5,-0.15,14
-0.74,-0.15,21.27,7.91,-14.16,13.28,-7.42,16.81,8.61,-2.44,-5.71,-7.03,14
-0.55,-0.36,21.5,-0.98,1.07,-2.0,-7.75,16.5,8.62,-1.61,-4.69,-0.15,14
-1.19,-0.85,21.03,-9.08,24.51,-8.11,-6.68,17.75,9.82,-4.69,-9.96,2.73,14
-1.33,-1.15,21.15,-1.9,3.56,0.0,-6.51,17.16,10.09,-1.37,-6.74,2.0,14
-1.32,-0.76,21.62,-2.05,2.2,-5.18,-7.19,16.83,8.99,1.42,-6.93,-0.88,14
-1.41,-0.94,21.77,0.88,-1.81,-0.24,-6.96,16.53,9.49,-0.73,-2.98,0.63,14
-15.06,-7.43,12.54,-3.03,29.93,-13.96,-4.13,19.08,0.55,14.26,10.69,9.08,15
-15.88,-7.15,12.59,2.98,21.97,0.83,-2.46,18.6,1.2,7.52,13.67,9.62,15
-16.57,-5.69,12.42,8.35,8.15,4.0,-1.51,20.39,1.02,2.34,-1.27,7.62,15
-16.6,-7.1,13.26,4.39,0.15,-1.9,-2.69,19.41,1.17,-3.42,-1.51,-3.56,15
-16.61,-6.85,14.09,13.87,-12.45,10.25,-3.57,19.08,1.12,-3.22,8.01,-16.8,15
-14.09,-5.82,17.64,14.55,-21.04,17.14,-2.85,20.05,2.17,7.67,-3.96,-10.94,15
-12.83,-4.62,17.58,16.8,-33.01,13.23,-3.0,19.5,1.82,-3.32,-1.51,-5.52,15
-13.5,-2.16,17.46,13.38,-17.68,8.79,-3.35,19.81,1.85,0.93,-9.03,-20.12,15
-7.63,2.04,22.57,70.61,-104.69,69.97,-2.74,24.32,2.44,12.11,-35.3,-10.11,15
-8.36,-1.42,16.45,21.09,-108.74,57.62,-6.3,16.14,1.52,-20.85,-26.71,4.83,15
-3.9,-0.1,19.32,-9.33,-85.6,30.18,-5.6,16.78,4.35,-48.63,-13.09,7.18,15
-2.7,3.69,21.8,-7.47,14.5,7.32,-6.34,14.55,4.0,-26.07,2.83,-10.21,15
-1.18,2.12,21.99,7.08,-5.37,-0.83,-3.97,19.68,4.78,-0.29,-2.64,13.62,15
-1.7,1.05,21.27,-8.15,5.76,-10.64,-3.74,18.22,5.34,0.59,-2.29,3.47,15
-1.94,0.55,21.3,5.66,3.76,-0.54,-3.92,18.05,4.55,8.89,0.83,7.86,15
-1.95,1.76,21.5,2.34,1.76,0.49,-2.9,18.44,4.77,4.15,0.1,3.81,15
-2.96,1.51,20.86,1.42,4.83,-1.66,-2.59,19.17,4.82,4.69,2.88,5.57,15
-3.0,1.92,20.96,2.49,-0.29,2.15,-2.5,19.87,4.69,-2.49,7.62,0.68,15
-2.47,2.5,21.78,6.15,-1.51,6.15,-1.76,20.0,5.14,-5.91,2.0,-2.25,15
-4.16,2.38,19.9,4.0,3.76,0.54,-2.74,18.97,5.0,-0.05,1.27,3.32,15
-16.26,-5.44,11.96,-24.71,40.38,-9.67,-5.52,19.07,1.25,-1.47,-0.68,1.17,16
-17.51,-5.62,12.8,-19.73,42.33,-10.3,-5.61,18.81,1.25,-2.05,1.61,-1.81,16
-17.95,-6.22,9.07,-5.13,14.11,-7.71,-5.54,19.34,1.12,-1.86,2.69,2.2,16
-18.38,-7.35,11.5,0.05,3.08,-2.49,-5.01,19.07,1.98,-5.13,-2.39,1.37,16
-18.87,-7.05,7.34,-6.49,6.2,-6.49,-4.87,20.06,2.15,-3.86,0.39,2.98,16
-19.08,-5.73,7.45,-3.91,4.39,-5.37,-4.59,21.07,2.42,-18.07,27.73,23.29,16
-18.95,-6.59,6.71,-3.52,-3.12,-3.42,-4.64,17.7,4.4,-12.11,-17.72,-1.37,16
-18.39,-7.58,10.87,1.42,-4.88,-1.42,-6.53,18.5,0.94,-10.64,-12.11,-2.59,16
-17.94,-7.68,12.04,4.64,-3.37,-0.1,-3.96,20.04,4.56,-10.79,-13.72,2.05,16
-17.96,-8.03,10.91,4.0,-4.74,1.22,-3.94,18.36,5.58,-10.45,-18.99,-17.92,16
-18.08,-7.7,9.88,1.86,-4.54,-0.29,-4.79,19.3,4.78,3.17,-9.23,5.42,16
-17.98,-7.23,11.26,2.64,-4.54,1.76,-4.7,18.56,5.19,-1.76,-3.52,0.44,16
-17.81,-7.36,10.87,1.42,-5.86,0.68,-4.7,18.47,5.25,1.66,-4.64,-3.42,16
-17.68,-7.18,11.38,4.49,-7.52,0.2,-5.32,18.02,5.35,-3.56,-3.32,-2.59,16
-17.68,-7.38,11.26,5.66,-12.26,2.2,-5.27,18.44,5.18,-2.34,1.07,2.0,16
-13.61,-6.98,14.34,58.69,-134.18,36.57,-4.89,18.89,5.31,-0.73,-0.93,-2.73,16
-3.89,-1.78,20.15,108.25,-231.64,84.38,-5.24,18.63,5.32,-0.68,0.93,1.42,16
-2.06,6.56,21.74,21.48,-43.46,36.28,-5.21,18.22,5.78,-1.27,-0.63,0.63,16
1.73,3.29,21.77,-12.99,5.08,-15.09,-5.32,18.23,5.38,3.27,-5.52,-0.49,16
-1.35,2.99,19.67,-12.35,21.53,-23.14,-4.59,19.07,5.68,-2.78,-7.62,1.37,16
-7.52,-2.95,19.45,-47.8,92.04,-26.71,-4.77,19.57,5.45,8.5,6.45,7.03,17
-11.89,-2.62,16.14,-14.11,77.1,6.59,-4.69,17.3,7.3,-7.76,19.14,-7.08,17
-13.38,-5.1,16.81,-15.58,44.38,16.21,-4.96,19.05,5.54,5.81,26.07,-3.12,17
-14.82,-2.92,16.47,-14.16,40.77,5.37,-7.27,19.27,2.55,7.57,9.72,-3.37,17
-18.13,-4.83,11.72,-7.47,28.27,-20.85,-6.85,16.92,4.22,5.91,9.23,-8.11,17
-17.93,-7.85,10.4,-8.3,27.78,-13.62,-7.09,17.97,4.13,2.64,7.32,-5.42,17
-18.69,-7.19,7.67,-3.47,21.73,-5.76,-8.41,16.45,1.89,3.27,15.23,-5.52,17
-18.65,-7.55,7.58,-2.64,12.99,-11.72,-7.09,20.28,2.94,12.11,11.77,4.1,17
-19.44,-7.89,7.16,-3.13,13.18,0.54,-7.44,18.3,1.55,-7.37,10.79,-5.71,17
-19.08,-8.68,6.17,-4.93,0.34,-1.22,-7.03,20.36,2.59,-2.64,0.05,-7.13,17
-19.05,-8.31,5.38,-0.44,1.22,-0.29,-8.9,17.24,1.96,-6.49,0.1,1.61,17
-18.73,-8.66,6.22,0.49,-7.32,-2.69,-7.91,18.48,2.75,-1.17,-0.83,3.08,17
-18.78,-8.49,7.76,2.49,-8.01,-0.05,-8.42,17.49,2.09,-3.76,2.34,0.0,17
-18.47,-8.47,9.05,3.27,-7.96,3.52,-9.28,15.12,0.85,-3.61,-2.64,6.49,17
-18.5,-8.98,5.56,15.19,-50.24,16.65,-6.95,19.86,1.18,5.42,6.45,-7.52,17
-18.84,-4.81,10.82,16.65,-22.71,23.1,-6.31,19.98,3.29,6.2,3.17,17.77,17
-12.85,-4.65,16.79,59.81,-133.79,66.55,-8.72,16.91,1.35,-30.22,-7.13,-29.2,17
-9.52,0.68,18.97,10.06,-106.79,33.98,-7.04,18.95,4.15,-5.52,-50.0,27.05,17
-5.49,2.73,21.09,22.7,-44.68,6.05,-5.08,19.37,6.98,-20.9,-18.02,2.29,17
-1.5,1.23,22.78,-5.42,-19.34,8.01,-6.15,18.57,6.63,-5.66,-4.25,4.93,17
-16.04,-7.72,12.38,7.03,-2.93,0.15,-4.82,17.76,4.21,-5.22,-0.29,-0.24,18
-15.33,-5.78,16.53,6.79,-3.12,3.56,-4.58,18.77,3.91,-1.07,-3.52,1.03,18
-15.07,-7.07,14.81,3.76,-0.98,0.63,-4.82,18.15,3.38,-4.44,-0.54,0.44,18
-14.38,-7.12,15.81,8.35,-10.55,-1.61,-4.48,18.74,3.85,-1.9,1.12,-1.71,18
-14.76,-7.26,15.08,3.47,-5.52,-3.37,-4.38,18.78,3.97,-3.22,-1.71,-4.49,18
-14.54,-6.75,13.97,22.66,-28.91,14.01,-4.28,19.53,4.27,-2.1,1.37,-1.07,18
-13.78,-5.86,16.67,5.52,-10.64,-0.05,-4.53,19.22,4.57,-0.88,-2.49,1.42,18
-14.03,-5.89,16.0,0.63,-2.78,1.03,-4.92,18.85,4.12,-4.39,1.32,-2.69,18
-13.45,-5.26,17.32,4.44,-9.23,0.98,-4.33,18.96,4.63,-3.08,0.05,-4.44,18
-13.82,-6.32,15.45,5.86,-11.87,2.83,-4.92,18.57,4.17,0.15,-0.15,-0.93,18
-13.59,-5.82,16.23,-0.98,-0.59,0.15,-5.06,18.72,4.32,-3.52,1.17,-1.56,18
-13.42,-5.87,16.41,1.17,-2.29,-0.15,-5.22,19.15,4.28,0.98,-3.12,-1.17,18
-13.08,-5.99,16.93,-0.24,-2.83,0.2,-5.18,18.74,4.42,-2.59,0.49,-4.0,18
-13.42,-6.07,16.1,4.69,-6.3,1.86,-5.14,18.85,4.86,-2.05,-0.44,-0.49,18
-13.2,-5.51,17.0,-3.66,1.46,-1.71,-5.61,18.46,4.8,-2.2,0.24,-1.37,18
-13.03,-5.96,16.87,0.88,-2.88,0.73,-4.94,18.97,5.31,-2.93,-2.0,-0.34,18
-12.95,-6.03,16.82,2.69,-4.05,2.0,-5.19,18.76,5.23,-1.32,-0.34,1.32,18
-12.7,-5.46,17.22,2.49,-4.49,2.34,-5.37,18.15,5.53,-2.49,-1.37,-0.83,18
-12.32,-5.03,18.15,4.54,-6.4,2.49,-5.28,18.92,5.06,-0.98,-1.37,-0.34,18
-12.31,-5.93,17.45,0.49,-1.56,0.29,-5.37,18.97,4.74,0.39,-0.1,-2.39,18
-13.13,-4.76,15.88,-49.12,80.47,-13.53,-4.96,19.21,4.95,12.35,-5.03,10.25,19
-14.26,-5.99,15.58,-4.44,38.57,-9.08,-3.89,18.56,5.29,14.6,-5.86,8.79,19
-15.44,-7.85,14.34,-20.41,50.44,-5.91,-4.07,19.86,4.11,7.32,2.73,2.1,19
-15.83,-7.18,12.51,-1.27,20.26,-2.29,-4.67,18.01,3.87,4.74,7.52,-4.93,19
-16.98,-8.08,12.57,-2.2,9.42,-5.71,-5.17,19.02,3.27,-0.2,5.32,-3.61,19
-17.5,-8.77,8.38,0.59,4.05,2.93,-5.56,18.06,3.68,-1.66,9.08,-8.74,19
-17.28,-9.17,10.07,-4.74,8.2,-2.93,-5.34,18.65,2.87,-0.34,3.47,-8.74,19
-17.2,-7.26,12.45,0.05,1.71,-0.1,-4.23,20.86,4.18,1.07,0.1,-0.2,19
-17.09,-7.89,12.35,4.39,-2.93,1.76,-5.17,19.26,3.72,-0.24,0.83,3.42,19
-16.87,-8.47,11.83,2.69,-2.05,1.9,-5.21,18.88,4.06,-0.59,0.29,1.42,19
-17.05,-7.95,11.3,1.32,-4.59,0.39,-5.43,18.57,3.42,-3.71,2.73,-2.29,19
-17.06,-8.52,11.29,0.15,-1.81,0.29,-5.45,18.67,4.49,-1.81,0.68,-0.05,19
-16.94,-8.27,11.6,-0.1,1.07,0.54,-5.34,18.92,4.03,-1.37,1.22,-0.78,19
-17.01,-7.85,12.13,0.44,-0.39,1.12,-5.17,19.85,3.86,-1.17,1.32,0.88,19
-16.87,-8.12,12.64,2.2,-1.46,0.78,-5.11,19.11,4.11,-0.78,0.68,2.49,19
-16.83,-8.39,11.39,4.44,-8.4,1.32,-5.52,18.33,3.84,-0.88,0.29,0.54,19
-16.58,-7.63,11.58,9.23,-12.5,3.22,-5.22,19.51,3.76,1.9,0.29,0.0,19
-16.26,-7.76,13.78,10.35,-11.72,1.46,-5.28,18.57,3.75,0.2,1.61,8.3,19
-14.49,-6.76,15.11,31.93,-43.46,13.96,-5.27,18.49,3.9,0.05,-2.98,14.79,19
-15.75,-8.28,11.37,16.5,-32.52,9.33,-4.53,19.04,3.52,-1.27,0.63,-8.25,19
-15.56,-5.01,14.23,-7.72,49.17,-12.55,-4.68,19.32,5.11,19.19,-0.93,19.34,20
-16.34,-7.61,13.49,-18.51,44.63,-11.28,-5.31,18.29,3.82,14.16,16.5,-6.45,20
-17.34,-8.31,9.94,-11.91,25.1,-5.03,-5.46,18.15,3.58,8.4,10.11,-10.94,20
-17.52,-8.61,9.97,-1.12,6.4,-1.86,-5.53,18.65,2.61,-0.29,1.81,-2.2,20
-17.44,-8.11,11.17,2.64,-4.1,-1.66,-5.39,19.01,2.88,-2.54,1.37,-4.3,20
-16.99,-8.87,11.02,4.59,-5.71,-1.03,-5.55,18.64,3.49,-4.15,-2.59,1.51,20
-16.99,-9.51,10.41,5.71,-12.94,-0.98,-6.12,17.64,3.85,-9.28,-3.32,-0.88,20
-17.33,-9.03,9.87,4.93,-16.21,2.29,-6.31,17.76,3.2,-5.66,1.51,-2.1,20
-15.29,-7.67,11.45,71.0,-116.31,53.42,-5.1,18.71,4.11,-2.88,-5.96,26.07,20
-5.36,1.74,23.11,97.66,-174.71,78.66,-3.6,20.76,3.81,2.93,3.27,3.22,20
-4.43,0.65,20.99,6.05,-36.13,16.6,-4.97,17.74,4.72,-9.13,1.61,-8.64,20
-2.88,3.08,21.68,4.88,-10.21,7.23,-4.81,19.47,4.18,-3.32,-0.49,-0.49,20
-3.29,2.13,20.88,1.27,-0.73,1.07,-5.2,18.69,4.53,-0.73,-0.29,-1.37,20
-3.21,2.08,21.08,-1.27,-1.03,1.81,-5.24,18.59,4.81,-2.93,0.05,-3.03,20
-3.07,2.47,21.12,0.68,-1.76,1.66,-5.27,18.89,4.66,-1.86,-0.24,-0.59,20
-3.02,1.96,21.07,0.49,-1.9,1.42,-5.32,18.48,5.05,-1.86,0.29,-0.1,20
-3.08,2.13,20.96,-0.78,-1.22,0.78,-5.34,18.55,4.98,-2.59,-0.54,-0.78,20
-3.12,1.94,20.96,0.63,-1.86,1.12,-5.47,18.49,5.04,-1.81,-0.2,-0.34,20
-3.08,2.06,21.12,0.15,-2.05,0.39,-5.48,18.51,5.17,-1.81,-1.46,-0.83,20
-3.1,1.94,21.0,0.44,-1.17,0.54,-5.59,18.45,5.13,-1.66,-0.59,-1.03,20
-16.81,-7.12,11.4,-20.02,36.04,-4.44,-7.17,17.49,4.41,5.32,16.99,-1.46,21
-16.29,-6.17,13.25,-1.66,15.87,-6.15,-6.9,18.61,4.48,4.59,10.84,-0.49,21
-17.21,-8.57,11.61,-6.69,12.3,-6.35,-7.43,18.62,3.52,4.39,6.05,-3.42,21
-17.53,-8.99,10.02,1.03,2.0,0.73,-7.58,18.51,3.22,2.44,5.03,1.61,21
-17.31,-9.4,10.23,-0.39,0.39,0.34,-8.16,17.39,2.6,1.12,4.88,-2.34,21
-17.77,-8.71,9.94,-0.1,-0.49,2.2,-7.67,18.43,3.3,-2.98,3.03,-0.44,21
-17.62,-8.94,10.19,2.78,-4.25,-0.24,-7.73,18.57,3.01,-0.78,0.15,0.54,21
-17.5,-9.08,10.31,3.76,-7.47,0.83,-7.59,18.48,3.61,-3.52,-0.15,1.61,21
-17.54,-8.75,10.39,3.95,-4.64,0.0,-7.43,18.38,3.52,-3.27,-2.88,0.59,21
-17.44,-8.45,11.14,3.86,-4.93,2.69,-7.49,18.72,3.51,-2.2,0.05,-0.15,21
-17.4,-8.53,10.7,7.81,-9.03,2.78,-7.3,18.38,3.83,-2.88,-2.69,1.46,21
-16.22,-6.71,14.12,19.24,-30.03,1.03,-6.36,18.28,4.73,-0.34,-10.79,8.74,21
-13.68,-4.55,18.29,27.64,-69.92,12.5,-7.53,17.75,3.62,-0.88,1.95,2.1,21
-13.49,-6.47,15.06,28.56,-69.38,17.24,-7.73,17.18,3.58,-2.78,-1.03,7.18,21
-7.93,-3.59,17.29,82.52,-163.33,57.13,-6.76,17.14,4.48,-16.8,-11.28,12.5,21
1.66,5.15,25.67,37.4,-81.05,35.4,-3.49,21.96,5.53,-0.1,-17.33,7.13,21
-0.68,0.92,21.25,0.29,5.08,-0.39,-5.43,17.84,5.74,-5.62,-4.44,-5.71,21
-1.03,2.0,21.28,-1.27,-0.44,-1.95,-5.72,18.52,5.19,-2.83,-4.54,-2.83,21
-1.19,2.17,21.25,1.76,3.17,1.81,-5.67,18.5,5.3,-1.12,0.2,-1.03,21
-1.5,2.0,21.21,1.86,2.25,-0.39,-5.87,18.5,5.33,0.05,-4.44,-1.32,21
-10.97,-3.33,16.76,-64.89,103.37,-43.36,-5.88,19.08,5.91,2.29,2.64,12.45,22
-14.85,-6.86,12.7,-46.05,90.63,-14.5,-5.81,20.59,3.43,18.12,17.33,10.74,22
-16.57,-7.03,12.87,-27.25,53.27,-6.93,-5.38,20.28,3.51,13.13,21.73,-0.83,22
-17.23,-8.68,9.14,-17.97,21.34,-6.64,-5.68,18.5,4.27,7.08,10.16,3.56,22
-17.31,-8.38,9.69,-8.5,15.92,-2.29,-6.66,18.12,2.41,2.88,9.18,-2.88,22
-18.03,-8.72,10.23,-1.71,7.91,-1.66,-5.67,19.1,3.11,0.39,-1.51,-1.32,22
-17.91,-8.74,9.52,-3.56,6.1,1.27,-6.49,18.47,2.28,-1.42,6.59,-2.83,22
-18.52,-9.24,8.7,-4.1,8.74,-2.05,-6.03,19.28,2.56,-1.17,3.86,-1.03,22
-18.45,-9.12,7.58,-5.27,9.08,-1.71,-6.2,18.49,2.54,-4.59,3.13,-0.83,22
-18.61,-10.64,4.32,0.24,-3.08,-0.05,-7.38,17.1,2.3,-6.2,3.96,-1.71,22
-18.0,-9.16,9.42,14.01,-20.21,4.44,-7.4,17.08,2.7,-5.42,2.88,3.27,22
-19.07,-11.22,5.24,40.38,-104.54,35.45,-7.92,18.28,3.07,-16.26,3.52,15.92,22
-12.76,-4.16,15.25,76.42,-165.92,55.52,-4.42,20.35,4.49,-7.96,-10.84,0.83,22
-2.91,5.61,24.78,66.99,-149.9,72.85,-6.37,18.91,2.95,-4.3,-11.91,-0.34,22
-1.28,2.23,21.49,-1.32,-9.37,-0.59,-5.62,18.19,5.02,-15.04,-23.29,-3.42,22
-2.21,2.23,20.77,-2.44,2.83,1.37,-5.78,18.34,5.17,-4.69,-0.88,-2.1,22
-1.87,1.64,21.19,1.12,-1.66,-1.32,-5.41,17.32,6.11,-0.83,-8.84,4.3,22
-1.91,2.22,21.2,1.71,0.88,-1.81,-4.62,18.59,5.45,12.65,-7.32,9.52,22
-2.06,2.52,21.23,3.56,-0.54,-0.1,-3.9,19.16,4.24,14.94,-4.74,12.01,22
-2.4,2.84,21.19,1.51,-2.25,0.78,-3.46,20.05,4.09,-2.3,-0.88,1.32,22
1.57,-10.87,19.1,11.67,-4.64,6.05,-4.39,17.76,5.92,-0.83,5.52,0.73,23
1.56,-10.27,19.53,8.54,4.3,4.54,-4.25,18.46,6.0,-1.71,0.44,-0.93,23
2.04,-9.55,20.2,3.42,0.44,3.66,-3.83,20.2,5.42,-2.39,0.34,9.81,23
0.96,-9.86,20.45,24.02,1.9,-4.39,-3.58,19.87,7.25,-4.69,1.17,-3.17,23
0.73,-8.32,19.54,27.15,-1.22,5.71,-4.56,19.05,6.33,-8.64,13.48,-21.09,23
2.55,-9.53,21.48,46.39,-50.59,-11.18,-6.46,17.47,5.1,6.54,4.1,-0.39,23
0.28,-7.5,18.59,-42.14,27.64,4.49,-6.27,17.03,5.69,3.27,8.74,-5.27,23
1.01,-6.74,19.62,-6.1,10.06,12.45,-5.67,19.3,5.31,-11.28,1.76,10.25,23
1.55,-8.17,21.48,31.49,5.18,-1.76,-5.91,17.8,6.72,-11.47,-4.64,9.13,23
1.0,-7.87,20.86,3.37,26.71,8.01,-5.21,19.04,6.6,-2.88,-1.9,5.22,23
-0.82,-8.16,19.72,-2.34,10.79,6.3,-4.86,16.94,6.36,-0.34,0.59,10.25,23
0.88,-9.18,22.52,12.16,-13.53,4.54,-3.35,21.19,7.69,2.0,14.6,-12.4,23
-3.48,-4.62,18.48,26.56,2.29,-7.57,-6.03,17.54,5.93,7.13,7.91,-14.36,23
0.94,-7.72,22.19,-22.46,-17.72,-40.67,-5.88,17.61,6.68,9.91,-9.23,-6.2,23
0.77,-8.18,20.02,-29.59,-22.66,-34.86,-6.89,17.53,5.44,-0.63,-6.79,-4.15,23
0.71,-5.76,20.22,13.92,8.84,-22.41,-7.59,16.54,4.88,8.69,-12.21,-5.18,23
2.82,-5.23,23.18,4.83,28.37,-56.93,-6.79,18.57,4.7,22.27,-32.37,5.27,23
-1.33,-5.33,18.98,4.49,16.8,-13.04,-5.53,18.87,3.8,0.73,-21.04,-6.49,23
0.42,-6.13,19.38,12.84,-51.37,3.71,-5.28,18.49,5.32,-8.5,-5.13,7.37,23
3.24,-5.1,20.76,-0.39,4.64,-1.12,-4.29,19.41,6.01,-7.13,-17.68,1.95,23
-8.55,-6.57,15.85,-78.71,151.71,-63.04,-5.48,17.97,7.74,12.01,2.73,26.37,24
-12.52,-7.1,16.59,-21.97,96.58,-15.09,-4.57,20.89,6.78,28.12,5.62,13.43,24
-14.02,-8.19,14.03,-5.18,43.02,-4.74,-5.13,18.39,5.62,18.36,0.34,3.66,24
-15.91,-9.13,11.58,-5.57,31.49,-8.84,-5.79,18.23,4.72,7.08,3.42,-8.35,24
-16.19,-9.27,11.95,1.81,9.42,-5.91,-5.97,18.54,4.25,0.1,1.46,-5.03,24
-15.81,-9.05,12.73,4.59,-4.25,1.12,-5.84,18.65,4.36,-0.73,1.76,2.69,24
-16.9,-10.89,7.81,28.95,-56.3,9.03,-6.55,17.81,4.39,-16.31,-1.61,9.52,24
-3.74,-8.73,18.75,96.48,-274.66,34.38,-2.67,21.63,8.1,1.17,-22.27,17.14,24
5.64,5.76,27.65,38.04,-77.29,37.84,-3.52,21.06,5.82,-9.57,-13.87,-6.05,24
2.61,-1.54,20.96,-0.59,-1.86,2.2,-5.1,16.84,7.14,-5.66,-3.71,-1.46,24
2.3,0.51,21.07,-4.79,8.54,-9.23,-4.62,18.15,7.1,-8.94,-0.05,-5.81,24
1.75,-0.18,21.0,3.52,1.86,0.73,-4.94,18.69,6.7,0.15,-0.44,1.12,24
1.23,-0.51,20.94,-0.54,2.34,1.51,-5.47,17.15,6.98,-1.61,0.29,-2.88,24
1.76,-0.48,21.31,0.1,0.68,0.1,-5.06,18.4,7.11,-1.61,-0.2,-0.83,24
1.49,-0.39,21.2,1.51,-0.15,0.83,-5.23,18.24,7.01,-0.29,-0.34,-0.1,24
1.32,-0.37,21.15,-0.83,0.49,1.56,-5.45,17.86,6.99,-1.37,0.1,-2.69,24
1.54,-0.61,21.32,0.68,-0.54,0.49,-5.27,18.23,7.18,-0.59,0.2,0.1,24
1.38,-0.4,21.22,0.44,0.34,0.39,-5.27,17.89,7.29,-0.78,-0.29,-1.71,24
1.54,-0.68,21.49,-0.15,-1.22,0.24,-5.47,18.15,7.28,-0.98,-0.63,-0.68,24
0.94,-0.29,20.81,0.59,1.56,2.54,-5.72,17.34,6.89,10.89,0.15,0.15,24
-14.13,-7.03,16.0,-6.64,38.96,-6.3,-4.73,19.46,4.5,12.7,-4.49,-5.52,25
-16.26,-8.73,12.77,-6.69,29.69,-7.47,-4.41,19.72,5.23,5.32,-1.51,-5.86,25
-16.24,-9.05,12.07,-0.34,16.75,-5.86,-5.12,19.54,4.41,4.59,4.83,-3.42,25
-15.79,-10.01,13.5,3.22,4.69,-1.51,-5.16,18.47,4.93,0.54,3.76,4.54,25
-16.39,-10.13,12.95,1.07,-2.83,-5.96,-4.71,18.11,4.81,-2.73,11.04,-0.34,25
-16.36,-8.95,12.55,2.1,-4.49,-3.08,-5.74,18.81,3.37,-0.98,1.07,-3.42,25
-16.69,-8.09,12.28,4.2,0.2,-0.29,-6.01,18.54,3.45,-3.17,-0.34,-2.39,25
-17.02,-8.53,11.49,3.03,-2.0,0.15,-5.57,19.05,4.07,-1.61,0.24,2.73,25
-16.75,-8.62,11.8,4.05,-4.93,1.81,-6.08,18.6,3.78,-4.83,-0.68,2.49,25
-16.47,-8.81,11.68,5.47,-13.28,1.95,-5.96,17.58,4.04,-23.97,-0.15,15.63,25
-16.33,-7.47,9.28,44.34,-98.63,19.43,-4.72,17.87,6.25,-7.47,-2.98,-5.76,25
-1.63,-2.55,22.21,112.4,-256.2,77.73,-4.99,17.94,6.26,-14.31,-10.74,-2.39,25
2.08,1.33,23.41,14.16,-74.46,29.49,-5.2,18.59,6.25,-2.78,-5.18,8.79,25
