ACC-X-Ring1,ACC-Y-Ring1,ACC-Z-Ring1,GYRO-X-Ring1,GYRO-Y-Ring1,GYRO-Z-Ring1,ACC-X-Ring2,ACC-Y-Ring2,ACC-Z-Ring2,GYRO-X-Ring2,GYRO-Y-Ring2,GYRO-Z-Ring2,TEST
2.3,2.73,20.62,-2.64,-1.32,-1.86,5.81,17.9,2.52,-2.59,0.63,1.17,13
2.6,2.15,20.68,-4.35,-0.39,1.27,5.82,18.44,2.29,-0.29,2.05,3.13,13
2.57,2.45,20.94,0.54,-2.1,4.25,5.68,17.83,2.58,-1.86,0.44,-1.22,13
2.42,2.28,20.68,-2.93,1.51,-0.39,5.95,17.86,2.91,-0.73,0.54,-0.93,13
2.59,1.92,20.67,-0.98,1.17,1.27,5.9,18.36,2.71,-1.71,0.0,-0.2,13
2.32,2.24,20.62,-1.07,0.88,-0.24,5.8,18.16,3.2,-1.03,-0.1,-0.39,13
2.54,1.45,20.89,-0.73,-0.63,0.0,5.84,18.51,2.84,-0.59,0.24,0.0,13
2.39,1.9,20.95,0.49,0.05,0.73,5.73,17.95,2.81,-1.22,0.34,-0.1,13
2.35,1.78,20.6,-0.34,-0.34,0.78,5.81,18.24,2.88,-1.03,0.05,0.88,13
2.48,1.67,21.09,-0.68,-1.03,-0.63,5.77,18.18,2.89,-0.24,0.34,-0.05,13
3.51,0.06,20.06,-1.61,0.83,-2.1,6.59,16.56,4.94,0.1,-10.16,-2.34,14
5.38,-1.8,21.02,-6.2,-7.23,-2.49,7.44,16.68,5.7,-10.6,2.39,2.44,14
5.05,-1.52,20.2,-8.25,-8.64,0.2,7.34,16.0,6.63,-14.16,3.42,4.88,14
4.86,-2.62,20.06,-8.3,-5.47,-0.59,7.74,15.78,8.53,-15.38,1.56,4.64,14
5.23,-3.21,18.2,-14.55,-6.15,4.39,6.91,13.48,7.73,-5.96,-6.54,1.9,14
6.39,-3.95,19.48,-6.79,-6.54,7.37,7.85,14.79,8.63,1.22,2.05,-0.88,14
6.26,-4.07,20.38,11.23,14.16,1.27,9.19,15.99,9.1,9.03,4.49,-6.1,14
4.65,-2.51,20.11,-6.64,-7.28,11.43,7.98,15.9,7.12,-6.59,1.81,2.83,14
6.25,-3.26,20.68,-13.23,-5.37,0.98,8.36,14.2,7.53,-7.96,0.29,-4.98,14
6.04,-4.83,19.23,-16.55,-0.93,-3.61,6.73,12.12,8.23,-4.59,0.78,-10.4,14
4.89,-4.33,18.88,8.94,-0.34,2.0,5.65,14.81,8.05,7.42,3.71,-2.39,14
5.16,-5.88,19.73,13.62,5.08,-6.05,6.71,16.41,10.03,16.16,1.66,-4.35,14
7.04,-4.61,22.06,14.94,13.82,2.83,8.05,19.64,8.01,12.06,8.45,-15.82,14
2.42,-1.06,20.49,-5.86,19.82,-5.86,3.84,18.28,3.37,-1.42,-1.07,-19.48,14
2.07,-3.17,21.38,-4.74,-7.13,-12.89,5.0,19.22,7.4,-7.86,-7.28,4.79,14
4.42,-2.71,20.8,3.95,-2.25,-9.08,5.46,15.92,8.39,-5.57,5.66,-4.1,14
3.71,-4.56,18.11,4.35,-18.46,7.86,12.15,9.95,14.88,0.54,16.99,29.2,14
20.8,-11.69,17.02,70.61,65.87,275.34,18.75,21.6,15.31,46.73,229.2,20.31,14
-6.05,6.36,14.83,89.21,16.85,58.98,3.98,25.86,3.67,47.56,32.47,47.17,14
1.69,5.92,19.32,37.79,-10.74,25.34,5.74,22.4,3.89,19.04,1.76,10.99,14
7.19,7.14,20.44,144.87,-53.27,233.45,5.75,18.47,-2.85,40.97,0.15,3.08,15
4.66,4.0,19.91,43.12,-2.44,30.76,6.31,19.25,-3.11,23.05,-5.86,-1.12,15
4.64,4.79,19.71,21.44,-0.39,3.42,6.64,17.6,-1.24,2.88,0.0,-1.12,15
4.24,1.67,19.88,4.2,4.1,-5.27,7.15,18.46,-0.89,-2.64,-9.08,-5.03,15
4.16,2.11,20.58,-1.51,5.08,-7.81,6.33,16.73,-1.7,-9.96,3.71,6.64,15
2.85,3.79,19.04,-16.99,-6.79,-7.03,6.8,20.13,-5.16,25.1,-52.59,4.1,15
2.26,9.95,20.05,5.96,5.37,-101.42,9.68,18.52,0.22,-111.47,-80.13,-23.78,15
5.44,0.18,16.79,-70.36,-42.77,-148.93,12.6,19.07,6.24,-49.07,-35.01,-0.83,15
4.34,-2.91,18.98,-31.74,-11.23,-49.76,6.98,17.79,3.3,-9.67,-4.15,0.78,15
4.01,-0.7,20.85,-3.66,-0.78,-6.1,5.99,17.69,1.9,-7.03,3.52,-1.32,15
3.66,0.38,21.05,-6.4,-2.88,-2.25,6.33,17.52,2.98,-2.49,0.15,1.37,15
3.46,0.66,20.94,-1.81,0.05,-2.39,6.37,17.84,3.67,-9.03,-0.63,2.49,15
3.58,-0.29,20.49,-5.37,-5.37,-0.78,6.42,18.05,3.87,-2.3,-2.05,-0.39,15
4.03,-0.06,21.22,0.05,-0.05,-1.71,6.12,17.68,3.9,-4.0,3.03,-0.68,15
3.47,-0.2,20.36,-2.34,-1.22,2.25,5.94,17.88,3.79,-2.83,0.78,0.63,15
3.76,-0.31,20.68,-1.37,-2.88,0.15,6.36,17.75,4.3,-2.34,1.9,-1.56,15
3.92,-0.74,20.51,-2.05,-0.39,0.59,6.13,18.07,4.04,-0.1,-0.15,0.1,15
3.73,-0.32,20.93,1.32,-0.34,0.29,6.16,17.7,4.43,-2.93,0.78,1.32,15
3.85,-0.7,20.67,-2.1,-2.49,0.78,6.29,17.82,4.44,-1.51,2.64,-0.05,15
3.73,-0.69,20.61,-0.44,-1.12,2.49,6.18,17.43,4.29,-1.86,2.05,0.78,15
0.23,7.76,16.87,20.17,2.98,78.47,5.94,18.09,-0.51,20.26,-15.53,17.63,16
5.18,3.96,18.95,23.88,-12.45,14.6,5.29,18.02,0.82,8.5,-14.11,2.2,16
5.13,3.21,20.52,10.99,-1.9,4.44,5.04,18.48,1.68,-6.45,-2.44,-7.03,16
5.0,2.0,21.1,0.93,4.25,0.2,4.62,19.21,0.69,0.34,3.56,-5.62,16
4.2,2.31,20.64,4.74,1.76,-0.63,3.87,19.2,0.34,0.68,3.42,-3.42,16
3.84,3.37,20.5,0.93,3.08,-1.56,3.79,18.77,0.58,0.98,2.93,0.88,16
4.28,2.03,20.38,-1.03,1.32,-3.66,4.36,19.22,1.72,-4.0,0.24,-6.84,16
3.13,3.1,19.93,-2.54,4.88,-1.22,3.61,19.37,0.72,-0.29,0.59,-2.34,16
2.87,2.71,20.01,-2.83,6.3,-3.17,1.84,19.68,-0.16,4.49,2.29,-5.47,16
2.07,4.62,20.68,2.73,-0.78,-13.67,0.53,19.91,-2.48,-21.09,-49.76,-17.92,16
-0.05,11.2,19.21,-36.23,-1.17,-74.76,4.02,19.43,-0.56,-82.96,-85.69,16.41,16
5.03,0.86,18.23,-101.42,-25.68,-162.55,8.8,18.87,12.01,-24.8,-60.89,4.15,16
6.5,-4.31,22.32,-12.79,-16.02,-56.15,4.39,16.42,6.08,-12.55,-9.57,4.3,16
3.32,-2.71,19.57,-8.01,-11.13,-20.7,4.62,18.44,5.1,-2.15,1.46,-3.52,16
3.26,-1.07,21.02,-2.34,-2.29,-3.22,4.38,18.58,5.58,-3.03,1.32,1.42,16
3.64,-1.16,21.27,-3.27,-0.39,-1.12,4.32,18.0,5.95,-2.69,1.51,1.66,16
3.24,-1.17,20.64,-1.32,-1.56,1.51,4.13,17.33,6.04,-3.13,0.44,-1.46,16
2.91,-1.71,20.15,-2.39,-1.12,0.29,3.95,18.14,5.85,-0.1,0.68,-1.61,16
3.25,-1.67,20.91,-0.98,1.32,-0.05,4.15,17.65,6.11,1.03,-1.22,-1.51,16
3.56,-2.18,21.06,3.52,2.2,-0.78,4.41,18.36,5.97,1.71,-0.34,-0.83,16
9.23,-2.35,20.73,8.69,55.66,259.03,0.23,19.57,0.81,18.16,-6.59,11.62,17
-3.71,5.95,20.88,-0.44,8.98,62.11,0.89,19.12,2.76,-2.54,-8.4,-7.67,17
-1.32,3.85,20.76,8.89,-2.93,11.62,0.41,18.76,3.91,-1.51,1.66,-1.22,17
-1.68,-0.42,20.87,-1.17,3.91,-2.49,0.56,19.32,5.15,-3.91,0.44,-1.86,17
-2.62,0.49,21.62,-2.2,1.46,-3.81,0.15,19.64,4.8,3.95,-1.61,-1.37,17
-2.68,-0.71,21.84,-1.66,2.59,-2.44,-0.13,18.29,3.96,-4.05,1.76,-2.78,17
-2.54,-1.17,20.96,1.27,1.81,-1.81,-0.02,19.28,4.1,-1.17,0.63,-1.9,17
-3.05,0.54,21.11,2.25,0.44,-0.05,-0.62,18.21,3.41,-0.59,3.32,-0.44,17
-2.9,0.23,21.2,1.03,-1.03,-0.98,-0.26,19.19,4.32,-1.37,-2.39,-0.98,17
-3.19,0.35,20.74,2.39,-3.08,-1.56,-1.98,19.92,1.9,5.08,-8.15,-19.09,17
-2.84,0.24,21.11,-1.81,-0.83,-8.79,-2.13,18.05,3.0,-1.51,-52.2,5.96,17
-3.96,3.32,21.06,3.66,-4.54,-41.16,0.83,20.39,1.83,-52.54,-112.4,0.59,17
-3.73,4.25,20.39,5.52,-17.97,-109.23,7.48,23.12,14.16,-11.67,-41.21,14.75,17
3.98,-5.04,19.05,-25.88,-57.47,-166.21,2.25,17.94,7.01,-5.03,-10.94,7.57,17
5.23,-5.03,22.1,-31.84,-24.46,-38.62,2.46,17.75,6.12,-4.54,0.24,3.47,17
2.69,-2.68,20.81,-4.79,-8.69,-6.35,2.58,18.23,6.28,0.39,-0.54,-0.24,17
3.05,-2.31,21.17,-4.35,-1.61,0.05,2.93,17.64,6.65,1.61,-0.54,-0.2,17
2.93,-2.39,20.57,1.12,0.39,-2.44,2.71,18.65,6.26,1.37,0.73,0.73,17
2.91,-2.67,20.46,2.83,-1.27,-0.24,2.94,17.95,6.6,-1.71,0.98,-0.93,17
2.79,-2.01,21.17,1.76,0.44,-0.73,3.09,18.34,6.5,1.46,0.05,1.76,17
11.83,-5.87,17.32,53.08,22.41,283.94,1.78,19.15,0.64,8.84,-11.04,18.16,18
1.67,8.69,20.75,31.74,-4.74,43.55,2.05,19.58,3.16,-6.25,-9.08,3.32,18
1.77,6.7,18.7,16.7,-17.97,9.28,2.19,20.34,2.22,2.2,-2.73,-1.12,18
3.32,2.98,20.69,-2.05,-6.69,4.54,1.41,19.54,2.03,3.03,-6.4,1.07,18
2.75,4.5,20.5,-0.83,-0.49,0.83,2.08,19.41,2.08,0.24,2.1,-0.24,18
2.82,3.27,20.39,1.17,-5.13,2.98,1.89,19.36,2.72,0.59,-5.27,-2.83,18
3.06,4.49,19.94,-1.03,0.78,-2.29,1.55,19.39,2.58,1.76,4.64,2.0,18
2.35,3.89,19.95,-1.86,2.34,-2.39,1.99,19.44,1.96,7.28,8.74,-2.69,18
2.68,3.49,20.71,-3.52,-1.86,-2.29,-1.76,20.04,-3.43,4.49,-64.06,-17.68,18
1.98,5.42,19.8,-0.93,0.0,-11.72,3.39,19.01,-1.42,-28.76,-141.36,13.28,18
-0.27,11.61,19.09,-6.93,-12.94,-83.11,4.05,18.52,5.08,-7.18,-61.23,13.72,18
5.38,2.9,19.42,-64.65,-9.23,-148.97,2.5,16.81,3.77,-12.94,-8.54,-0.83,18
4.23,-1.13,21.87,-8.84,-16.06,-70.65,1.97,19.2,3.45,-4.25,1.03,4.88,18
2.69,-0.9,20.07,-8.2,-11.43,-12.35,3.01,19.5,4.03,-3.03,3.03,6.3,18
1.86,0.93,21.06,-2.39,-6.1,0.68,2.44,18.44,2.98,-5.66,3.17,-0.2,18
2.92,0.05,21.54,-1.32,-1.32,6.59,3.1,18.47,3.86,-2.0,4.49,5.22,18
1.91,0.78,20.61,-2.44,-2.29,3.52,3.81,18.6,4.48,13.77,17.24,18.95,18
2.53,-0.1,20.3,-2.73,-1.95,5.03,3.91,20.05,2.41,-1.03,1.32,4.0,18
2.27,1.87,20.82,14.79,-1.37,23.88,3.57,17.54,3.69,-3.22,-0.63,-2.29,18
2.73,1.59,21.75,-2.34,1.27,-1.27,3.96,17.86,3.67,16.65,-6.64,6.01,18
1.17,8.36,16.49,108.74,-3.81,224.56,-3.35,27.21,-4.33,38.62,115.63,-9.03,19
1.15,4.83,18.15,-7.96,4.88,37.7,0.28,14.33,-4.22,7.23,2.05,-4.59,19
2.77,4.75,19.74,0.2,-2.64,4.79,1.94,17.68,0.43,-1.37,-8.06,-0.59,19
3.28,3.71,21.17,5.96,-5.47,4.0,1.87,20.59,0.61,-2.78,-0.39,-3.03,19
2.96,2.9,20.71,1.42,1.86,-1.81,1.45,19.39,0.85,0.54,4.35,-1.86,19
2.44,3.6,19.85,1.17,-0.93,1.46,1.19,19.65,0.55,-4.25,-3.66,1.95,19
3.23,2.48,20.6,-0.78,-2.44,-0.34,1.7,19.98,1.91,-3.47,-6.3,-2.1,19
2.87,2.93,20.43,-0.78,1.76,-1.95,1.35,19.26,1.35,-1.37,0.39,-1.9,19
2.57,3.23,20.42,-0.63,-0.34,-1.71,0.95,19.42,0.82,0.49,-1.61,0.98,19
2.59,3.5,20.45,3.17,-0.83,-3.03,1.09,19.25,0.77,4.83,-2.1,0.05,19
2.66,4.06,19.84,-6.05,-4.39,-4.88,0.96,19.11,0.3,-6.4,2.44,-4.49,19
3.11,2.82,21.15,-4.79,-3.32,-5.96,0.15,19.81,0.76,-2.1,1.66,-3.91,19
1.6,6.99,20.47,-9.03,-2.1,-46.58,-1.43,19.95,-1.89,-1.42,-49.46,-5.32,19
0.95,9.86,19.85,-46.83,-10.16,-121.0,-0.02,20.61,-1.2,-63.18,-74.41,9.23,19
7.44,-7.17,21.02,-47.17,-15.62,-123.58,6.16,19.25,8.34,-12.79,-77.44,24.95,19
5.02,-5.7,21.31,-15.33,-10.79,-21.29,3.94,17.33,7.6,-6.59,-10.94,6.59,19
2.38,-1.14,21.36,-2.59,-0.93,0.29,2.74,18.94,4.49,-0.24,1.9,2.2,19
2.63,-0.82,21.36,2.78,-2.1,3.52,3.41,18.94,4.73,1.9,-0.2,0.98,19
2.62,-1.13,20.31,-0.54,2.59,3.76,3.07,17.91,4.95,-0.54,0.83,-2.0,19
2.81,-2.07,20.78,1.32,-2.29,1.66,3.4,18.09,5.69,0.83,1.22,3.66,19
8.59,7.83,25.83,46.53,-44.97,159.38,3.4,19.76,1.21,1.71,13.82,-20.61,20
6.68,2.19,21.22,24.76,-6.4,23.58,1.77,17.85,3.81,-0.73,-4.49,-5.86,20
4.54,-1.42,20.14,5.96,-4.93,1.27,3.4,18.57,5.77,1.95,-6.69,4.39,20
5.6,-2.15,20.74,0.49,-9.03,-0.68,3.54,18.22,5.67,-18.41,5.42,4.54,20
4.12,-0.78,19.21,-12.89,-4.88,-6.79,4.52,17.94,5.87,-2.0,-3.42,-0.68,20
5.85,-1.43,19.95,-1.81,2.1,-2.54,4.25,17.83,5.91,2.49,-3.66,-2.2,20
5.75,-2.04,19.69,4.05,0.1,-3.61,4.26,18.53,5.32,-5.52,-4.49,9.38,20
5.72,-1.92,19.7,-3.22,-6.4,-1.61,4.46,18.49,5.5,-2.05,0.63,-2.05,20
6.07,-1.65,20.09,-1.76,3.13,-0.24,4.24,18.26,5.62,-0.39,-2.98,-2.49,20
5.47,-1.08,19.66,1.12,2.98,-2.44,3.9,18.85,5.79,-20.75,2.78,-1.71,20
5.25,-0.5,19.63,-11.13,-3.12,-16.99,3.6,18.52,3.08,-17.63,-30.71,4.79,20
3.41,4.78,18.1,-44.14,22.71,-86.67,8.72,17.34,0.79,20.51,-153.91,-27.69,20
9.18,-3.85,20.77,6.4,34.62,-205.86,10.13,18.41,7.68,-16.55,-55.52,-29.0,20
5.67,-3.72,21.25,-25.29,18.31,-80.37,5.07,16.63,3.45,-8.5,2.05,-6.88,20
1.56,-1.59,19.92,-2.2,2.29,-4.0,3.84,19.78,1.18,5.86,10.3,5.03,20
0.73,2.39,21.38,2.69,-4.39,2.93,4.92,18.25,2.22,-7.47,6.98,3.81,20
1.29,1.09,21.24,-5.18,-4.98,1.56,5.59,17.0,2.53,1.51,5.27,-3.61,20
2.56,-0.77,21.97,2.78,5.52,8.84,4.33,17.57,1.81,-2.54,4.88,-2.39,20
0.11,1.45,20.22,-1.61,3.71,3.61,5.21,18.23,3.01,-3.76,-1.22,3.76,20
0.74,0.99,21.0,-7.37,-0.93,-5.18,5.53,18.12,3.68,-1.51,0.15,-2.98,20
1.14,-0.75,20.36,-2.49,0.24,4.3,3.67,18.3,4.38,-2.64,6.3,-1.42,21
0.56,-1.0,20.12,-2.15,1.46,5.96,3.95,18.19,4.45,-0.73,5.57,0.54,21
0.66,-0.67,20.69,-1.51,1.37,6.54,4.04,18.66,3.95,0.1,4.74,-1.61,21
1.16,-0.9,20.75,-0.29,-0.68,4.1,3.77,18.65,3.91,-2.54,4.54,-0.73,21
1.08,0.03,21.27,0.98,2.49,4.59,3.87,18.69,4.17,2.34,-1.42,0.83,21
0.41,-0.42,20.61,-1.47,-2.39,4.0,3.56,19.18,4.73,1.27,4.0,-5.08,21
0.95,-0.34,21.82,4.15,-0.88,0.2,3.33,18.7,4.75,3.52,5.03,-2.93,21
0.63,-0.98,21.55,0.88,1.66,5.86,3.13,20.71,5.01,7.37,2.88,0.59,21
0.5,-1.61,21.82,6.15,-0.15,6.88,1.57,20.77,3.8,7.47,9.13,-23.05,21
0.26,-0.6,23.57,12.16,2.05,8.79,0.75,17.61,3.02,7.37,-3.22,-9.57,21
-1.56,0.83,21.62,9.72,14.31,12.26,1.48,17.83,2.49,1.03,12.16,-6.4,21
-1.44,0.57,19.85,9.52,6.59,3.27,1.89,17.28,2.18,-0.0,16.7,-1.81,21
-0.35,1.42,20.2,-1.95,2.98,9.57,1.14,19.36,3.18,3.03,14.45,-3.32,21
-0.48,0.63,19.91,-2.15,2.54,19.92,1.3,21.4,3.44,2.88,9.86,-1.86,21
-0.71,0.81,21.15,0.39,0.93,23.73,1.28,18.76,3.77,-13.48,9.77,0.49,21
-0.05,2.2,21.92,-0.98,0.83,20.21,0.33,19.25,4.25,8.35,6.3,-6.74,21
-0.79,0.11,20.23,-10.89,-0.2,14.31,1.52,21.98,0.13,-11.62,14.84,-3.08,21
-0.8,-2.48,19.08,-11.04,-10.64,5.22,1.19,18.27,3.45,-14.8,0.78,8.15,21
1.05,4.26,23.15,-20.61,-5.52,-13.53,3.09,18.8,5.46,-11.91,-8.89,31.25,21
-1.05,0.15,19.82,-8.11,-9.33,0.34,4.34,19.79,5.64,-15.19,6.93,-4.59,21
0.18,13.37,23.57,18.07,15.82,276.95,-5.1,9.57,-5.09,9.57,172.22,-27.39,22
-1.05,3.4,17.7,12.06,-30.03,68.95,1.02,14.3,-1.82,13.82,-7.52,10.45,22
2.47,3.06,20.59,9.52,-13.43,3.08,3.39,19.49,-0.21,6.3,-23.19,3.96,22
2.27,1.34,21.27,9.57,-2.93,-2.15,3.46,19.66,1.29,-1.66,-7.62,-7.81,22
1.46,1.0,21.44,6.4,5.47,-4.98,2.41,19.26,1.45,-7.37,-3.71,-12.79,22
0.46,1.78,19.83,-0.15,2.29,-2.29,2.01,18.39,1.02,-0.39,-4.54,5.91,22
1.36,1.33,20.9,-0.44,-4.2,-0.34,2.58,18.48,1.2,0.24,-6.2,2.83,22
2.25,0.45,21.49,-3.17,-0.2,-2.0,3.04,19.04,1.24,-2.05,-8.06,-3.27,22
1.4,1.15,21.11,-4.15,3.27,-5.42,2.52,18.52,1.13,-3.08,-9.08,-1.37,22
1.27,1.13,21.25,1.86,-0.68,-2.98,2.99,18.85,1.94,-3.91,-4.98,-1.51,22
1.42,0.37,21.26,0.73,-0.34,2.34,2.01,19.58,0.99,-2.44,5.71,-1.51,22
0.82,1.65,20.64,2.15,-0.05,-0.39,2.3,18.68,1.36,0.2,4.25,5.47,22
-1.0,4.8,19.85,-4.35,-7.32,-18.8,-0.2,16.46,-2.13,-25.63,2.78,-4.44,22
3.39,9.32,20.92,9.96,-29.69,-174.66,9.6,19.93,0.46,-21.53,-140.14,20.65,22
3.59,-0.2,24.59,-27.64,9.18,-81.25,7.36,20.59,5.52,-42.53,-32.57,-22.85,22
-0.02,-1.35,20.49,-12.21,12.06,-18.36,3.39,17.93,5.44,-16.41,-5.47,-5.62,22
-1.16,-1.55,20.0,-5.32,-12.3,1.27,2.58,18.12,4.12,-9.47,1.22,7.67,22
0.61,-0.3,21.99,-3.03,-8.54,-0.83,4.12,18.75,4.41,-4.93,5.08,2.0,22
1.65,-1.66,21.35,7.91,-8.69,11.28,4.07,19.19,5.49,7.67,16.7,10.89,22
1.14,-0.46,21.5,7.91,-8.15,-3.42,4.67,19.99,5.5,-1.17,-1.61,8.89,22
4.58,-1.47,19.13,12.84,26.56,192.43,4.66,18.28,3.36,46.87,143.41,-12.94,23
-0.64,8.69,18.67,19.29,6.3,72.85,-0.93,18.11,-3.72,13.87,63.48,-10.25,23
1.7,6.34,19.13,7.76,11.04,42.77,1.28,18.04,-2.24,10.94,12.74,-6.45,23
2.92,4.3,21.48,8.89,-10.84,5.47,1.75,20.09,0.16,3.27,-15.04,3.52,23
2.18,2.0,20.86,1.66,1.17,-6.79,0.85,20.19,1.09,2.25,-7.32,-4.69,23
1.76,3.23,20.34,4.3,-4.69,-9.96,0.97,19.66,0.73,7.08,-8.45,2.69,23
2.52,3.27,21.2,1.32,-1.22,-5.42,1.53,18.85,0.92,1.95,-0.24,0.68,23
2.33,3.26,20.91,2.29,-2.0,-4.69,1.59,20.11,0.56,-2.1,-2.39,-1.03,23
1.96,2.72,20.3,8.89,3.13,-5.86,1.29,19.07,0.12,6.05,-7.37,-5.47,23
2.2,3.41,20.7,2.69,-2.93,-3.22,0.77,18.59,-0.7,-0.05,-0.78,1.27,23
2.3,4.02,20.89,2.1,-0.24,2.29,1.33,20.02,-0.22,-1.32,-1.22,0.29,23
1.85,4.29,20.4,2.54,0.93,7.03,0.78,18.36,-0.53,-4.15,-2.98,-7.57,23
1.84,4.16,20.3,-0.05,-4.0,-1.07,1.03,19.16,0.23,-0.63,-8.4,3.66,23
2.23,3.35,20.09,-5.27,-3.56,-5.81,1.55,19.26,0.11,1.07,-1.56,6.88,23
1.72,5.43,19.76,-6.88,-4.3,-9.13,0.83,18.59,-1.18,-5.08,-4.35,5.52,23
-0.65,10.71,17.02,-60.35,13.87,-99.32,-1.38,17.05,-4.67,-42.38,-16.06,33.45,23
6.44,0.04,24.89,11.43,-27.83,-146.0,9.7,22.59,4.56,-24.71,-125.05,35.25,23
3.84,-4.52,22.24,-49.32,2.59,-18.65,6.99,18.32,6.01,-39.6,8.64,-9.62,23
0.18,-0.87,19.96,-10.25,4.35,-1.42,3.31,17.69,4.17,-13.67,7.28,-13.53,23
0.25,0.52,20.65,0.2,-6.05,4.15,3.3,18.46,3.77,-3.71,4.39,4.79,23
2.23,-1.17,15.32,26.51,17.43,230.32,2.38,17.44,4.97,104.2,84.13,1.42,24
-0.89,6.9,17.01,49.32,-19.14,81.35,1.11,18.89,-1.81,33.74,-4.83,-12.21,24
3.84,7.49,21.58,19.14,3.27,6.64,1.65,18.99,-3.7,18.75,-11.08,-0.44,24
3.18,3.41,20.71,-1.86,-3.42,2.54,2.22,17.79,-1.74,1.37,-4.88,6.54,24
2.55,0.91,20.4,-3.27,2.98,-3.32,1.84,19.82,-1.43,-0.05,-2.39,0.29,24
2.42,2.11,20.24,-1.42,4.59,0.05,2.53,19.51,-1.36,9.67,6.74,4.93,24
2.08,3.08,20.28,-4.44,-0.59,-9.33,1.98,18.87,-2.38,1.03,-8.01,5.47,24
1.25,5.14,19.49,-7.86,-1.76,-49.51,3.15,18.72,-0.54,-28.91,-20.9,14.75,24
4.52,1.08,19.3,-35.11,-19.43,-154.15,4.75,17.96,-1.87,-65.72,-65.19,18.7,24
4.85,-2.85,22.68,-28.76,7.18,-59.37,7.92,20.15,6.89,-27.93,-19.34,4.49,24
2.17,-1.37,21.15,-21.92,1.32,-21.58,5.2,16.54,5.54,-20.02,-3.61,-5.42,24
1.41,-0.95,20.77,-4.74,-6.45,-9.37,4.83,17.76,5.55,-8.74,-4.15,0.39,24
2.17,-1.75,21.06,-4.25,-1.95,-7.32,5.35,17.63,5.64,-6.01,-1.86,-1.32,24
1.87,-0.5,21.33,8.89,0.73,1.22,5.15,18.76,6.11,1.27,-3.91,-1.42,24
1.93,-1.39,21.26,-2.93,2.1,-1.56,4.73,17.67,5.63,-3.37,0.83,-4.49,24
1.77,-1.55,20.88,-0.24,-2.73,-1.95,4.98,17.73,5.82,-0.83,-1.37,2.78,24
2.09,-1.73,21.21,-1.76,-2.69,-2.15,4.82,17.35,5.84,-1.9,-0.44,-1.42,24
2.11,-1.44,21.26,-0.68,-2.1,-1.07,4.93,17.92,5.76,-0.44,-0.29,1.27,24
2.14,-1.06,21.1,0.05,-2.59,1.71,4.74,18.07,5.49,-0.88,1.17,2.2,24
2.19,-1.41,21.1,-0.78,-1.46,2.1,4.81,17.98,5.63,-0.93,0.73,0.15,24
5.3,1.56,22.44,24.95,2.78,111.77,4.66,19.1,-0.98,3.56,-14.79,9.52,25
3.78,3.11,18.59,5.66,7.42,57.81,6.92,17.81,2.2,-4.39,-7.47,-1.56,25
3.65,-0.12,20.32,0.49,-4.83,-3.08,6.32,18.32,1.68,0.24,-1.86,-0.59,25
3.81,-2.86,20.93,0.49,-0.88,4.64,5.35,18.25,0.14,1.81,-12.45,-3.96,25
3.75,-2.14,20.55,3.17,-2.44,4.54,5.69,18.65,0.12,1.22,-5.57,1.76,25
4.04,-1.65,20.62,4.05,-2.73,-7.13,5.4,17.91,0.46,-2.93,-0.29,-0.93,25
4.17,-2.08,21.01,-0.78,3.52,-7.52,5.43,18.42,0.29,0.73,-5.03,2.0,25
3.66,-1.75,20.67,-0.54,-0.24,0.49,6.03,17.95,0.16,-0.0,-4.3,3.27,25
3.87,-1.84,20.97,1.51,-3.47,-2.83,5.74,18.51,0.01,-3.96,-1.61,-0.49,25
4.21,-1.97,21.14,-0.39,-3.37,-0.68,3.1,18.93,-1.77,-5.32,-3.86,0.54,25
3.69,-1.24,20.71,-4.3,1.12,-2.29,6.01,19.14,0.1,-39.4,-13.43,12.45,25
2.66,2.17,21.2,-6.01,18.55,-64.16,8.83,16.34,3.74,-40.14,-52.44,-15.43,25
3.52,4.59,21.85,-18.46,49.17,-155.18,7.03,17.38,5.49,-25.0,-11.52,-17.58,25
3.06,-4.98,21.98,-14.45,24.51,-90.33,4.93,16.77,5.13,-18.6,1.95,-7.03,25
0.62,-4.57,21.09,-1.61,-0.29,-27.88,5.13,16.84,5.21,-3.37,5.71,10.06,25
0.08,-4.41,19.82,3.17,-10.69,-13.77,5.87,17.94,5.72,-3.08,6.2,4.83,25
0.92,-1.91,21.93,5.32,-11.72,5.52,4.74,16.64,4.69,-1.37,7.57,-14.79,25
1.97,-2.94,22.78,0.88,-1.95,8.59,3.77,16.98,4.64,-4.54,4.39,3.96,25
0.33,-1.81,20.24,2.98,10.06,-0.73,4.99,18.32,5.94,-1.22,0.59,3.86,25
-0.18,-1.44,20.84,1.32,-4.88,-0.44,5.17,17.59,5.69,-0.59,-0.05,-0.24,25
6.27,5.15,26.26,6.54,-32.32,212.79,1.8,17.6,-2.11,-9.18,28.66,-4.3,26
1.83,2.79,18.11,13.33,-0.1,81.3,1.75,18.82,-1.48,-2.15,1.56,-1.51,26
2.88,3.38,20.47,1.46,-13.96,38.67,2.57,18.76,1.15,-9.42,-6.3,-2.25,26
3.23,0.04,20.49,-4.35,-7.28,11.67,2.74,18.96,1.53,-3.03,-1.86,-3.52,26
3.13,-1.07,21.39,1.66,-1.76,6.74,2.75,19.38,0.75,-5.42,4.83,0.59,26
