ACC-X-Ring1,ACC-Y-Ring1,ACC-Z-Ring1,GYRO-X-Ring1,GYRO-Y-Ring1,GYRO-Z-Ring1,ACC-X-Ring2,ACC-Y-Ring2,ACC-Z-Ring2,GYRO-X-Ring2,GYRO-Y-Ring2,GYRO-Z-Ring2,TEST
17.61,-3.35,15.08,-7.03,90.04,13.48,-2.48,18.32,7.31,-0.88,0.34,0.15,13
11.16,-3.84,20.79,-29.2,219.68,20.07,-2.4,18.3,7.23,-1.51,-0.1,1.03,13
-4.96,-7.71,15.76,-20.31,117.77,3.61,-2.39,18.42,7.09,-1.37,-0.15,0.34,13
-6.53,-7.37,18.31,-18.02,38.28,-10.84,-2.36,18.21,7.28,-0.83,0.73,2.39,13
-6.43,-9.17,19.03,3.17,-4.83,-2.15,-2.2,18.55,7.18,-0.68,-0.88,0.1,13
-5.56,-8.63,19.02,20.12,-29.79,5.57,-2.14,18.44,7.12,-0.93,-1.03,2.83,13
-5.37,-8.43,19.35,-0.93,-0.78,-0.54,-2.02,18.39,7.35,-0.68,0.15,0.54,13
-4.97,-8.77,19.49,-3.08,-0.39,-0.93,-2.15,18.26,7.11,-1.9,0.34,0.1,13
-4.97,-8.64,19.27,1.37,-4.64,-0.2,-2.09,18.17,7.21,-1.66,1.17,0.59,13
-4.32,-8.02,20.34,2.2,-5.37,0.39,-1.97,18.48,7.51,-1.17,0.59,1.37,13
-4.17,-8.01,19.75,3.56,-8.84,0.05,-1.97,18.26,7.38,-0.49,-1.22,0.93,13
-3.87,-8.05,20.0,-0.83,-1.66,0.0,-1.24,18.6,7.09,1.27,-0.83,1.81,13
8.57,-2.43,18.13,15.92,-46.97,10.11,-2.46,18.87,6.36,-1.61,-1.56,2.15,14
11.65,-1.86,16.93,13.43,-62.65,9.96,-2.63,17.48,5.87,-6.1,-4.25,0.0,14
14.4,-1.13,14.79,2.34,-68.31,5.52,-2.08,18.49,6.75,-9.42,-3.03,0.29,14
16.32,-1.75,12.18,-13.67,-83.84,3.13,-2.22,18.2,6.81,-14.8,8.06,5.86,14
17.37,-2.18,8.9,-7.23,-52.1,-2.1,-2.08,18.44,7.44,-13.18,7.52,15.23,14
18.59,-1.8,6.51,-6.59,-35.84,-0.29,-0.93,19.41,8.15,-5.91,8.3,15.72,14
19.32,-1.78,5.33,-2.2,-14.4,0.88,-0.73,19.04,8.66,-2.2,0.39,5.71,14
18.68,-2.0,5.22,-2.64,4.1,4.1,-1.22,18.29,7.92,0.54,-0.88,-4.3,14
18.99,-2.22,5.86,-3.37,17.92,7.42,-1.28,18.82,7.74,4.74,-4.3,-7.32,14
17.9,-3.19,6.32,-1.37,11.72,4.44,-1.62,17.61,7.91,0.63,2.29,-4.49,14
18.26,-2.63,7.36,-3.81,14.55,4.2,-1.46,18.18,7.81,2.64,-4.3,-8.15,14
17.1,-3.24,8.01,-0.05,10.99,2.78,-1.92,18.4,7.19,1.12,-1.51,0.88,14
16.95,-3.78,8.65,-0.59,15.72,3.56,-1.96,17.65,7.67,0.29,0.44,-1.32,14
16.78,-3.45,9.87,-3.42,30.42,4.88,-1.44,18.43,8.2,0.29,-2.34,-2.73,14
15.54,-3.67,10.93,-2.15,34.08,5.08,-2.27,18.55,6.84,3.76,-1.37,-3.91,14
15.08,-4.08,13.27,-5.32,38.18,4.79,-2.2,18.71,7.11,2.44,-1.42,-5.66,14
12.9,-4.62,15.16,-5.37,47.31,4.15,-2.33,18.4,7.31,1.51,-2.98,-3.66,14
10.38,-4.46,17.95,1.22,68.41,5.76,-2.48,18.84,6.92,0.93,0.93,2.1,14
3.65,-5.43,16.82,-43.75,202.15,10.06,-2.8,17.7,6.78,-0.68,12.26,-3.47,14
-3.93,-6.5,18.7,-5.71,57.47,3.47,-2.4,19.3,6.35,2.05,-0.2,-0.44,14
15.78,-2.66,10.79,-14.36,-72.12,-0.24,-3.65,17.22,7.71,-12.5,-5.32,12.45,15
17.97,-2.79,7.63,-1.9,-24.32,6.59,-2.86,18.36,8.21,-2.25,-2.83,2.2,15
19.74,-2.99,5.88,0.29,-23.14,-2.0,-2.48,18.07,8.23,1.37,-3.32,1.17,15
17.97,-3.05,5.43,0.59,-3.12,2.49,-2.6,17.91,8.59,-0.78,-5.66,0.54,15
18.27,-2.63,5.44,-1.66,1.95,1.46,-2.03,17.93,9.4,-1.03,-4.49,1.9,15
18.23,-2.97,5.84,2.05,2.88,3.27,-2.36,17.61,8.69,-0.73,-0.68,-0.98,15
18.59,-2.61,5.92,7.08,-3.03,1.66,-2.26,18.2,8.91,1.46,-1.07,-3.22,15
18.18,-2.6,5.98,0.54,5.27,2.69,-2.47,18.33,8.81,0.68,-0.88,-1.12,15
17.75,-3.54,7.12,2.78,53.13,5.76,-2.75,18.05,8.38,-0.2,-3.86,0.49,15
16.17,-2.69,9.4,5.62,33.74,8.59,-2.84,17.7,8.25,2.15,-2.49,-5.91,15
17.26,-3.61,11.86,-1.17,55.18,7.57,-2.86,18.56,8.38,6.15,-3.86,-11.62,15
14.93,-4.4,13.99,-8.79,53.81,3.71,-2.95,18.28,8.62,2.2,-3.22,3.81,15
10.27,-4.11,18.2,-23.24,125.39,6.69,-2.68,17.63,8.87,3.08,8.84,1.66,15
4.43,-5.93,19.73,-33.79,115.77,-4.69,-3.15,17.93,7.3,5.42,3.86,19.24,15
-4.12,-10.13,14.41,-26.61,89.84,15.53,-2.42,18.41,7.16,-2.59,-2.39,2.78,15
-5.28,-7.44,19.09,4.64,12.45,13.48,-2.35,18.18,7.33,-0.29,0.49,2.39,15
-4.01,-8.84,19.64,-3.56,3.71,2.34,-2.26,18.38,7.33,-1.95,1.27,5.76,15
-4.12,-8.15,20.15,5.47,-3.08,2.59,-1.2,18.14,8.27,-0.2,-5.13,0.83,15
-4.08,-7.5,20.7,4.88,-1.81,2.39,-1.73,18.35,7.47,0.05,0.44,-0.05,15
-3.91,-8.26,20.36,2.54,-1.61,1.61,-1.88,18.39,7.37,-0.34,-1.46,0.54,15
-4.68,-8.57,20.15,1.17,-3.32,-2.88,-1.45,18.01,6.64,-0.05,1.27,0.88,16
-5.17,-8.03,19.12,4.1,-3.66,1.95,-1.43,18.16,6.37,-2.0,0.1,-0.15,16
-4.75,-9.08,19.45,-1.86,0.93,0.63,-1.34,18.59,6.36,-0.34,1.32,1.56,16
-4.98,-7.34,19.87,1.76,-2.64,0.39,-1.05,19.4,8.34,0.34,-0.73,-0.44,16
-4.77,-8.9,19.2,-1.56,1.9,3.22,-1.16,19.14,6.36,-1.03,0.44,1.51,16
-4.57,-8.11,20.18,3.12,-2.2,-0.34,-1.39,18.46,6.82,-0.68,1.51,0.68,16
-4.93,-8.19,19.31,2.2,-4.64,1.86,-1.38,18.68,6.84,-0.49,0.34,-1.71,16
-4.78,-8.5,19.4,-0.44,0.54,0.98,-1.83,18.89,6.4,2.1,-1.03,-2.98,16
-4.28,-8.75,20.73,7.62,1.03,-3.22,-1.99,19.59,6.46,22.56,10.74,-24.41,16
-5.0,-6.97,20.45,24.56,9.42,-11.43,-4.04,18.65,4.16,4.69,33.64,-20.85,16
-5.26,-6.33,19.65,10.74,-5.27,-4.88,-3.95,18.73,4.8,-0.68,0.59,1.46,16
-4.85,-6.64,20.03,-0.93,2.83,-0.83,-3.93,19.27,4.85,0.83,-0.63,2.39,16
-4.97,-6.57,20.44,-8.74,18.6,-0.2,-3.75,18.89,4.55,1.07,11.82,0.59,16
-6.01,-5.92,19.74,7.13,1.56,2.2,-4.97,19.12,4.13,-0.83,5.42,-3.76,16
-4.9,-3.81,13.47,68.55,-164.65,-14.21,-3.66,13.92,6.17,-38.53,-0.2,1.12,16
21.03,1.41,23.5,15.77,-345.56,1.71,-3.56,21.75,5.18,-28.37,35.01,-3.42,16
18.88,-0.53,9.32,-4.79,-52.25,10.16,-4.17,18.52,6.95,-16.65,-4.83,20.9,16
20.64,-0.78,5.55,-2.25,-22.9,0.78,-3.29,17.97,7.21,-1.17,0.29,-0.15,16
18.63,-1.07,5.63,1.22,3.22,2.93,-2.6,18.99,7.7,5.52,-9.37,-7.86,16
18.57,-1.47,6.89,-6.35,35.3,10.21,-4.15,18.44,5.99,7.67,-5.66,-12.89,16
16.38,-1.96,7.5,-18.65,-49.32,3.76,-4.71,14.76,5.98,-15.72,9.91,-3.08,17
17.72,-1.62,6.09,-1.07,-5.52,2.49,-3.83,16.97,6.38,-4.64,-8.4,1.03,17
17.98,-2.12,5.67,-1.42,1.03,0.93,-1.97,18.13,8.99,3.86,-6.69,0.15,17
18.32,-1.68,6.21,-7.13,5.27,1.81,-2.88,18.31,7.42,4.2,-7.18,-2.69,17
20.26,-4.04,10.99,-34.72,161.33,35.74,-2.87,18.07,7.01,6.25,2.73,-17.87,17
12.56,-3.59,17.36,11.23,132.42,28.52,-3.44,18.16,7.05,4.54,5.96,0.98,17
3.98,-4.94,18.25,-25.15,89.21,-3.91,-3.54,17.81,6.54,-3.27,-5.22,12.65,17
1.31,-5.88,20.23,-18.51,62.65,-2.83,-2.54,19.33,6.77,0.29,-1.76,0.93,17
-0.88,-7.22,20.14,-6.88,24.8,-0.68,-2.59,18.51,6.65,-1.47,-0.49,3.71,17
-1.96,-7.57,20.49,-6.01,18.02,-2.44,-3.52,18.69,6.76,0.24,-3.47,3.91,17
-2.57,-7.23,20.59,-5.76,18.99,-1.12,-1.65,18.44,7.11,-1.12,-5.96,3.52,17
-3.56,-8.42,20.38,-4.49,22.46,1.27,-1.89,18.81,7.03,0.73,0.15,-0.44,17
-5.27,-8.3,19.51,-0.05,20.31,3.91,-2.14,18.57,6.46,0.78,3.76,-2.98,17
-6.03,-8.14,18.95,0.1,8.11,1.42,-2.12,18.55,6.57,-0.29,4.44,0.29,17
-5.95,-8.16,19.15,1.86,-2.0,0.44,-2.21,18.18,6.4,-1.32,0.29,1.51,17
-5.62,-8.08,19.41,4.78,-6.45,0.2,-2.11,18.45,6.48,-0.24,-0.44,1.42,17
-5.71,-7.75,19.38,2.98,-3.03,0.68,-2.02,18.52,6.51,-0.68,-0.39,1.51,17
-5.54,-7.79,19.65,0.49,-1.07,0.29,-2.01,18.42,6.61,-1.12,0.0,0.24,17
-5.39,-7.6,19.97,2.05,-3.56,0.1,-1.8,18.88,6.7,-0.59,0.29,1.51,17
-5.31,-7.63,19.57,5.32,-7.28,1.42,-1.84,18.64,6.45,-1.03,-0.1,2.78,17
10.95,-4.92,9.72,4.15,-59.33,-6.49,-7.01,14.4,2.36,-3.27,-6.54,8.74,18
18.42,-1.68,10.07,2.78,-55.66,-4.83,-4.54,17.19,7.71,-12.26,-7.71,3.56,18
16.63,-1.51,7.79,0.29,-24.37,-2.2,-3.67,20.62,9.14,-0.34,-12.01,12.4,18
17.57,-1.49,7.1,-0.0,-3.42,2.34,-4.18,18.63,6.81,1.56,-3.71,0.44,18
17.99,-1.66,7.27,-3.37,19.14,3.37,-4.72,18.23,5.87,4.83,0.0,-5.32,18
18.29,-2.13,9.16,-7.03,41.7,5.76,-4.72,19.54,6.36,5.13,-0.05,-7.76,18
17.31,-2.19,14.25,-15.92,143.7,24.37,-4.65,16.77,7.36,-0.15,-1.66,-13.77,18
8.2,-3.35,18.96,-43.99,235.89,0.54,-4.57,19.03,6.53,-2.69,-3.81,35.25,18
-5.27,-7.72,17.04,-36.38,96.09,-6.64,-2.92,19.78,6.3,-3.32,-3.42,33.84,18
-6.55,-8.3,20.45,5.03,-5.81,-3.08,-2.7,18.54,6.53,-2.93,0.44,0.34,18
-6.27,-8.57,19.2,2.64,-5.03,0.98,-2.55,18.6,6.01,0.34,-10.6,6.15,18
-6.3,-7.84,19.52,6.79,-4.1,-2.93,-0.88,18.83,8.25,3.56,-23.14,9.13,18
-5.75,-8.37,19.95,4.64,-8.84,-0.39,-1.65,18.28,5.5,-3.91,-15.82,2.34,18
-5.85,-8.01,19.35,2.39,1.03,-4.15,0.01,18.82,7.86,1.9,-25.05,4.44,18
-5.13,-7.82,20.37,5.57,-7.62,0.88,-0.35,18.7,6.58,0.68,-1.76,-1.81,18
-5.65,-7.5,19.52,4.2,-6.05,0.59,-0.2,18.58,6.94,-0.2,-6.4,1.07,18
-5.47,-7.35,19.92,2.69,-2.73,1.61,-0.51,18.36,6.49,-0.73,-1.66,0.29,18
-5.31,-7.32,19.56,10.5,-13.57,3.37,-0.04,18.87,6.45,0.44,-2.64,0.15,18
-4.44,-6.35,21.38,1.03,4.44,-0.1,-0.34,18.72,6.35,2.0,-2.0,-6.74,18
-4.73,-6.62,20.72,9.13,-6.01,1.9,-0.81,19.29,6.04,2.78,-5.52,-18.16,18
-3.97,-5.73,8.44,89.26,-211.87,-0.88,-6.72,15.8,6.59,-18.6,0.24,2.73,19
17.86,2.36,24.98,11.91,-281.64,2.29,-4.01,17.13,9.3,-13.53,-13.33,30.91,19
15.76,-2.78,9.04,-14.7,-67.92,9.57,-3.46,17.96,8.45,-5.27,-5.32,10.06,19
18.89,-2.42,8.22,11.91,-52.1,-4.54,-3.95,17.87,8.1,7.42,-2.49,-9.42,19
19.36,-1.83,4.91,-1.86,-11.96,0.59,-4.85,16.34,7.78,1.61,5.42,-8.84,19
18.94,-1.72,5.97,-10.74,25.73,4.3,-4.45,18.02,8.02,1.86,-1.12,-5.27,19
17.53,-3.35,6.57,-3.37,10.21,10.84,-4.55,17.09,8.18,-0.93,-0.29,0.88,19
17.88,-2.94,7.5,0.73,16.16,5.08,-3.88,17.65,8.46,2.64,-10.11,0.59,19
16.98,-3.12,8.51,0.68,28.56,4.2,-3.82,18.22,8.67,0.59,-8.2,0.54,19
16.92,-3.4,10.9,-3.71,33.64,7.08,-4.07,17.76,8.28,3.91,4.15,-8.35,19
15.65,-4.36,11.82,1.03,60.89,10.16,-3.95,17.36,8.3,0.24,3.91,5.66,19
11.24,-4.89,14.8,5.13,128.96,19.43,-3.21,18.15,7.7,3.03,-12.79,44.82,19
1.97,-6.56,14.75,-43.46,174.85,6.05,-0.83,19.54,8.81,-1.81,-12.94,16.75,19
-4.15,-6.86,16.36,-12.74,91.5,3.27,-0.68,18.78,7.97,2.0,-4.35,-0.98,19
-3.34,-7.67,20.58,-7.23,5.37,-11.62,-0.68,18.11,7.87,2.78,-7.86,3.56,19
-3.69,-7.97,20.32,-3.37,9.33,-0.88,-0.61,18.13,7.36,-0.39,-1.61,1.22,19
-3.63,-8.25,20.42,1.37,0.98,0.24,-0.49,18.37,7.59,-0.63,0.1,-0.93,19
-4.04,-7.87,19.84,0.39,-1.76,0.78,-0.39,18.41,7.54,-1.71,-0.05,1.27,19
-4.03,-8.35,19.49,-0.98,-0.1,1.71,-0.57,18.07,7.28,-2.05,0.88,0.1,19
-3.95,-8.01,19.97,-0.98,-1.71,0.59,-0.27,18.53,7.7,-1.27,-0.24,1.76,19
23.97,-1.1,17.69,-24.07,-212.5,-8.54,-3.2,13.65,8.5,-30.96,-4.0,-12.79,20
16.78,-3.43,5.39,-3.61,-32.37,0.34,-1.95,17.51,10.67,3.71,8.06,10.84,20
18.37,-2.79,4.28,-2.49,-10.84,2.54,-1.71,17.48,10.84,4.3,6.49,4.39,20
19.18,-3.15,4.01,-1.12,1.61,0.24,-1.72,17.23,10.35,-1.51,-8.11,-1.95,20
19.04,-3.19,4.03,0.88,1.27,3.03,-1.71,18.21,10.04,10.89,0.39,-4.15,20
20.47,-2.48,7.04,-11.67,57.47,2.78,-2.78,18.04,9.06,14.36,-1.17,-15.53,20
18.28,-4.04,11.03,0.68,140.14,27.64,-4.25,13.49,7.53,-0.88,15.77,-6.45,20
12.05,-4.42,16.48,-9.47,132.47,2.54,-2.5,18.32,8.76,8.3,-4.25,15.97,20
4.13,-7.0,17.71,-38.67,176.12,-7.81,-2.73,16.65,8.34,1.03,-3.03,0.88,20
-0.84,-7.77,19.67,-8.59,45.07,-3.52,-2.39,18.02,8.08,1.46,-4.83,1.81,20
-2.61,-8.27,18.63,-4.0,10.94,-5.42,-2.02,18.36,8.2,2.98,-6.25,2.49,20
-1.7,-7.73,20.0,3.86,-6.15,1.03,-1.73,17.39,8.54,-2.2,-1.51,4.98,20
-0.83,-8.49,20.67,3.42,-8.11,0.88,-1.52,17.52,7.73,2.59,-3.76,-2.49,20
-1.75,-8.06,18.61,2.29,-4.39,1.37,-1.33,19.14,8.1,2.78,-4.2,2.69,20
-0.85,-7.54,21.19,-0.05,1.17,-0.88,-1.18,17.77,7.93,-0.2,-0.78,3.37,20
-0.81,-7.38,20.52,0.68,-2.44,-0.24,-1.26,17.96,8.05,-1.03,-1.32,1.07,20
-1.5,-8.19,19.99,-0.24,-4.0,1.07,-1.24,18.51,8.4,1.76,-1.42,1.95,20
-0.5,-8.05,20.65,-0.0,3.03,-0.1,-0.61,17.72,7.13,-0.0,0.29,0.54,20
-1.59,-6.99,19.52,1.17,-2.05,0.78,-0.7,18.58,8.94,-1.61,-3.32,1.81,20
-0.4,-8.78,20.31,-3.13,-2.0,-2.34,-0.67,18.11,7.17,-3.03,1.27,0.59,20
17.9,-2.31,7.66,-1.86,-58.4,0.98,-1.67,17.67,9.23,-0.93,-0.54,0.83,21
18.32,-2.92,4.04,-0.98,-19.97,-4.39,-1.46,18.17,8.94,0.05,-0.24,0.44,21
19.58,-1.83,3.35,1.51,-6.49,-1.17,-1.42,18.11,8.93,0.15,0.24,0.49,21
19.3,-2.21,3.39,-0.0,-2.1,1.12,-1.51,17.4,9.14,-0.83,-0.1,0.29,21
19.11,-2.51,3.28,-4.64,5.62,4.2,-1.41,17.32,8.81,-0.24,-1.42,1.71,21
19.52,-3.13,5.14,0.24,42.38,8.79,-1.33,17.76,8.83,0.54,-1.56,1.71,21
16.98,-3.02,7.93,-1.17,68.99,13.92,-0.96,17.76,9.11,1.32,-4.05,2.05,21
14.39,-4.94,13.12,-18.99,137.65,16.7,-0.78,18.31,9.05,0.68,-1.51,1.27,21
4.78,-6.66,14.59,-58.4,220.75,1.27,-0.88,17.96,8.76,0.05,-0.73,2.2,21
-1.53,-7.02,21.12,-27.64,95.61,6.35,-0.87,17.71,8.8,0.2,-1.61,0.39,21
-6.48,-9.48,17.53,-17.53,40.97,-4.39,-0.98,17.89,8.49,-0.05,-0.15,0.15,21
-7.01,-10.06,17.25,2.34,-3.12,-3.32,-0.53,18.09,8.97,1.03,-2.25,2.0,21
-6.66,-9.68,18.71,-2.64,3.37,-0.98,-0.72,17.96,8.65,0.15,-1.37,1.22,21
-6.99,-9.5,17.99,2.69,-4.74,-1.37,-0.54,17.78,8.64,0.59,-2.05,0.73,21
-6.59,-10.13,18.36,0.1,-4.2,0.0,-0.59,17.79,8.4,-0.29,-0.49,-0.44,21
-6.74,-10.02,18.54,-0.73,0.93,-1.51,-0.61,17.87,8.41,-0.39,0.39,-0.2,21
-6.35,-10.2,19.08,3.17,-5.76,-1.61,-0.57,17.99,8.49,-0.73,0.2,0.05,21
-6.6,-9.8,18.18,-0.15,0.73,0.39,-0.59,17.67,8.4,-0.78,0.15,0.05,21
-6.27,-9.74,18.73,2.73,-4.93,0.59,-0.54,18.17,8.27,-0.0,-0.2,0.44,21
-6.33,-9.8,18.32,1.42,-2.05,-0.29,-0.53,17.99,8.39,-0.49,0.15,0.68,21
24.58,-2.27,19.26,-47.27,-157.86,-1.56,-7.26,8.33,-0.21,-22.07,75.15,-26.22,22
20.22,-3.12,7.05,-38.13,-45.56,9.03,-2.88,16.66,8.39,-18.31,30.57,-12.5,22
18.81,-4.14,3.6,-18.02,-8.69,-0.05,-2.12,17.76,9.65,-4.79,-0.29,2.54,22
17.94,-4.19,3.96,-4.35,5.32,0.93,-2.74,16.68,9.04,-1.22,-0.78,0.34,22
18.33,-3.62,4.26,-2.39,0.63,1.9,-1.98,17.79,10.05,-0.24,-2.83,-3.12,22
18.86,-3.81,5.62,-2.49,13.57,2.44,-2.5,17.29,9.19,2.83,-2.64,-3.81,22
21.39,-5.38,10.44,-0.39,164.4,27.2,-2.2,18.14,9.75,10.3,-5.66,-7.32,22
12.97,-4.48,19.75,-23.29,211.87,24.27,-2.59,17.36,9.18,7.62,-0.1,-17.48,22
-1.74,-9.18,15.8,-31.88,146.09,0.98,-3.96,16.08,7.7,-3.42,5.52,10.35,22
-4.08,-8.45,21.93,-7.72,41.65,-3.27,-1.69,20.42,9.67,1.12,-6.1,5.71,22
-5.54,-9.74,18.91,4.49,-2.15,-3.42,-2.71,18.27,8.58,-1.66,-3.42,4.64,22
-5.85,-9.98,17.82,-0.78,2.2,-1.22,-2.79,17.47,8.66,-2.39,-3.03,2.2,22
-5.35,-9.39,19.05,2.73,-4.39,-0.49,-2.62,17.52,8.57,-1.76,-1.46,2.39,22
-5.26,-9.56,19.26,0.68,-2.34,-0.54,-2.35,18.04,8.78,-0.98,-0.49,1.81,22
-5.17,-9.02,19.42,3.22,-4.88,-0.59,-2.33,17.74,8.67,-0.68,-2.78,2.15,22
-4.83,-9.25,19.18,3.56,-7.37,0.15,-2.23,17.33,8.63,-1.12,-0.68,1.66,22
-4.82,-9.24,19.06,2.1,-3.52,-0.73,-1.74,17.57,9.19,-0.93,-3.27,2.44,22
-4.6,-9.25,19.52,0.83,-1.12,0.29,-1.86,17.98,8.9,-0.0,-0.73,0.54,22
-4.36,-9.04,19.95,2.78,-3.08,0.1,-1.74,18.06,9.01,0.24,-2.25,2.64,22
-4.51,-9.08,19.29,1.03,-1.27,0.54,-1.9,17.74,8.68,-0.54,-0.63,0.73,22
18.2,-2.72,7.19,1.71,-41.16,5.22,-2.27,17.6,8.73,-10.89,5.81,12.11,23
18.21,-3.11,5.36,-0.05,-14.21,3.61,-1.64,16.91,9.48,-5.27,0.59,6.01,23
18.81,-2.9,5.05,-1.12,-4.2,1.86,-1.13,17.44,10.11,-1.12,-0.49,1.66,23
18.48,-3.07,4.76,-2.0,1.71,2.64,-1.54,17.62,9.49,1.86,1.42,-0.2,23
18.04,-3.29,4.78,-5.86,8.89,4.59,-1.35,17.48,9.71,-0.24,1.66,-2.88,23
18.28,-3.59,5.33,-2.64,3.71,3.08,-1.39,17.53,9.96,-0.15,1.03,-2.29,23
18.41,-3.6,5.79,-2.69,9.18,3.71,-1.94,17.42,9.56,0.39,1.22,-2.2,23
18.97,-4.07,7.46,-3.22,19.58,4.59,-1.71,17.7,9.95,3.81,6.74,-5.03,23
16.98,-4.65,11.71,-8.15,163.82,19.48,-2.17,17.79,9.97,-0.2,12.06,-8.79,23
3.54,-5.12,11.69,-48.1,226.17,14.11,-2.65,18.59,8.96,4.2,3.03,12.26,23
-0.9,-7.08,19.01,-15.87,83.74,2.39,-2.08,19.41,9.55,0.54,-4.98,17.29,23
-2.66,-8.29,18.92,-10.45,18.07,-1.71,-2.12,16.44,8.82,-3.52,0.29,4.79,23
-2.59,-8.84,19.33,4.59,-2.83,0.15,-0.65,18.07,10.2,-1.32,-6.59,3.42,23
-2.4,-8.41,20.07,-0.54,3.81,-1.76,-0.25,18.46,9.86,0.98,-5.91,3.91,23
-2.49,-8.45,19.65,4.69,-5.71,-1.86,-1.09,17.27,9.03,0.83,-4.79,1.17,23
-1.9,-8.07,20.05,2.59,-2.93,0.98,-0.62,17.54,9.09,-0.68,-0.49,0.29,23
-2.78,-7.98,18.6,0.49,-3.71,-0.29,-0.39,16.6,9.29,-0.98,-1.61,0.05,23
-2.02,-8.0,19.37,0.15,0.05,1.9,-0.71,17.08,8.9,0.2,0.88,-0.59,23
-1.91,-8.12,19.82,1.32,-1.27,1.37,-0.66,17.63,9.29,-0.98,-0.1,-0.2,23
-1.38,-7.73,20.38,7.18,-7.18,2.34,-0.28,17.79,9.3,2.34,-2.15,1.9,23
18.88,-3.72,5.87,-14.65,-45.95,7.76,-3.0,16.06,9.02,-9.67,9.86,-5.18,24
17.95,-3.56,3.78,-1.17,-11.62,4.44,-2.49,16.74,10.31,-5.22,6.05,-1.46,24
19.0,-3.03,3.85,2.39,-6.54,0.34,-2.46,17.47,10.33,-2.69,2.88,4.69,24
18.89,-3.11,3.74,-0.39,-2.34,1.17,-2.37,17.25,9.88,0.1,1.51,0.88,24
18.8,-3.04,3.73,1.51,3.22,1.17,-2.51,17.17,9.69,0.05,-0.15,2.49,24
18.56,-3.13,4.38,7.91,4.05,2.64,-2.38,17.15,9.91,-2.54,-0.05,2.64,24
18.74,-3.09,4.44,3.61,0.49,0.49,-1.99,17.24,10.62,-2.34,-1.76,2.93,24
18.91,-2.81,4.24,-1.22,0.73,0.63,-1.72,17.35,10.03,0.1,-1.17,1.03,24
18.41,-3.36,4.88,-0.78,-0.2,0.73,-2.54,17.23,10.07,0.1,-0.05,0.2,24
19.27,-3.01,6.39,-4.44,22.71,2.93,-1.71,17.47,10.24,1.22,1.42,-2.54,24
19.96,-3.63,9.97,-3.17,90.14,15.19,-2.07,17.51,10.25,3.22,-0.1,-8.3,24
15.74,-5.08,14.93,-3.66,109.47,12.06,-3.39,15.72,8.95,2.1,2.49,-11.91,24
8.2,-4.31,17.48,-38.67,210.06,0.05,-3.81,14.72,9.16,1.32,-1.12,-4.93,24
1.23,-6.17,22.21,-24.9,80.52,-2.93,-2.33,18.49,9.95,5.76,-3.08,0.2,24
-3.91,-7.66,18.32,-1.03,16.41,2.59,-2.36,17.38,9.42,-1.66,2.78,-1.76,24
-4.57,-8.58,18.05,-1.22,6.45,-1.51,-2.43,18.06,9.49,-0.39,-0.29,-5.37,24
-4.51,-8.41,19.64,-0.78,5.71,-0.1,-3.1,17.86,9.27,0.24,0.63,-0.44,24
-4.25,-7.95,19.62,-1.37,1.07,0.59,-2.98,17.47,9.26,-1.81,0.83,-0.88,24
-3.98,-8.52,20.37,-0.15,0.15,-0.54,-3.07,17.41,9.65,-2.39,-1.03,2.83,24
-4.12,-8.14,19.9,2.69,-2.98,0.73,-2.82,17.16,9.49,-1.03,0.1,0.98,24
7.0,-3.5,12.44,41.55,-145.41,20.61,-5.82,12.19,6.06,-20.51,-4.0,22.61,25
16.89,-1.29,12.18,-2.83,-144.09,-5.81,-3.34,17.45,7.17,-10.6,6.74,12.55,25
15.11,-1.96,7.39,5.03,-28.17,6.01,-0.69,19.46,10.54,-6.74,5.03,10.69,25
17.45,-2.17,6.39,5.32,-9.57,4.25,-1.03,18.95,9.54,0.49,3.71,9.13,25
20.17,-2.08,5.76,0.24,-7.57,2.64,-1.83,16.54,8.97,-4.0,1.37,2.39,25
18.71,-2.43,5.59,2.29,-5.47,-0.59,-1.49,17.23,8.57,-2.54,1.03,1.46,25
18.17,-1.77,5.43,1.9,-2.54,-0.15,-0.07,18.21,10.65,-1.12,-7.67,-1.81,25
18.79,-1.59,6.1,-5.37,9.13,2.05,-1.59,18.66,9.92,22.36,17.19,-29.35,25
19.55,-2.97,8.49,-0.88,90.67,16.02,-2.14,20.13,9.96,11.96,9.67,-26.37,25
9.77,-5.93,12.85,3.91,209.81,42.97,-5.42,12.95,5.6,-17.09,13.72,71.44,25
-13.53,-5.25,-5.13,-103.52,291.6,-34.77,-3.01,15.61,6.72,-3.76,13.77,-21.14,25
-10.04,-6.37,16.2,10.4,4.74,-3.86,-2.53,17.88,8.28,-4.69,-6.69,2.39,25
-8.84,-8.69,19.0,-1.81,1.71,-11.28,-2.61,18.71,8.22,0.2,-10.45,-3.37,25
-9.02,-7.17,17.76,6.1,-6.64,-7.18,-2.41,18.39,7.89,-1.56,-16.02,8.3,25
-8.12,-8.01,19.53,5.03,-7.86,-4.93,-2.85,18.09,7.97,-0.54,-2.93,-0.15,25
-8.17,-7.51,18.88,5.27,-6.64,-3.08,-1.87,18.59,8.27,-1.03,-3.08,0.1,25
-7.93,-7.23,18.97,0.2,-1.27,-1.86,-2.36,18.19,8.1,-3.13,-0.24,1.86,25
-7.38,-7.48,19.86,5.08,-8.94,-0.73,-2.18,17.8,8.12,-1.61,-1.61,-0.83,25
