ACC-X-Ring1,ACC-Y-Ring1,ACC-Z-Ring1,GYRO-X-Ring1,GYRO-Y-Ring1,GYRO-Z-Ring1,ACC-X-Ring2,ACC-Y-Ring2,ACC-Z-Ring2,GYRO-X-Ring2,GYRO-Y-Ring2,GYRO-Z-Ring2,TEST
-2.75,-16.44,14.39,0.83,-1.07,1.32,-4.22,15.66,12.47,0.83,0.05,0.1,13
-3.14,-16.54,14.12,0.59,-2.49,-0.24,-4.28,15.43,12.42,1.03,-2.2,2.1,13
-2.05,-15.68,14.72,2.54,0.2,0.68,-3.73,15.72,11.86,1.46,-0.1,1.27,13
-3.06,-17.03,13.88,-3.22,4.15,1.37,-4.37,15.35,12.61,-3.96,-1.27,-5.96,13
-3.61,-16.29,14.04,2.59,1.51,2.0,-4.31,15.48,12.35,1.61,0.98,-5.08,13
-2.84,-16.13,14.21,0.88,-3.08,-0.39,-4.15,16.03,12.39,1.9,-0.73,2.83,13
-2.84,-16.33,14.68,3.17,1.56,-0.59,-4.44,15.63,12.31,2.93,-2.98,-0.98,13
-2.77,-16.05,14.76,5.86,6.49,-0.34,-4.27,15.63,12.18,4.83,-3.27,-4.69,13
-3.36,-15.76,14.65,3.52,0.68,-0.39,-4.48,15.71,12.11,2.93,-1.9,0.0,13
-3.12,-15.75,14.7,0.78,3.66,0.0,-4.19,16.11,12.03,0.63,-1.9,-3.42,13
-3.76,-16.42,14.09,0.05,5.52,-2.69,-4.78,15.17,12.26,-1.12,-3.91,-5.52,13
-3.4,-15.4,14.69,3.22,4.44,-0.39,-4.38,16.01,11.88,2.54,-3.61,-3.71,13
-3.68,-16.17,14.44,-2.39,-4.0,-2.34,-4.86,15.43,12.16,-4.2,-1.22,2.0,13
-2.55,-15.83,15.22,2.29,-2.98,0.78,-3.99,16.07,12.36,2.29,-0.93,3.56,13
-3.23,-16.21,14.48,-2.64,0.98,2.1,-4.42,15.49,12.16,-2.93,1.22,-2.98,13
-3.31,-17.25,13.82,1.61,-2.39,-1.37,-5.49,15.02,12.21,1.81,-1.07,-1.32,14
-3.77,-16.87,13.6,2.25,1.27,1.22,-5.16,15.66,12.3,1.22,-0.29,-0.68,14
-3.55,-16.79,13.92,2.64,-0.05,0.29,-5.26,15.65,12.42,2.49,-2.44,0.34,14
-3.76,-16.78,13.81,2.1,-0.1,0.78,-5.39,15.05,12.12,-1.37,-1.12,1.03,14
-3.56,-16.79,13.92,-0.15,-1.22,-0.44,-5.21,15.04,12.42,0.68,-0.68,1.61,14
-3.61,-16.88,13.9,3.17,-0.83,1.56,-4.68,15.67,12.5,8.64,-2.98,8.25,14
-3.47,-18.81,14.77,6.01,-2.44,13.04,-3.93,15.78,11.77,101.71,-16.11,14.16,14
-5.81,-18.5,13.77,111.72,13.28,52.44,-3.09,20.85,1.03,160.6,-26.42,-10.11,14
-7.64,-6.34,17.58,164.21,22.17,45.12,-5.16,16.48,-6.44,172.07,-19.97,-3.81,14
-7.96,4.2,14.07,163.38,-8.98,58.98,-3.9,15.02,-11.09,112.01,-23.68,0.05,14
-7.19,8.73,14.59,107.91,-18.65,43.31,-4.43,14.49,-14.73,53.56,-33.15,-8.74,14
-3.18,12.44,18.39,46.92,-26.07,34.72,-6.67,11.49,-14.93,25.98,-16.94,-4.2,14
-3.21,13.84,14.18,24.9,-9.77,24.61,-6.21,12.41,-14.56,7.71,-9.42,-2.98,14
-1.25,13.58,15.6,8.59,-6.93,17.92,-8.2,10.18,-14.84,-6.54,1.95,5.27,14
-1.52,15.98,13.28,-6.3,-5.57,11.82,-7.37,11.6,-14.77,-18.02,-2.34,-0.29,14
-1.1,14.04,15.22,-11.38,-0.68,-4.2,-6.97,11.52,-14.11,-58.69,47.22,5.62,14
-1.63,14.17,15.93,-58.25,24.56,-23.05,-5.27,13.5,-10.96,-61.96,32.13,6.3,14
-5.21,6.98,17.52,-53.86,23.88,-26.61,-5.0,18.49,-10.17,-71.09,30.37,4.64,14
-6.9,8.69,18.41,-73.34,26.56,-47.36,-3.64,19.23,-5.77,-95.07,42.24,-7.86,14
-7.8,1.88,18.2,-94.24,-2.05,-52.05,-5.17,18.38,-1.21,-123.54,27.34,-16.7,14
-2.41,-13.68,16.88,1.22,1.66,0.44,-5.19,15.96,10.93,1.07,-0.78,1.95,15
-2.61,-13.96,16.49,0.34,-1.27,0.88,-4.92,16.28,11.12,1.22,-0.39,0.15,15
-3.11,-12.77,16.01,1.22,1.56,2.25,-4.79,17.05,10.79,1.46,-0.73,1.22,15
-2.9,-13.6,16.41,4.49,1.03,1.86,-4.91,16.45,11.09,1.37,-1.46,1.71,15
-2.54,-13.81,16.81,0.78,-0.59,0.98,-4.95,16.3,10.8,1.03,-1.95,0.68,15
-2.58,-13.52,16.95,1.66,-1.27,0.98,-4.89,16.4,10.7,-0.1,0.15,-0.05,15
-2.53,-13.69,16.8,1.76,-1.66,0.83,-4.81,16.34,10.85,0.05,-0.29,-0.34,15
-2.44,-13.58,16.95,0.68,-0.1,1.46,-4.71,16.72,10.67,1.37,-0.59,-0.1,15
-2.61,-13.83,16.88,3.32,0.83,2.25,-4.76,16.6,10.58,4.0,-1.17,0.54,15
-2.66,-13.88,17.06,3.91,2.73,4.35,-4.56,16.77,10.62,3.37,-1.61,-4.35,15
-2.77,-13.78,17.34,5.86,1.12,4.05,-4.84,18.11,10.18,0.39,0.24,11.38,15
-4.41,-13.22,17.12,4.54,3.17,4.74,-2.77,14.45,10.22,105.81,-29.2,38.33,15
-2.13,-18.29,19.62,7.08,-0.49,22.56,-5.18,10.12,-1.42,129.54,-3.71,-8.64,15
-2.33,-13.34,19.63,110.3,5.71,70.95,-6.14,17.06,-8.32,125.39,-25.1,-16.31,15
-5.89,2.11,18.24,180.27,-6.84,50.0,-4.79,17.41,-11.87,107.18,-29.3,-26.46,15
-5.33,5.31,16.76,131.1,-29.54,36.52,-5.78,15.56,-14.63,46.83,-18.07,-19.78,15
-3.58,11.08,16.16,71.19,-25.83,35.5,-9.0,9.27,-15.44,30.91,5.27,-13.96,15
-1.86,14.35,15.63,40.28,-2.88,28.86,-8.75,9.5,-15.58,15.28,-2.98,-10.16,15
0.43,15.47,13.51,25.88,-16.6,24.46,-8.11,9.45,-15.55,6.74,-0.39,-2.25,15
0.28,15.49,12.11,14.31,-11.28,14.75,-8.69,10.23,-15.95,-22.66,8.11,-1.17,15
-0.94,21.17,12.83,34.52,-2.93,61.23,-5.6,15.21,5.6,-99.07,17.29,-17.77,16
-0.13,14.53,14.38,22.51,-23.34,26.03,-2.62,18.77,12.46,-32.91,7.18,0.1,16
0.98,14.93,13.12,10.64,-8.98,19.73,-3.31,15.22,12.44,-19.78,-4.05,-21.73,16
1.32,18.89,10.9,2.2,-1.32,11.38,-6.33,16.97,10.95,0.15,-1.27,-23.78,16
0.81,16.34,13.08,-14.31,7.32,-8.15,-5.39,13.44,12.36,2.0,0.44,11.82,16
-0.19,16.02,10.91,-66.5,14.75,-42.09,-5.03,17.38,10.82,6.54,-0.24,5.27,16
-3.09,6.97,16.16,-145.75,45.26,-101.37,-5.33,15.86,11.7,-2.39,-1.37,-3.08,16
-7.54,-1.61,15.67,-146.29,23.83,-96.58,-4.9,16.97,10.87,6.88,-2.25,0.73,16
-7.29,-9.61,16.01,-134.62,6.45,-77.05,-5.08,15.81,11.53,0.49,-2.49,1.61,16
-6.1,-14.8,16.92,-86.87,-4.79,-38.72,-4.96,16.34,11.12,0.59,-0.73,0.88,16
-2.79,-18.22,19.4,-27.73,-16.94,-15.43,-5.07,15.81,11.16,-0.93,-0.34,0.34,16
-2.37,-19.12,16.18,-14.94,13.04,-8.11,-4.75,16.44,11.12,1.71,-0.54,0.83,16
-7.62,-14.89,14.43,-6.3,23.68,-4.0,-4.8,16.08,11.09,0.05,-3.56,1.22,16
-5.76,-16.74,13.35,11.91,-12.94,-4.0,-4.54,16.65,11.13,0.39,-0.88,0.15,16
-4.85,-14.44,15.83,5.66,-10.11,1.37,-4.66,16.24,11.17,1.07,-1.66,0.1,16
-5.02,-15.78,14.79,-0.24,-0.59,-0.68,-4.69,16.15,11.23,0.24,-0.44,-0.39,16
-4.95,-14.41,15.55,3.76,1.17,2.2,-4.83,16.25,10.99,-0.93,-0.24,-0.49,16
-5.1,-15.35,14.98,0.78,-4.49,0.24,-4.55,16.53,11.06,-0.1,-0.78,-0.83,16
-4.62,-14.99,15.46,1.56,-1.76,0.39,-4.71,15.98,11.11,-1.17,-1.76,0.44,16
-4.63,-15.13,15.39,0.59,-3.56,0.29,-4.68,16.21,11.19,-1.17,-0.59,-0.24,16
-2.17,-17.18,13.57,-5.27,-2.39,-0.15,-4.8,11.19,11.02,25.59,-9.86,1.81,17
-1.39,-19.1,15.23,13.38,9.42,11.67,-1.23,16.38,13.33,67.97,-3.22,-7.76,17
-2.83,-20.23,15.35,64.5,20.36,37.4,-2.98,18.72,5.11,136.33,-17.77,-19.19,17
-6.61,-10.48,16.4,146.0,15.77,36.28,-4.97,16.66,-2.57,167.77,-4.35,-30.42,17
-8.59,-1.93,14.56,173.88,17.97,62.26,-4.45,15.15,-8.95,158.69,-12.01,-23.14,17
-7.87,6.84,13.99,162.74,-2.34,66.55,-3.95,16.55,-15.43,81.2,5.91,1.76,17
-2.49,13.92,19.48,67.53,-24.66,53.56,-6.24,11.05,-16.55,28.12,-9.23,-4.98,17
-4.76,16.86,13.09,22.41,-10.69,25.54,-8.65,6.22,-16.04,3.32,-5.22,-5.76,17
-5.16,15.91,9.55,3.42,-0.88,9.18,-6.58,10.6,-15.8,-2.05,-0.39,-1.86,17
-3.58,15.05,13.8,-2.49,-8.15,5.47,-6.14,10.68,-15.2,-14.06,-2.88,-2.73,17
-3.16,14.54,13.85,-7.72,0.73,-3.52,-5.55,12.82,-14.8,-46.39,19.97,1.86,17
-3.11,14.91,14.76,-34.67,3.96,-10.35,-5.57,16.8,-13.06,-100.59,14.26,16.5,17
-4.23,16.89,17.03,-87.16,13.82,-31.05,-4.36,18.39,-7.21,-177.59,9.72,27.54,17
-6.8,7.91,15.19,-166.75,23.63,-58.74,-3.84,17.48,0.3,-161.91,-3.96,23.63,17
-7.87,-5.02,16.91,-168.02,10.89,-52.0,-2.44,15.56,8.71,-102.54,-0.39,16.7,17
-7.04,-14.36,15.96,-115.23,-5.18,-24.46,-1.87,13.98,12.28,-31.49,10.6,2.54,17
-6.39,-17.32,13.78,-37.06,2.59,-4.05,-3.05,15.5,12.44,-14.45,7.62,4.05,17
-7.3,-15.13,13.21,-14.16,-0.98,-3.22,-2.59,16.08,13.8,-10.45,8.84,-1.17,17
-6.61,-17.99,14.95,-7.18,5.13,7.08,-2.74,14.84,14.09,-3.76,1.86,-0.83,17
-6.02,-17.92,13.55,-9.08,-3.27,-3.71,-2.75,14.0,14.09,1.46,-1.61,2.98,17
-4.38,-14.44,15.85,-1.42,2.39,3.13,-2.95,16.53,11.18,-2.88,2.0,-4.05,18
-5.33,-14.18,14.96,-0.73,1.46,4.44,-3.42,16.23,11.6,-0.88,2.2,-3.08,18
-4.86,-14.2,15.89,-0.29,0.98,2.73,-3.94,16.52,10.96,-1.81,0.49,-2.78,18
-4.46,-15.16,15.5,1.95,-3.66,0.44,-3.06,16.3,11.7,1.71,0.98,3.13,18
-4.9,-14.17,15.88,-1.51,0.88,1.76,-3.51,16.75,11.43,-0.88,-1.17,-2.05,18
-5.02,-14.82,15.41,-0.0,-0.93,0.68,-3.59,15.99,11.52,-0.54,-0.39,0.39,18
-5.16,-14.55,15.46,-0.05,-0.05,1.27,-3.77,16.21,11.46,-1.76,0.68,-1.46,18
-4.56,-14.93,15.56,2.59,-3.22,0.98,-3.39,16.16,11.44,1.95,0.49,2.25,18
-4.93,-14.48,15.96,2.54,-0.39,-0.15,-3.78,16.67,11.27,1.42,-1.51,-0.1,18
-4.69,-14.48,15.68,-0.68,2.54,0.34,-3.31,16.32,11.37,-2.05,-1.12,-2.73,18
-5.13,-15.31,15.34,-0.78,-4.2,-2.05,-3.79,15.52,11.62,-0.44,-1.56,2.88,18
-3.94,-15.62,16.58,8.06,-3.17,10.35,-3.71,15.52,9.97,18.99,-10.94,8.79,18
-6.69,-14.0,16.38,18.21,0.88,37.45,-1.69,17.55,10.44,30.62,7.03,19.38,18
-8.6,-13.9,15.82,91.31,7.32,38.23,-1.9,18.22,8.02,92.97,-10.6,-5.37,18
-7.77,-6.26,16.07,182.42,-10.3,52.34,-2.55,20.39,-2.33,184.13,-20.26,-24.41,18
-7.1,3.96,15.1,160.35,-25.05,34.67,-7.73,11.28,-9.65,159.96,-35.6,-33.35,18
-4.16,11.58,16.53,70.36,-0.59,36.62,-6.14,13.73,-14.61,67.04,-11.87,-20.46,18
-2.17,14.55,15.16,15.53,-14.31,24.71,-6.99,11.04,-16.57,20.9,3.27,-3.42,18
-0.98,14.85,16.97,7.67,-18.65,15.48,-6.33,12.54,-15.77,6.49,-4.39,-4.05,18
-2.54,13.8,14.15,-3.42,2.1,1.42,-6.41,11.56,-14.79,-5.32,1.81,-0.05,18
-1.1,-14.75,15.85,1.51,-0.15,0.29,-3.35,16.84,9.94,-0.98,0.68,-1.61,19
-0.9,-14.83,15.92,0.34,-0.63,1.17,-3.3,16.97,10.06,-0.49,0.24,0.2,19
-0.87,-14.75,16.02,0.59,-0.59,1.32,-3.42,16.93,9.56,-0.34,0.0,-1.17,19
-0.95,-14.83,15.97,0.24,-1.22,1.32,-3.23,17.21,9.99,-0.05,0.39,0.39,19
-0.53,-14.28,16.15,0.88,-0.59,1.9,-3.03,17.02,10.55,-0.44,-0.83,0.83,19
-0.83,-15.2,16.14,1.12,-2.15,0.54,-3.01,17.41,10.01,-1.12,-0.24,-0.63,19
-1.07,-15.17,15.77,-0.63,-0.83,0.39,-3.2,17.38,9.7,1.22,0.1,0.68,19
-0.84,-14.51,16.16,-0.1,-0.63,0.44,-3.22,16.9,10.22,0.68,-0.68,0.73,19
-0.86,-14.56,16.23,2.1,-1.51,1.03,-3.25,17.02,10.13,-0.15,-0.78,0.24,19
-1.11,-15.1,15.77,0.34,-1.07,1.12,-3.31,17.27,9.78,-0.0,-0.54,-0.24,19
-1.07,-14.69,15.95,-0.15,-0.49,1.03,-3.21,17.23,10.06,0.54,-0.78,-0.05,19
-0.87,-14.6,16.34,1.07,-0.78,0.73,-3.16,17.24,10.0,-0.2,-0.93,-0.34,19
-0.99,-14.68,16.06,1.66,-0.73,0.49,-3.3,16.73,9.9,0.93,-0.34,0.54,19
-0.92,-14.64,16.18,0.2,-0.54,0.68,-2.67,16.66,10.72,5.03,-5.22,-0.59,19
-0.93,-14.68,16.08,1.32,-1.51,1.61,-3.33,16.27,8.82,89.26,-22.66,-0.29,19
-0.01,-15.41,16.23,3.86,6.1,2.69,-4.4,20.04,-0.85,132.32,-14.45,-10.4,19
-4.5,-16.01,15.56,87.06,56.49,35.99,-3.07,18.81,-6.17,146.78,-37.35,-30.76,19
-5.84,-4.24,17.93,143.21,16.75,42.68,-3.98,18.42,-10.64,103.76,-15.19,-15.33,19
-7.18,0.27,17.51,161.72,14.94,35.89,-3.96,17.5,-14.11,69.53,0.88,-3.86,19
-6.37,10.39,16.3,116.94,-19.38,47.85,-7.16,9.76,-15.91,13.57,-1.56,3.22,19
-1.06,-17.33,16.84,38.43,17.43,57.67,0.05,17.94,14.42,47.85,6.35,4.05,20
-5.88,-13.4,16.04,112.35,8.74,58.79,-4.04,15.0,9.18,95.36,18.8,-5.22,20
-5.52,-4.45,17.97,191.36,4.49,55.57,-5.16,14.19,-1.87,152.34,-4.25,-0.1,20
-7.45,3.95,18.27,46.58,-21.63,28.86,-5.69,21.34,-8.97,80.32,-53.17,-9.96,20
-6.73,9.14,15.09,97.51,-22.07,39.7,-4.92,17.65,-8.77,115.62,-30.66,-27.2,20
-3.27,13.77,15.63,53.66,-20.56,32.37,-6.69,13.56,-12.93,61.08,-9.23,-15.48,20
-1.5,15.74,15.16,21.92,-12.89,22.51,-8.34,12.13,-15.21,30.76,-3.56,-10.16,20
-0.46,16.28,12.82,19.24,-11.52,17.04,-9.19,8.55,-15.69,18.6,9.18,-6.15,20
0.3,15.76,14.35,11.82,-8.59,11.87,-7.86,10.42,-15.79,14.6,11.91,-3.08,20
-0.19,14.93,12.61,-14.4,8.2,-2.15,-7.55,10.91,-15.37,-0.98,3.81,-2.88,20
0.61,21.43,15.0,-67.58,25.88,-22.71,-7.0,12.41,-15.16,-32.47,11.04,-0.88,20
-2.95,15.14,19.3,-115.14,31.45,-43.07,-4.09,15.93,-12.05,-52.39,6.4,18.95,20
-6.98,4.14,18.34,-82.62,7.42,-42.38,-2.95,16.29,-8.11,-104.59,9.77,9.13,20
-6.71,-0.8,18.22,-100.63,-3.27,-55.13,-4.28,17.11,-4.98,-102.59,8.01,12.65,20
-5.55,-10.23,17.71,-118.8,-19.43,-29.74,-4.21,17.58,2.21,-118.8,-1.56,8.01,20
-4.09,-14.88,15.03,-93.75,-19.09,-14.79,-6.46,13.23,5.6,-106.54,10.3,9.96,20
-0.91,-21.64,13.97,-58.3,-17.29,-23.58,-4.06,13.02,12.13,-93.07,13.13,-22.8,20
-3.55,-17.95,14.45,0.68,-0.59,-2.15,-6.22,11.85,13.26,-9.42,7.18,-15.62,20
-3.45,-16.96,13.87,0.15,-0.44,-2.39,-5.47,15.03,14.21,-0.49,1.95,-3.37,20
-2.5,-17.2,13.61,8.2,-2.39,0.83,-4.34,13.86,14.81,9.42,-5.32,6.69,20
-9.65,1.55,14.25,175.2,-10.94,68.12,-6.82,16.43,-11.57,118.46,-21.78,-5.13,21
-6.94,15.51,14.84,109.91,-33.64,55.32,-7.11,13.98,-14.04,49.71,-11.08,-2.78,21
-3.36,14.71,17.58,39.79,-24.66,35.84,-8.02,11.82,-14.93,14.21,-2.88,2.05,21
-2.14,16.39,15.02,2.1,-25.24,26.07,-8.23,11.22,-14.66,-5.47,-3.61,-2.39,21
-3.13,13.12,15.51,-0.1,0.15,1.51,-7.71,12.09,-13.5,0.29,-7.42,-4.39,21
-2.91,12.51,15.22,3.32,0.78,1.86,-8.45,12.56,-14.07,-3.32,2.78,-0.05,21
-1.85,15.7,15.42,1.03,-6.45,4.35,-8.26,12.85,-13.95,-32.03,9.42,0.63,21
-2.21,14.23,16.24,-26.27,11.96,-10.74,-6.9,14.72,-12.36,-25.88,11.52,5.22,21
-3.56,13.93,17.07,-24.71,4.25,-15.97,-6.11,17.28,-9.98,-66.36,17.97,20.12,21
-7.06,5.29,17.44,-79.59,31.05,-50.73,-5.56,17.22,-6.91,-111.33,21.92,7.08,21
-7.95,1.96,17.75,-109.03,17.19,-59.52,-7.02,17.3,-3.88,-122.75,45.12,-7.57,21
-7.18,-4.68,17.31,-129.69,-36.33,-56.4,-6.2,15.75,3.64,-79.05,7.47,-4.83,21
-6.0,-11.6,17.99,-78.27,-13.57,-26.37,-4.53,19.4,8.67,-86.67,1.81,-11.08,21
-4.54,-12.22,17.14,-67.72,-16.7,-14.31,-5.0,15.56,10.4,-45.56,-8.35,1.9,21
-3.81,-13.94,14.47,-40.04,-9.18,-5.66,-4.1,19.64,16.28,-4.79,-5.52,4.49,21
-0.42,-22.7,19.15,-10.69,-18.02,-15.67,-5.23,14.13,13.96,1.46,-6.1,-3.96,21
-2.81,-17.95,14.44,-0.39,3.76,-5.08,-6.12,14.45,12.55,-1.03,1.71,-3.71,21
-3.07,-15.79,14.99,3.86,-7.86,-1.07,-5.85,14.77,13.11,0.98,0.05,-2.0,21
-3.03,-16.01,14.47,2.39,-4.49,0.73,-5.68,14.64,13.28,-1.12,0.0,1.12,21
-2.65,-16.06,14.55,-0.15,-7.96,-0.63,-5.98,14.54,12.8,-2.64,-0.83,-2.49,21
-2.85,-14.0,14.5,30.71,3.61,3.81,-2.98,17.77,11.84,27.59,-11.67,4.49,22
-2.07,-13.63,16.01,20.12,4.44,6.88,-3.5,17.7,9.16,50.83,-30.52,17.92,22
-3.24,-17.27,16.63,39.36,19.63,27.15,-3.62,18.7,8.02,62.01,16.36,-8.74,22
-3.58,-9.68,18.49,74.56,6.74,12.06,-3.17,19.75,4.63,1.07,6.4,-11.47,22
-6.11,-4.68,17.72,-6.64,-4.0,3.13,-3.5,19.31,5.51,-26.66,2.49,-9.23,22
-5.11,-8.74,18.73,-11.72,-6.54,-16.26,-3.12,20.03,7.65,-28.91,10.16,-7.13,22
-3.47,-11.49,19.75,-13.33,-12.4,-10.64,-4.33,19.13,7.41,-14.94,20.17,-8.35,22
-3.44,-9.86,18.76,-3.52,-3.42,-7.76,-5.15,17.67,8.11,-2.78,4.88,-1.32,22
-3.11,-11.14,18.71,-2.78,-7.62,-0.78,-6.63,15.59,4.72,53.71,-16.65,22.9,22
-3.33,-14.27,19.99,37.65,27.49,33.98,-2.91,21.58,2.6,168.7,-26.07,-13.18,22
-5.96,-7.63,17.92,168.65,81.45,47.51,-3.81,20.85,-5.68,182.62,-45.85,-19.34,22
-9.37,9.1,14.81,163.13,3.13,57.62,-4.46,19.12,-11.9,127.88,-34.52,-1.61,22
-5.72,16.69,16.6,91.99,-27.44,50.39,-6.05,13.42,-14.55,50.98,-16.41,-10.89,22
-4.87,14.28,13.57,38.38,-9.18,29.3,-7.64,10.45,-15.72,18.55,0.2,-7.91,22
-3.29,15.23,12.97,13.92,-5.08,21.68,-7.82,10.72,-16.68,0.59,3.17,-3.17,22
-2.16,16.34,14.2,-1.27,-3.08,5.27,-7.02,11.7,-15.52,-24.66,-9.77,-13.04,22
-2.05,16.48,14.54,-19.63,6.35,-9.91,-6.91,14.22,-15.26,-84.08,44.48,0.83,22
-2.32,17.45,15.11,-100.49,25.34,-26.46,-4.17,17.53,-8.51,-108.5,39.84,10.64,22
-7.67,7.62,16.25,-99.51,1.22,-47.12,-4.54,19.7,-6.31,-136.28,36.47,-0.98,22
-7.28,0.92,18.2,-125.88,-3.17,-36.04,-5.71,16.68,-2.41,-164.21,32.32,-34.62,22
-0.28,-16.61,14.27,0.44,-0.93,0.93,-4.14,13.84,14.77,-0.0,0.2,0.15,23
-0.58,-16.66,14.11,0.98,-0.15,0.78,-4.3,13.56,14.62,-0.1,0.2,-0.63,23
-0.45,-16.69,14.12,0.78,-0.63,1.07,-4.17,13.59,14.78,-0.2,-0.2,-0.29,23
-0.59,-16.81,14.01,-0.2,0.24,1.07,-4.2,13.64,14.78,-0.83,-0.05,-1.32,23
-0.44,-16.58,14.17,0.05,-0.78,0.93,-4.22,13.72,14.69,-0.49,0.05,-0.1,23
-0.61,-16.58,14.08,1.17,-0.83,0.88,-4.21,13.61,14.86,-0.05,-0.1,0.1,23
-0.62,-16.66,13.96,0.73,-0.63,0.98,-4.2,13.51,14.83,-0.15,0.1,-0.34,23
-0.44,-16.54,14.23,0.15,-0.78,0.78,-4.19,13.8,14.75,-0.2,-0.1,0.15,23
-0.43,-16.74,14.21,0.93,-0.73,0.73,-4.21,13.8,14.9,0.05,-0.44,0.34,23
-0.08,-16.68,14.98,3.17,22.36,1.37,-4.3,13.62,14.64,0.73,-1.03,-0.39,23
-1.17,-17.25,14.72,5.81,18.85,5.13,-4.16,13.3,14.63,6.74,-2.73,1.07,23
-3.31,-15.84,13.89,21.58,25.63,17.53,-3.93,14.61,14.4,29.0,-4.05,-0.68,23
-4.31,-16.76,15.89,74.61,34.91,41.31,-2.55,17.47,12.62,89.16,-1.27,14.06,23
-7.25,-12.21,18.66,102.78,18.16,33.94,-3.56,19.46,5.12,111.87,-7.91,-4.64,23
-8.79,-0.94,16.29,143.46,12.5,51.12,-3.85,19.09,-2.74,153.91,-12.55,-18.51,23
-7.6,7.76,15.78,101.07,-11.43,46.09,-4.69,17.27,-9.02,117.43,-17.63,-13.43,23
-5.3,11.81,17.44,51.66,-15.97,30.47,-4.67,16.04,-13.28,62.16,-11.38,-3.47,23
-5.16,12.24,14.16,37.3,-20.26,32.81,-6.54,12.36,-14.46,33.11,-12.89,-6.05,23
-0.6,18.98,12.7,15.48,-33.3,42.68,-10.61,8.43,-14.49,23.05,1.56,-1.56,23
0.0,14.9,16.86,-29.15,6.35,-6.84,-6.81,13.59,-15.31,-21.68,2.29,4.69,23
-2.95,-13.33,16.17,37.26,8.3,1.22,-3.68,17.48,10.69,28.76,0.2,-4.44,24
-2.3,-12.65,17.48,9.33,0.73,1.9,-3.65,17.42,9.86,9.77,-3.47,2.2,24
-3.28,-12.63,17.06,11.67,4.2,0.24,-3.91,17.4,9.93,7.37,-1.12,-4.88,24
-3.58,-13.06,16.53,-0.29,-0.44,-0.59,-4.12,16.16,9.88,-0.34,-1.12,-0.24,24
-2.99,-12.76,17.92,1.71,-2.69,-1.76,-3.63,18.23,10.14,0.24,-2.2,1.56,24
-2.94,-12.96,17.81,1.22,0.63,1.56,-3.89,16.94,9.77,3.42,-2.15,0.78,24
-2.84,-13.11,18.16,10.06,2.83,5.62,-3.73,17.67,8.68,25.34,-10.79,8.01,24
-3.7,-15.83,18.73,69.87,39.65,38.23,-4.05,16.21,6.51,80.22,-3.32,-10.6,24
-8.25,-10.07,15.81,170.41,33.06,48.34,-6.15,14.19,-1.84,186.77,-22.8,-30.37,24
-7.54,12.92,13.0,178.86,-18.41,63.87,-5.76,18.68,-11.12,155.57,-11.62,-9.08,24
-3.62,12.25,18.81,52.0,-23.63,36.77,-5.39,15.5,-14.11,57.42,-10.35,4.59,24
-3.19,13.5,16.55,35.25,-8.54,17.53,-6.72,12.66,-14.64,33.11,-32.03,-3.37,24
-0.88,15.8,17.25,11.77,-11.04,15.14,-7.45,13.61,-14.71,3.42,-29.39,-7.28,24
-0.63,15.71,15.13,4.1,-15.72,17.29,-9.78,11.41,-14.97,7.28,-0.59,2.39,24
-0.49,17.28,15.69,-12.3,4.35,-5.62,-8.2,13.54,-14.29,-25.49,27.88,-5.76,24
-3.17,15.07,14.83,-62.01,39.94,-25.88,-6.73,12.05,-12.11,-70.65,73.83,-1.22,24
-6.64,7.15,17.37,-104.79,29.05,-66.5,-6.7,16.04,-11.61,-98.63,2.0,14.01,24
-9.29,3.33,16.39,-114.06,0.1,-61.28,-7.03,16.93,-7.99,-115.67,-5.13,-5.47,24
-7.77,-4.83,18.58,-125.98,-39.65,-35.79,-6.51,18.04,-0.92,-121.14,6.05,9.18,24
-5.27,-12.14,17.18,-116.5,-24.51,-31.74,-4.73,16.64,6.61,-122.8,-2.59,1.37,24
-3.27,-16.14,15.7,6.3,0.39,3.81,-3.79,13.86,10.39,21.78,-2.2,3.13,25
-4.16,-15.07,16.28,24.17,7.18,13.67,-3.05,16.19,10.26,29.44,2.98,-0.83,25
-4.7,-16.61,16.4,70.26,24.37,25.24,-2.23,18.7,8.11,77.78,0.63,-13.13,25
-7.43,-7.4,17.51,58.79,22.07,12.16,-2.86,19.06,3.91,45.65,-6.2,-14.21,25
-7.15,-5.72,18.19,7.03,0.78,-0.93,-4.36,17.59,1.87,0.1,3.08,-2.29,25
-6.96,-7.84,20.25,6.84,-1.51,1.17,-4.19,18.6,2.58,21.87,-10.3,0.49,25
-8.31,-5.66,19.09,100.63,13.13,34.18,-4.08,18.54,-0.87,80.62,-4.98,-12.06,25
-7.82,5.76,18.2,125.24,0.05,63.67,-5.2,18.88,-6.78,94.92,2.54,-20.12,25
-6.91,8.11,18.49,83.74,-9.62,37.79,-6.74,14.82,-11.33,84.33,-29.35,-13.23,25
-5.52,12.15,17.66,48.19,-18.41,23.93,-6.81,14.42,-12.64,51.61,-32.47,-12.01,25
-5.85,12.68,12.98,31.49,-14.11,31.3,-9.26,12.99,-13.09,20.95,-17.14,-12.94,25
-4.94,15.27,12.7,-1.51,-5.32,7.91,-9.78,12.04,-12.35,1.22,0.29,3.56,25
